iteration; levels; best; avg; dev
84; 49; 66; 71.4914; 0.803373
85; 49; 66; 71.4731; 0.811987
86; 50; 66; 71.4661; 0.812767
87; 50; 66; 71.3436; 0.80144
88; 50; 66; 71.3376; 0.800739
89; 50; 66; 71.3236; 0.802246
90; 51; 66; 71.3164; 0.801812
91; 51; 66; 71.2074; 0.784759
92; 51; 66; 71.1981; 0.783763
93; 51; 66; 71.1882; 0.786063
94; 51; 66; 71.1772; 0.792863
95; 51; 66; 71.1684; 0.793874
96; 51; 66; 71.1615; 0.795389
97; 51; 66; 71.1518; 0.798186
98; 51; 66; 71.1469; 0.796509
99; 51; 66; 71.1398; 0.795824
100; 51; 66; 71.1347; 0.795947
101; 51; 66; 71.1314; 0.795677
102; 51; 66; 71.1242; 0.796316
103; 52; 66; 71.118; 0.796998
104; 53; 66; 71.0145; 0.780345
105; 53; 66; 70.9158; 0.763912
106; 54; 66; 70.9106; 0.762126
107; 55; 66; 70.8142; 0.746512
108; 55; 66; 70.7252; 0.73148
109; 56; 66; 70.7179; 0.730104
110; 56; 66; 70.6315; 0.716476
111; 56; 66; 70.6156; 0.726607
112; 57; 66; 70.608; 0.73521
113; 58; 65; 70.526; 0.72144
114; 59; 65; 70.4019; 0.753843
115; 59; 65; 70.293; 0.753793
116; 59; 65; 70.2904; 0.751924
iteration; levels; best; avg; dev
0; 1; 84; 0; 0
1; 1; 82; 84; 0
2; 1; 82; 83; 1
3; 2; 79; 83; 2
4; 3; 77; 81; 1.5
5; 4; 76; 79.6667; 0.833333
6; 5; 76; 78.7917; 0.701184
7; 6; 76; 78.3; 0.628799
8; 6; 76; 77.9167; 0.511935
9; 7; 75; 77.8861; 0.484375
10; 8; 75; 77.4571; 0.629587
11; 9; 75; 77.161; 0.569624
12; 10; 75; 76.9263; 0.481567
13; 11; 75; 76.7156; 0.426864
14; 12; 74; 76.55; 0.379423
15; 13; 73; 76.2074; 0.522953
16; 13; 73; 75.9243; 0.561029
17; 14; 73; 75.9699; 0.600748
18; 15; 73; 75.7188; 0.559935
19; 16; 72; 75.4838; 0.533514
20; 16; 72; 75.2022; 0.535124
21; 17; 71; 75.2231; 0.581567
22; 18; 71; 74.9471; 0.550571
23; 19; 71; 74.7089; 0.527937
24; 20; 71; 74.4974; 0.500449
25; 21; 71; 74.3106; 0.472204
26; 22; 71; 74.148; 0.443631
27; 23; 70; 73.9838; 0.462483
28; 24; 69; 73.7132; 0.57951
29; 24; 69; 73.4418; 0.623301
30; 25; 69; 73.448; 0.653769
31; 25; 69; 73.2219; 0.643487
32; 26; 68; 73.21; 0.641748
33; 26; 68; 72.9602; 0.660401
34; 27; 68; 72.9382; 0.688565
35; 27; 68; 72.7411; 0.666227
36; 28; 68; 72.7316; 0.663941
37; 29; 68; 72.517; 0.659391
38; 30; 68; 72.3225; 0.654158
39; 31; 67; 72.1791; 0.630442
40; 31; 67; 71.9692; 0.645282
41; 32; 67; 71.9607; 0.673243
42; 32; 67; 71.7832; 0.662729
43; 33; 67; 71.7497; 0.688601
44; 34; 67; 71.5803; 0.68766
45; 35; 67; 71.4395; 0.670472
46; 35; 67; 71.3078; 0.648174
47; 36; 67; 71.299; 0.645948
48; 36; 67; 71.1592; 0.631132
49; 37; 67; 71.1469; 0.631019
50; 38; 67; 71.0275; 0.611918
51; 39; 67; 70.9068; 0.607754
52; 39; 67; 70.7998; 0.591106
53; 39; 67; 70.7954; 0.588253
54; 40; 67; 70.7851; 0.588722
55; 41; 67; 70.6829; 0.572599
56; 42; 67; 70.5894; 0.556969
57; 43; 67; 70.4795; 0.561479
58; 44; 67; 70.3897; 0.548715
59; 45; 66; 70.3071; 0.537111
60; 46; 66; 70.1645; 0.620467
61; 46; 66; 70.0567; 0.611804
62; 47; 66; 70.0497; 0.614701
63; 48; 66; 69.9598; 0.602826
64; 49; 65; 69.8662; 0.589368
65; 49; 65; 69.6933; 0.658959
66; 49; 65; 69.6987; 0.66979
67; 50; 65; 69.6864; 0.676305
68; 50; 65; 69.5818; 0.664107
69; 50; 65; 69.5914; 0.6731
70; 51; 65; 69.5128; 0.74075
71; 52; 64; 69.4094; 0.726127
72; 52; 64; 69.2829; 0.720753
73; 52; 64; 69.2851; 0.728497
74; 52; 64; 69.2777; 0.725554
75; 53; 64; 69.2701; 0.725401
76; 54; 64; 69.166; 0.709471
77; 55; 64; 69.0702; 0.69414
78; 55; 64; 68.9737; 0.679027
79; 56; 64; 68.9623; 0.687934
80; 56; 64; 68.8716; 0.675586
81; 56; 64; 68.8712; 0.67488
82; 57; 64; 68.8627; 0.676505
83; 58; 64; 68.771; 0.665253
84; 59; 64; 68.6365; 0.713883
85; 60; 64; 68.5498; 0.702524
86; 61; 64; 68.4645; 0.692208
87; 62; 64; 68.3741; 0.687537
88; 62; 64; 68.3022; 0.676237
89; 63; 63; 68.2788; 0.70118
90; 63; 63; 68.1452; 0.748257
91; 64; 63; 68.1495; 0.756594
92; 64; 63; 68.0663; 0.743783
93; 64; 63; 68.0603; 0.744302
94; 64; 63; 68.0489; 0.745696
95; 65; 63; 68.0411; 0.745252
96; 66; 63; 67.9552; 0.734586
97; 66; 63; 67.8691; 0.722156
98; 66; 63; 67.848; 0.735328
99; 66; 63; 67.8371; 0.742087
100; 67; 63; 67.8282; 0.743246
101; 67; 63; 67.7309; 0.749037
iteration; levels; best; avg; dev
0; 1; 98; 0; 0
1; 1; 88; 98; 0
2; 2; 81; 93; 5
3; 3; 79; 87; 5
4; 4; 76; 84.8333; 3.83333
5; 5; 74; 82.5; 2.81189
6; 5; 74; 80.8667; 2.03378
7; 6; 74; 80.9; 1.8628
8; 7; 74; 80.0167; 1.71402
9; 8; 74; 79.0762; 1.48753
10; 9; 74; 78.4652; 1.31636
11; 10; 73; 77.9907; 1.15557
12; 11; 73; 77.3447; 1.23351
13; 12; 73; 76.8779; 1.11958
14; 13; 73; 76.5348; 1.01367
15; 14; 73; 76.2769; 0.932029
16; 15; 71; 76.0524; 0.873604
17; 15; 71; 75.5029; 1.13194
18; 16; 71; 75.5209; 1.17929
19; 17; 71; 75.2395; 1.11074
20; 18; 71; 74.8848; 1.0615
21; 19; 71; 74.6416; 0.997125
22; 20; 71; 74.4198; 0.931298
23; 21; 71; 74.1937; 0.89597
24; 22; 70; 74.0327; 0.844921
25; 22; 70; 73.72; 0.95054
26; 23; 70; 73.7427; 0.97494
27; 24; 70; 73.5099; 0.95409
28; 25; 70; 73.3248; 0.91595
29; 26; 70; 73.1857; 0.873002
30; 27; 70; 73.047; 0.834195
31; 28; 70; 72.9313; 0.805612
32; 29; 70; 72.8112; 0.772863
33; 30; 69; 72.6529; 0.784757
34; 30; 69; 72.4493; 0.874398
35; 31; 69; 72.4536; 0.897821
36; 32; 69; 72.3295; 0.867847
37; 33; 69; 72.1688; 0.856714
38; 34; 68; 72.043; 0.834023
39; 34; 68; 71.8549; 0.873635
40; 35; 68; 71.8526; 0.884042
41; 36; 68; 71.702; 0.861894
42; 37; 68; 71.5293; 0.900445
43; 38; 68; 71.4091; 0.885295
44; 39; 68; 71.2878; 0.881312
45; 40; 67; 71.2006; 0.855454
46; 40; 67; 71.0182; 0.91567
47; 41; 67; 71.0059; 0.936915
48; 41; 67; 70.8909; 0.915728
49; 41; 67; 70.8762; 0.915116
50; 42; 67; 70.8507; 0.92464
51; 43; 67; 70.7167; 0.921661
52; 44; 67; 70.571; 0.937631
53; 45; 67; 70.479; 0.915647
54; 46; 67; 70.3763; 0.901162
55; 47; 67; 70.2871; 0.882222
56; 48; 67; 70.2131; 0.862647
57; 49; 67; 70.1118; 0.862908
58; 50; 67; 70.0351; 0.845953
59; 51; 67; 69.9661; 0.828011
60; 51; 67; 69.9046; 0.80949
61; 51; 67; 69.9009; 0.809515
62; 52; 67; 69.8964; 0.808615
63; 53; 67; 69.8292; 0.79407
64; 54; 67; 69.7729; 0.778044
65; 55; 67; 69.7065; 0.767348
66; 56; 67; 69.6473; 0.754337
67; 57; 67; 69.5729; 0.754103
68; 58; 67; 69.5205; 0.740544
69; 59; 67; 69.4576; 0.742607
70; 60; 67; 69.4031; 0.734186
71; 61; 67; 69.3401; 0.733342
72; 62; 67; 69.2979; 0.720539
73; 63; 67; 69.2504; 0.710738
74; 64; 67; 69.207; 0.699649
75; 65; 67; 69.1615; 0.694217
76; 66; 67; 69.1231; 0.684617
77; 67; 66; 69.0823; 0.674654
78; 68; 66; 68.9754; 0.786776
79; 69; 66; 68.8842; 0.814812
80; 70; 66; 68.8188; 0.813674
81; 71; 66; 68.7424; 0.821901
82; 72; 66; 68.6779; 0.823517
83; 73; 66; 68.6133; 0.823322
84; 74; 66; 68.5495; 0.827884
85; 75; 66; 68.4963; 0.822135
86; 76; 66; 68.4431; 0.817611
87; 77; 66; 68.3878; 0.816686
88; 78; 66; 68.3446; 0.807866
89; 79; 66; 68.3004; 0.800241
90; 80; 66; 68.2588; 0.792678
91; 81; 66; 68.2213; 0.783312
92; 82; 66; 68.1812; 0.777525
93; 83; 66; 68.1414; 0.77013
94; 84; 66; 68.1016; 0.76296
95; 85; 66; 68.0665; 0.754634
96; 86; 66; 68.0308; 0.745818
97; 87; 66; 67.9944; 0.738198
98; 88; 66; 67.9619; 0.730428
99; 89; 66; 67.9297; 0.722611
100; 89; 66; 67.9015; 0.713385
iteration; levels; best; avg; dev
0; 1; 83; 0; 0
1; 1; 83; 83; 0
2; 2; 82; 84; 1
3; 3; 80; 83; 1
4; 4; 79; 81.8333; 0.833333
5; 5; 78; 81.2083; 0.701184
6; 5; 78; 80.5667; 0.534518
7; 5; 78; 80.6867; 0.599164
8; 6; 77; 80.6667; 0.708395
9; 7; 77; 79.9853; 0.638524
10; 7; 76; 79.5548; 0.521435
11; 8; 76; 79.4889; 0.56435
12; 9; 75; 79.0405; 0.490051
13; 9; 75; 78.496; 0.499459
14; 10; 75; 78.571; 0.591424
15; 11; 75; 78.1995; 0.532112
16; 11; 74; 77.8151; 0.552521
17; 11; 74; 77.7788; 0.588312
18; 12; 74; 77.7876; 0.58008
19; 13; 74; 77.5262; 0.54432
20; 13; 74; 77.1922; 0.564977
21; 14; 73; 77.1708; 0.561394
22; 15; 72; 76.7833; 0.600394
23; 15; 72; 76.4321; 0.580368
24; 16; 72; 76.456; 0.608936
25; 17; 72; 76.1887; 0.570352
26; 18; 71; 75.7992; 0.797604
27; 18; 71; 75.4414; 0.841818
28; 18; 71; 75.4327; 0.87633
29; 19; 71; 75.3979; 0.896118
30; 20; 71; 75.1586; 0.850507
31; 21; 71; 74.9328; 0.802469
32; 22; 71; 74.7214; 0.770708
33; 23; 71; 74.5419; 0.733856
34; 24; 71; 74.3419; 0.729621
35; 25; 71; 74.1667; 0.711114
36; 25; 71; 74.0297; 0.681925
37; 26; 70; 74.018; 0.67581
38; 27; 69; 73.8081; 0.718453
39; 28; 69; 73.6233; 0.691001
40; 28; 69; 73.4708; 0.682617
41; 28; 69; 73.452; 0.687736
42; 29; 69; 73.4587; 0.707851
43; 30; 68; 73.2946; 0.683742
44; 30; 68; 73.0371; 0.745969
45; 30; 68; 72.9846; 0.781564
46; 30; 68; 72.9738; 0.781987
47; 30; 68; 72.9688; 0.778271
48; 31; 68; 72.9563; 0.779437
49; 31; 68; 72.7834; 0.755101
50; 31; 68; 72.7752; 0.753907
51; 31; 68; 72.7421; 0.775665
52; 31; 68; 72.7373; 0.776313
53; 31; 68; 72.7178; 0.787371
54; 31; 68; 72.6932; 0.794969
55; 31; 68; 72.6743; 0.796018
56; 31; 68; 72.6647; 0.795503
57; 32; 68; 72.6517; 0.80167
58; 33; 68; 72.4876; 0.786242
59; 34; 67; 72.3233; 0.780587
60; 34; 67; 72.0825; 0.837713
61; 34; 67; 72.0623; 0.844511
62; 35; 66; 72.0362; 0.857836
63; 35; 66; 71.8128; 0.866427
64; 35; 66; 71.8116; 0.884769
65; 35; 66; 71.7811; 0.896142
66; 36; 66; 71.7606; 0.898002
67; 37; 66; 71.5915; 0.871312
68; 38; 66; 71.4023; 0.857592
69; 39; 66; 71.2331; 0.846455
70; 39; 66; 71.0844; 0.824577
71; 40; 66; 71.068; 0.826385
72; 40; 66; 70.9115; 0.822024
73; 41; 66; 70.8822; 0.833215
74; 42; 66; 70.7429; 0.814398
75; 42; 66; 70.6121; 0.801385
76; 42; 65; 70.5882; 0.809177
77; 43; 65; 70.5351; 0.875597
78; 44; 64; 70.3677; 0.873087
79; 45; 64; 70.1994; 0.860288
80; 46; 64; 70.0268; 0.869892
81; 47; 64; 69.8736; 0.870255
82; 47; 64; 69.7418; 0.852058
83; 48; 64; 69.7217; 0.852977
84; 48; 64; 69.5859; 0.837183
85; 48; 64; 69.5738; 0.839799
86; 48; 64; 69.5456; 0.849116
87; 49; 64; 69.5363; 0.847006
88; 49; 64; 69.4137; 0.829614
89; 49; 64; 69.3865; 0.834452
90; 49; 64; 69.3626; 0.842312
91; 50; 64; 69.3425; 0.850566
92; 51; 64; 69.2218; 0.834417
93; 52; 64; 69.1001; 0.826615
94; 53; 64; 68.9942; 0.812194
95; 53; 64; 68.884; 0.799824
96; 54; 64; 68.877; 0.798995
97; 54; 64; 68.7713; 0.78822
98; 54; 64; 68.7619; 0.790632
99; 55; 64; 68.7408; 0.79595
100; 55; 64; 68.6402; 0.783562
iteration; levels; best; avg; dev
0; 1; 92; 0; 0
1; 1; 86; 92; 0
2; 2; 79; 89; 3
3; 3; 78; 84; 3
4; 4; 77; 82.3333; 2.33333
5; 5; 76; 81.2083; 1.69404
6; 6; 76; 80.5333; 1.56898
7; 6; 76; 79.9028; 1.35881
8; 7; 76; 80.1194; 1.39235
9; 8; 75; 79.55; 1.18482
10; 9; 73; 78.8708; 1.08682
11; 10; 73; 77.9775; 1.14696
12; 11; 73; 77.4308; 1.03142
13; 12; 73; 77.0345; 0.924399
14; 13; 72; 76.6056; 0.890611
15; 13; 72; 76.1335; 0.956388
16; 14; 72; 76.1234; 1.03559
17; 15; 72; 75.837; 0.960633
18; 16; 71; 75.4812; 0.966553
19; 16; 71; 75.0898; 1.0291
20; 17; 71; 75.121; 1.06426
21; 18; 71; 74.8696; 0.990243
22; 19; 71; 74.632; 0.938736
23; 20; 71; 74.4161; 0.890223
24; 20; 71; 74.1837; 0.865428
25; 21; 70; 74.1426; 0.86571
26; 22; 70; 73.826; 0.943597
27; 23; 70; 73.6264; 0.904298
28; 24; 70; 73.4142; 0.879936
29; 25; 70; 73.2533; 0.843097
30; 26; 70; 73.0948; 0.809866
31; 27; 70; 72.9629; 0.771557
32; 28; 70; 72.8305; 0.745053
33; 29; 70; 72.7134; 0.714511
34; 30; 69; 72.6174; 0.687635
35; 31; 69; 72.378; 0.820097
36; 32; 69; 72.2338; 0.807873
37; 33; 69; 72.0883; 0.804704
38; 34; 68; 71.9692; 0.785901
39; 35; 68; 71.807; 0.819625
40; 36; 68; 71.6709; 0.800401
41; 37; 68; 71.5561; 0.773811
42; 38; 68; 71.4554; 0.749153
43; 39; 68; 71.3085; 0.780255
44; 40; 68; 71.1633; 0.801491
45; 41; 68; 71.0717; 0.783125
46; 42; 68; 70.9924; 0.762632
47; 43; 68; 70.9107; 0.744776
48; 44; 68; 70.8227; 0.731114
49; 45; 68; 70.7515; 0.71434
50; 46; 67; 70.6461; 0.717175
51; 46; 67; 70.5178; 0.781444
52; 47; 67; 70.5224; 0.792071
53; 48; 67; 70.4056; 0.79549
54; 49; 67; 70.3053; 0.778945
55; 49; 67; 70.205; 0.771039
56; 50; 67; 70.1782; 0.77401
57; 51; 67; 70.0819; 0.779597
58; 52; 67; 69.9963; 0.766234
59; 53; 67; 69.9104; 0.76781
60; 54; 67; 69.8315; 0.762086
61; 55; 67; 69.7567; 0.755186
62; 56; 67; 69.6967; 0.741883
63; 57; 67; 69.6162; 0.744709
64; 58; 67; 69.5606; 0.734075
65; 59; 66; 69.4939; 0.726579
66; 59; 66; 69.3831; 0.790278
67; 60; 66; 69.3778; 0.802227
68; 61; 66; 69.3106; 0.788631
69; 62; 66; 69.2412; 0.779454
70; 63; 66; 69.1825; 0.766185
71; 64; 66; 69.0989; 0.770877
72; 65; 66; 69.0293; 0.761197
73; 66; 66; 68.9751; 0.74895
74; 67; 66; 68.9116; 0.738423
75; 68; 66; 68.8559; 0.72649
76; 69; 66; 68.7964; 0.720227
77; 70; 66; 68.7409; 0.71277
78; 71; 66; 68.6916; 0.701194
79; 72; 66; 68.6434; 0.689281
80; 73; 66; 68.5892; 0.684685
81; 74; 66; 68.5411; 0.676585
82; 75; 66; 68.4975; 0.66717
83; 76; 66; 68.4501; 0.659438
84; 77; 66; 68.399; 0.653798
85; 78; 66; 68.3585; 0.64531
86; 79; 66; 68.318; 0.636026
87; 80; 66; 68.2735; 0.633024
88; 81; 66; 68.2399; 0.623201
89; 82; 66; 68.2011; 0.619117
90; 83; 65; 68.1629; 0.612836
91; 83; 65; 68.0828; 0.694483
92; 84; 65; 68.0818; 0.701526
93; 85; 65; 68.0344; 0.69682
94; 86; 65; 67.9863; 0.692181
95; 86; 65; 67.9438; 0.684651
iteration; levels; best; avg; dev
0; 1; 91; 0; 0
1; 1; 87; 91; 0
2; 2; 85; 89; 2
3; 3; 78; 87; 2
4; 3; 78; 82.8333; 2.5
5; 4; 77; 83.2778; 2.95581
6; 5; 75; 81.7083; 2.33081
7; 6; 74; 80.1833; 1.99559
8; 7; 73; 79.0833; 1.63689
9; 8; 73; 77.9643; 1.40981
10; 9; 72; 77.3583; 1.19152
11; 10; 72; 76.8241; 0.99913
12; 11; 72; 76.3067; 0.896515
13; 12; 72; 75.9258; 0.799711
14; 13; 72; 75.6004; 0.711504
15; 13; 72; 75.3082; 0.650651
16; 13; 72; 75.2886; 0.640736
17; 14; 71; 75.284; 0.636159
18; 15; 71; 74.9241; 0.701201
19; 16; 70; 74.6673; 0.675957
20; 17; 70; 74.3042; 0.722192
21; 18; 69; 73.9963; 0.688448
22; 19; 69; 73.6971; 0.669934
23; 20; 69; 73.4707; 0.646855
24; 21; 69; 73.2453; 0.611925
25; 22; 69; 73.0358; 0.577392
26; 23; 69; 72.84; 0.553954
27; 23; 69; 72.6671; 0.54092
28; 24; 69; 72.6669; 0.547039
29; 25; 69; 72.5159; 0.529392
30; 26; 69; 72.3755; 0.504572
31; 27; 69; 72.2488; 0.480573
32; 28; 68; 72.1206; 0.456744
33; 29; 68; 71.9048; 0.521038
34; 30; 68; 71.7474; 0.51244
35; 31; 68; 71.6084; 0.491461
36; 32; 68; 71.4894; 0.473059
37; 33; 67; 71.3315; 0.555256
38; 34; 67; 71.1594; 0.591337
39; 34; 67; 70.9886; 0.606987
40; 35; 67; 70.9373; 0.649018
41; 36; 67; 70.826; 0.632481
42; 37; 67; 70.7051; 0.616121
43; 37; 67; 70.5901; 0.602335
44; 38; 67; 70.5876; 0.599914
45; 38; 66; 70.4893; 0.587621
46; 38; 66; 70.4646; 0.619441
47; 39; 66; 70.4665; 0.619634
48; 40; 66; 70.372; 0.600759
49; 40; 66; 70.2088; 0.645834
50; 40; 66; 70.2163; 0.65965
51; 41; 66; 70.206; 0.659944
52; 42; 65; 70.032; 0.706755
53; 42; 65; 69.8669; 0.728265
54; 43; 65; 69.8397; 0.76927
55; 44; 65; 69.6511; 0.809739
56; 45; 65; 69.5414; 0.791386
57; 46; 65; 69.4319; 0.773865
58; 47; 64; 69.3153; 0.75908
59; 47; 64; 69.151; 0.783074
60; 48; 64; 69.1245; 0.810532
61; 49; 64; 68.9963; 0.797933
62; 49; 64; 68.8846; 0.779527
63; 50; 64; 68.85; 0.794419
64; 50; 64; 68.7411; 0.780397
65; 51; 64; 68.7274; 0.783539
66; 52; 64; 68.6194; 0.768782
67; 52; 64; 68.5189; 0.753281
68; 52; 64; 68.4904; 0.762095
69; 53; 64; 68.4722; 0.76256
70; 54; 64; 68.3775; 0.749517
71; 55; 64; 68.2823; 0.738136
72; 56; 64; 68.1885; 0.724801
73; 57; 64; 68.106; 0.710021
74; 58; 64; 68.0283; 0.695016
75; 59; 64; 67.9509; 0.682071
76; 60; 64; 67.8755; 0.667285
77; 60; 64; 67.8081; 0.654493
78; 60; 64; 67.8042; 0.652103
79; 60; 64; 67.799; 0.650611
80; 61; 64; 67.7871; 0.651443
81; 62; 64; 67.7201; 0.63889
82; 62; 64; 67.6581; 0.626725
83; 63; 64; 67.6515; 0.625937
84; 63; 64; 67.5829; 0.619031
85; 63; 64; 67.5728; 0.618781
86; 64; 64; 67.5581; 0.623649
87; 65; 64; 67.4915; 0.615026
88; 65; 64; 67.429; 0.607371
89; 66; 64; 67.4162; 0.614337
90; 67; 63; 67.3582; 0.606606
91; 67; 63; 67.2653; 0.640339
92; 68; 63; 67.2663; 0.648904
93; 68; 63; 67.1963; 0.639078
94; 68; 63; 67.1902; 0.637528
95; 69; 63; 67.1873; 0.636398
96; 69; 63; 67.1048; 0.655819
97; 69; 63; 67.0948; 0.655809
98; 70; 63; 67.0799; 0.66081
99; 71; 62; 67.0091; 0.651285
100; 71; 62; 66.901; 0.683155
101; 71; 62; 66.8918; 0.685704
102; 71; 62; 66.8897; 0.685098
103; 71; 62; 66.8858; 0.684646
104; 71; 62; 66.8779; 0.686712
105; 72; 62; 66.8546; 0.702822
106; 73; 62; 66.7762; 0.696904
107; 73; 62; 66.6991; 0.689794
108; 73; 62; 66.6927; 0.690696
109; 73; 62; 66.6902; 0.690175
iteration; levels; best; avg; dev
0; 1; 85; 0; 0
1; 1; 85; 85; 0
2; 2; 82; 87; 2
3; 3; 82; 84.5; 2
4; 4; 76; 84; 1.66667
5; 4; 76; 80.75; 2.40265
6; 5; 75; 81.375; 3.02381
7; 6; 74; 80.2; 2.5263
8; 7; 74; 79.1389; 1.98929
9; 8; 73; 78.5476; 1.74693
10; 9; 73; 77.776; 1.54566
11; 9; 72; 77.2204; 1.33275
12; 10; 72; 77.1333; 1.40902
13; 11; 71; 76.6358; 1.27416
14; 11; 71; 75.9621; 1.13694
15; 11; 71; 75.8091; 1.19139
16; 11; 71; 75.7768; 1.18568
17; 12; 71; 75.7731; 1.15864
18; 13; 70; 75.3476; 1.0535
19; 13; 70; 74.8699; 1.02424
20; 13; 70; 74.9024; 1.05692
21; 14; 70; 74.8921; 1.05003
22; 14; 70; 74.5352; 0.97862
23; 15; 70; 74.5767; 1.00454
24; 16; 69; 74.2628; 0.936419
25; 16; 69; 73.8758; 0.894933
26; 16; 69; 73.8649; 0.881057
27; 17; 69; 73.9017; 0.90111
28; 18; 69; 73.5994; 0.845602
29; 19; 69; 73.3164; 0.79674
30; 19; 69; 73.0838; 0.745187
31; 20; 68; 73.0789; 0.740338
32; 21; 67; 72.7922; 0.740293
33; 22; 67; 72.5039; 0.703198
34; 23; 67; 72.275; 0.690604
35; 24; 66; 72.0486; 0.652051
36; 25; 66; 71.7916; 0.616356
37; 26; 66; 71.5695; 0.615277
38; 27; 66; 71.357; 0.586421
39; 28; 66; 71.1595; 0.557405
40; 29; 66; 70.9746; 0.532345
41; 30; 66; 70.8; 0.511652
42; 31; 66; 70.6418; 0.490989
43; 32; 66; 70.4784; 0.496241
44; 33; 65; 70.3369; 0.480657
45; 34; 65; 70.1581; 0.478815
46; 35; 64; 69.9835; 0.494702
47; 35; 64; 69.7808; 0.506368
48; 36; 64; 69.7892; 0.519799
49; 36; 64; 69.6215; 0.505766
50; 37; 64; 69.634; 0.51651
51; 38; 64; 69.4678; 0.501513
52; 39; 64; 69.3198; 0.487605
53; 40; 64; 69.1699; 0.481524
54; 41; 64; 69.0352; 0.467516
55; 42; 64; 68.9062; 0.453273
56; 43; 64; 68.7813; 0.442096
57; 44; 64; 68.6602; 0.441819
58; 44; 64; 68.5527; 0.431588
59; 44; 64; 68.5491; 0.430572
60; 44; 64; 68.5421; 0.44378
61; 44; 64; 68.5375; 0.442477
62; 45; 64; 68.5211; 0.465623
63; 45; 63; 68.4198; 0.455899
64; 45; 63; 68.3939; 0.515682
65; 46; 63; 68.3885; 0.518457
66; 46; 63; 68.2921; 0.505204
67; 46; 63; 68.2612; 0.535586
68; 46; 63; 68.2615; 0.535396
69; 46; 63; 68.2613; 0.534833
70; 46; 63; 68.2573; 0.541522
71; 47; 63; 68.2368; 0.550801
72; 48; 63; 68.1135; 0.542679
73; 49; 63; 67.9911; 0.535439
74; 50; 63; 67.8719; 0.534771
75; 51; 63; 67.7695; 0.524128
76; 52; 63; 67.6728; 0.515552
77; 53; 63; 67.5718; 0.508071
78; 54; 63; 67.4694; 0.494127
79; 55; 63; 67.3806; 0.484394
80; 56; 62; 67.2946; 0.476255
81; 56; 62; 67.1656; 0.518107
82; 57; 62; 67.1661; 0.52913
83; 58; 62; 67.0679; 0.520346
84; 58; 62; 66.9771; 0.510396
85; 59; 62; 66.969; 0.507673
86; 59; 61; 66.8709; 0.499604
87; 59; 61; 66.8477; 0.51643
88; 59; 61; 66.8407; 0.514896
89; 60; 61; 66.817; 0.535804
90; 61; 61; 66.7054; 0.528894
91; 61; 61; 66.6061; 0.517336
92; 62; 60; 66.593; 0.528264
93; 63; 60; 66.4682; 0.531238
94; 64; 60; 66.3662; 0.531157
95; 64; 60; 66.2623; 0.523136
96; 65; 59; 66.2602; 0.522252
97; 65; 59; 66.1391; 0.517153
98; 65; 59; 66.128; 0.530339
99; 66; 59; 66.1158; 0.533988
100; 66; 59; 65.9943; 0.535578
101; 66; 59; 65.9777; 0.546637
102; 66; 59; 65.9733; 0.545979
103; 67; 59; 65.9679; 0.547286
104; 67; 59; 65.8528; 0.542997
105; 68; 59; 65.8464; 0.543861
106; 68; 59; 65.7368; 0.538462
107; 68; 59; 65.7282; 0.541529
108; 68; 59; 65.7192; 0.540097
109; 68; 59; 65.7129; 0.542302
110; 69; 59; 65.7002; 0.55091
111; 69; 59; 65.5953; 0.550935
112; 70; 58; 65.5805; 0.565849
113; 70; 58; 65.451; 0.586786
114; 71; 58; 65.4556; 0.594361
115; 71; 58; 65.3488; 0.586293
iteration; levels; best; avg; dev
0; 1; 87; 0; 0
1; 1; 87; 87; 0
2; 2; 83; 89.5; 2.5
3; 3; 83; 86.25; 2.5
4; 4; 79; 85.1667; 1.66667
5; 4; 79; 82.7917; 2.01307
6; 5; 78; 83.375; 2.54813
7; 6; 78; 82.32; 2.10154
8; 6; 78; 81.3333; 1.72081
9; 7; 77; 81.2679; 1.62443
10; 7; 77; 80.5536; 1.42132
11; 7; 77; 80.5635; 1.38672
12; 8; 77; 80.4214; 1.44515
13; 9; 77; 80.0229; 1.27123
14; 9; 77; 79.6349; 1.10531
15; 10; 77; 79.6542; 1.08826
16; 10; 76; 79.3474; 0.975292
17; 10; 76; 79.2583; 1.1019
18; 10; 76; 79.2475; 1.11076
19; 10; 76; 79.2531; 1.11162
20; 11; 75; 79.2619; 1.10129
21; 12; 75; 78.7612; 1.11419
22; 12; 75; 78.4146; 1.0098
23; 13; 75; 78.3604; 1.00979
24; 13; 75; 78.0429; 0.92889
25; 13; 75; 78.0236; 0.92798
26; 14; 75; 78.0205; 0.921627
27; 15; 75; 77.778; 0.844244
28; 16; 74; 77.5853; 0.777774
29; 17; 74; 77.2567; 0.821788
30; 17; 74; 76.9903; 0.797804
31; 17; 74; 76.9676; 0.788146
32; 18; 74; 76.9599; 0.780172
33; 18; 74; 76.7681; 0.752657
34; 19; 74; 76.7413; 0.755306
35; 20; 74; 76.5791; 0.712196
36; 21; 74; 76.4455; 0.668319
37; 22; 74; 76.3312; 0.630947
38; 23; 74; 76.2117; 0.60205
39; 24; 73; 76.0873; 0.591068
40; 25; 73; 75.935; 0.583881
41; 26; 72; 75.8134; 0.565431
42; 27; 72; 75.6377; 0.569019
43; 28; 72; 75.4592; 0.613714
44; 29; 71; 75.2118; 0.808502
45; 30; 71; 74.9445; 0.936135
