iteration; levels; best; avg; dev
40; 25; 64; 67.7996; 0.774421
41; 25; 64; 67.6253; 0.740933
42; 25; 64; 67.6116; 0.735098
43; 26; 64; 67.6016; 0.734213
44; 27; 64; 67.452; 0.703841
45; 27; 64; 67.3116; 0.673307
46; 27; 64; 67.3034; 0.669682
47; 28; 64; 67.3013; 0.669615
48; 28; 64; 67.1789; 0.645894
49; 29; 64; 67.1636; 0.64226
50; 30; 64; 67.0461; 0.618183
51; 30; 64; 66.9452; 0.595252
52; 30; 64; 66.9299; 0.600403
53; 31; 64; 66.9273; 0.598434
54; 31; 64; 66.8331; 0.575915
55; 32; 64; 66.8344; 0.573063
56; 33; 64; 66.7349; 0.554393
57; 34; 64; 66.6476; 0.536581
58; 35; 64; 66.5628; 0.525369
59; 36; 64; 66.4814; 0.51222
60; 37; 64; 66.4124; 0.497049
61; 37; 64; 66.3453; 0.480504
62; 38; 64; 66.3405; 0.479545
63; 39; 64; 66.2731; 0.465862
64; 39; 64; 66.2145; 0.451745
65; 40; 64; 66.2089; 0.451884
66; 41; 64; 66.1514; 0.438702
67; 42; 63; 66.0916; 0.427729
68; 43; 63; 65.966; 0.489222
69; 44; 63; 65.866; 0.500853
70; 45; 63; 65.7959; 0.487585
71; 45; 63; 65.72; 0.481035
72; 46; 63; 65.7111; 0.478734
73; 46; 63; 65.6448; 0.466534
74; 47; 63; 65.6404; 0.465702
75; 48; 63; 65.5625; 0.507741
76; 48; 63; 65.5063; 0.496557
77; 49; 63; 65.4988; 0.49552
78; 50; 63; 65.4421; 0.484604
79; 50; 63; 65.3892; 0.47255
80; 51; 63; 65.3888; 0.471941
81; 52; 63; 65.3364; 0.461989
82; 52; 63; 65.2888; 0.451469
83; 53; 63; 65.2874; 0.450204
84; 54; 63; 65.2345; 0.451064
85; 54; 63; 65.1889; 0.441804
86; 54; 63; 65.1753; 0.458778
87; 54; 63; 65.1677; 0.462416
88; 55; 63; 65.1597; 0.463926
89; 55; 63; 65.1114; 0.460566
90; 56; 63; 65.1072; 0.460664
91; 56; 63; 65.0584; 0.458569
92; 56; 63; 65.0577; 0.457243
93; 57; 62; 65.0511; 0.458506
94; 57; 62; 64.9748; 0.508577
iteration; levels; best; avg; dev
0; 1; 87; 0; 0
1; 1; 85; 87; 0
2; 2; 85; 86; 1
3; 3; 83; 85.5; 1
4; 4; 77; 84.3333; 1
5; 5; 75; 81.375; 1.86098
6; 6; 74; 79.6; 1.7995
7; 7; 74; 78.7667; 1.52667
8; 8; 72; 77.6905; 1.45726
9; 9; 69; 76.5339; 1.53522
10; 9; 69; 74.6806; 2.50116
11; 10; 69; 74.8056; 2.75857
12; 11; 68; 74.205; 2.48884
13; 12; 67; 73.6136; 2.26909
14; 12; 67; 73.0417; 2.10481
15; 13; 67; 73.0946; 2.1212
16; 14; 67; 72.6489; 1.96205
17; 15; 66; 72.2333; 1.80518
18; 16; 66; 71.785; 1.74419
19; 16; 66; 71.3852; 1.63353
20; 17; 65; 71.3726; 1.62195
21; 18; 65; 70.9591; 1.54903
22; 18; 65; 70.6083; 1.47481
23; 19; 65; 70.5933; 1.48132
24; 19; 65; 70.2991; 1.39677
25; 20; 64; 70.3038; 1.38539
