temp; best; diff
8.53749e-12; 3644.29; -2378.08
8.12109e-12; 3644.29; -525.99
7.725e-12; 3644.29; -1142.85
7.34823e-12; 3644.29; -2129.7
6.98983e-12; 3644.29; -2593.37
6.64892e-12; 3644.29; -826.6
6.32463e-12; 3644.29; -1053.64
6.01616e-12; 3644.29; -5204.47
5.72273e-12; 3644.29; -6197.35
5.44362e-12; 3644.29; -1114.91
5.17812e-12; 3644.29; 0
4.92557e-12; 3644.29; -6938.41
4.68533e-12; 3644.29; -1964.45
4.45681e-12; 3644.29; -2603.16
4.23944e-12; 3644.29; -1966.76
4.03267e-12; 3644.29; 0
3.83599e-12; 3644.29; -2185
3.64889e-12; 3644.29; -1190.42
3.47093e-12; 3644.29; -2698.39
3.30164e-12; 3644.29; -2760.66
3.14061e-12; 3644.29; -2378.08
2.98743e-12; 3644.29; -2360.5
2.84173e-12; 3644.29; -4614.27
2.70313e-12; 3644.29; -3025.36
2.57129e-12; 3644.29; -1451.91
2.44588e-12; 3644.29; -2417.16
2.32659e-12; 3644.29; -2100.04
2.21311e-12; 3644.29; -2196.12
2.10517e-12; 3644.29; -2496.63
2.0025e-12; 3644.29; -870.347
1.90483e-12; 3644.29; -1319.56
1.81192e-12; 3644.29; -4092.88
1.72355e-12; 3644.29; -2020.09
1.63949e-12; 3644.29; -673.314
1.55953e-12; 3644.29; -6856.06
1.48346e-12; 3644.29; 0
1.41111e-12; 3644.29; -181.228
1.34229e-12; 3644.29; -64.6309
1.27682e-12; 3644.29; -2778
1.21454e-12; 3644.29; -5798.23
1.15531e-12; 3644.29; -2083.32
1.09896e-12; 3644.29; -2943.77
1.04536e-12; 3644.29; -107.517
9.94375e-13; 3644.29; -2190.49
9.45876e-13; 3644.29; -3633.06
8.99743e-13; 3644.29; -3321.23
8.5586e-13; 3644.29; -2564.85
8.14117e-13; 3644.29; -3465.22
7.7441e-13; 3644.29; -1313.34
7.3664e-13; 3644.29; -1632.24
7.00712e-13; 3644.29; -1445.09
6.66536e-13; 3644.29; -378.716
6.34027e-13; 3644.29; -3391.58
6.03104e-13; 3644.29; -1707.67
5.73689e-13; 3644.29; -2290.81
5.45708e-13; 3644.29; -1625.93
5.19092e-13; 3644.29; -2785.38
4.93775e-13; 3644.29; -711.834
4.69692e-13; 3644.29; -777.146
4.46784e-13; 3644.29; -855.791
4.24993e-13; 3644.29; -380.489
4.04264e-13; 3644.29; -2167.19
3.84547e-13; 3644.29; 0
3.65792e-13; 3644.29; -2371.68
3.47951e-13; 3644.29; -160.401
3.3098e-13; 3644.29; -5042.11
3.14838e-13; 3644.29; -1313.71
2.99482e-13; 3644.29; -1431.26
2.84875e-13; 3644.29; -2161.02
2.70981e-13; 3644.29; -1328.74
2.57765e-13; 3644.29; -1240.81
2.45193e-13; 3644.29; -1186.76
2.33234e-13; 3644.29; 0
2.21858e-13; 3644.29; -3575.65
2.11038e-13; 3644.29; -4.34008
2.00745e-13; 3644.29; -2461.92
1.90954e-13; 3644.29; -7444.2
1.8164e-13; 3644.29; -2535.59
1.72781e-13; 3644.29; -4764.34
1.64354e-13; 3644.29; -2535.15
1.56338e-13; 3644.29; -3007.54
1.48713e-13; 3644.29; -3496.4
1.4146e-13; 3644.29; -4596.79
1.34561e-13; 3644.29; -976.913
1.27998e-13; 3644.29; -906.206
1.21755e-13; 3644.29; -529.389
1.15816e-13; 3644.29; -932.999
1.10168e-13; 3644.29; -586.13
1.04795e-13; 3644.29; -7730.59
9.96834e-14; 3644.29; -3592.59
9.48216e-14; 3644.29; -1086.66
9.01968e-14; 3644.29; -1114.91
8.57977e-14; 3644.29; -782.966
8.16131e-14; 3644.29; -2125.15
7.76326e-14; 3644.29; -277.541
7.38462e-14; 3644.29; -2129.7
7.02445e-14; 3644.29; -2562.3
6.68185e-14; 3644.29; -2664.1
6.35595e-14; 3644.29; -999.062
6.04595e-14; 3644.29; -1278.42
5.75107e-14; 3644.29; -707.075
5.47058e-14; 3644.29; -2540.38
5.20376e-14; 3644.29; -2450.22
4.94996e-14; 3644.29; -12.1184
4.70853e-14; 3644.29; -1336.45
4.47889e-14; 3644.29; -1726.16
4.26044e-14; 3644.29; -2558.33
4.05264e-14; 3644.29; -1910.89
3.85498e-14; 3644.29; -8199.88
3.66696e-14; 3644.29; -6464.16
3.48812e-14; 3644.29; -707.743
3.31799e-14; 3644.29; -2259.69
3.15616e-14; 3644.29; -1422.23
3.00223e-14; 3644.29; -1136.88
2.8558e-14; 3644.29; -830.288
2.71651e-14; 3644.29; -59.1321
2.58402e-14; 3644.29; -2594.66
2.45799e-14; 3644.29; 0
2.33811e-14; 3644.29; -1893.33
2.22407e-14; 3644.29; -1704.18
2.1156e-14; 3644.29; -2167.19
2.01241e-14; 3644.29; -2102.15
1.91426e-14; 3644.29; -2196.12
1.8209e-14; 3644.29; -3079.59
1.73209e-14; 3644.29; -248.501
1.64761e-14; 3644.29; -5042.11
1.56725e-14; 3644.29; -2977.32
1.49081e-14; 3644.29; -2510.44
1.4181e-14; 3644.29; -2234.15
1.34893e-14; 3644.29; -705.93
1.28314e-14; 3644.29; -2234.15
1.22056e-14; 3644.29; 0
1.16103e-14; 3644.29; -2595.04
1.1044e-14; 3644.29; -1169.31
1.05054e-14; 3644.29; -2161.02
9.99299e-15; 3644.29; -3286.81
9.50561e-15; 3644.29; -2183.47
9.04199e-15; 3644.29; -1330.9
8.60099e-15; 3644.29; -3350.16
8.18149e-15; 3644.29; -1114.91
7.78245e-15; 3644.29; -2000.69
7.40288e-15; 3644.29; -2175.46
7.04182e-15; 3644.29; -1119.19
6.69837e-15; 3644.29; -999.062
6.37167e-15; 3644.29; -1634.8
6.06091e-15; 3644.29; -6259.72
5.7653e-15; 3644.29; -3808.24
5.48411e-15; 3644.29; -2941.32
5.21663e-15; 3644.29; -1875.08
4.9622e-15; 3644.29; -6749.06
4.72018e-15; 3644.29; -164.326
4.48996e-15; 3644.29; -2286.51
4.27097e-15; 3644.29; -1262.13
4.06267e-15; 3644.29; 0
3.86452e-15; 3644.29; -1224.56
3.67603e-15; 3644.29; -1215.57
3.49674e-15; 3644.29; -2433.05
3.3262e-15; 3644.29; -794.175
3.16397e-15; 3644.29; -880.097
3.00965e-15; 3644.29; -5780.79
2.86286e-15; 3644.29; -1313.71
2.72323e-15; 3644.29; -1594.14
2.59041e-15; 3644.29; -740.22
2.46407e-15; 3644.29; -448.923
2.34389e-15; 3644.29; -2175.08
2.22957e-15; 3644.29; -6414.83
2.12083e-15; 3644.29; -1642.92
2.01739e-15; 3644.29; -1038.42
1.919e-15; 3644.29; -480.806
1.8254e-15; 3644.29; -2895.46
1.73637e-15; 3644.29; 0
1.65168e-15; 3644.29; -245.224
1.57112e-15; 3644.29; -2227.12
1.4945e-15; 3644.29; -1311.38
1.42161e-15; 3644.29; -463.366
1.35227e-15; 3644.29; 0
1.28632e-15; 3644.29; -1007.46
1.22358e-15; 3644.29; -2162.02
1.1639e-15; 3644.29; -2698.89
1.10713e-15; 3644.29; 0
1.05314e-15; 3644.29; -5039.61
1.00177e-15; 3644.29; -1682.44
9.52912e-16; 3644.29; -399.834
9.06435e-16; 3644.29; 0
8.62226e-16; 3644.29; -12.1184
8.20172e-16; 3644.29; -1426.9
7.8017e-16; 3644.29; -1832.52
7.42119e-16; 3644.29; -1243.8
7.05924e-16; 3644.29; -7444.2
6.71494e-16; 3644.29; -1368.88
6.38743e-16; 3644.29; -1382.32
6.0759e-16; 3644.29; -335.17
5.77956e-16; 3644.29; -2383.15
5.49767e-16; 3644.29; -1026.77
5.22953e-16; 3644.29; -2162.02
4.97447e-16; 3644.29; 0
4.73185e-16; 3644.29; 0
4.50107e-16; 3644.29; -2601.2
4.28154e-16; 3644.29; -1981.34
4.07271e-16; 3644.29; -3858.4
3.87407e-16; 3644.29; -565.785
3.68512e-16; 3644.29; -2084.57
3.50539e-16; 3644.29; -550.037
3.33442e-16; 3644.29; -1794.72
3.17179e-16; 3644.29; -6062.94
3.01709e-16; 3644.29; -2601.2
2.86994e-16; 3644.29; -6197.35
2.72997e-16; 3644.29; -2535.59
2.59682e-16; 3644.29; -2168.19
2.47016e-16; 3644.29; -1093.28
2.34969e-16; 3644.29; -896.477
2.23509e-16; 3644.29; -1336.45
2.12607e-16; 3644.29; -1825.83
2.02238e-16; 3644.29; -811.689
1.92374e-16; 3644.29; -1539.15
1.82991e-16; 3644.29; -1924.57
1.74066e-16; 3644.29; -2581.21
1.65577e-16; 3644.29; -2312.12
1.57501e-16; 3644.29; -2413.41
1.49819e-16; 3644.29; -816.05
1.42512e-16; 3644.29; -2272.19
1.35561e-16; 3644.29; -3827.03
1.2895e-16; 3644.29; -2670.98
1.2266e-16; 3644.29; -1230.63
1.16678e-16; 3644.29; -1202.07
1.10987e-16; 3644.29; -2201.17
1.05574e-16; 3644.29; -248.239
1.00425e-16; 3644.29; -1829.02
9.55268e-17; 3644.29; -5801.83
9.08677e-17; 3644.29; -620.556
8.64358e-17; 3644.29; -707.743
8.22201e-17; 3644.29; -2753.62
7.821e-17; 3644.29; -3384.09
7.43954e-17; 3644.29; -2301.97
7.07669e-17; 3644.29; -967.235
6.73154e-17; 3644.29; -1559.05
6.40323e-17; 3644.29; -3451.51
6.09092e-17; 3644.29; -905.114
5.79385e-17; 3644.29; -621.778
5.51127e-17; 3644.29; -3208.01
5.24247e-17; 3644.29; -741.855
4.98678e-17; 3644.29; -913.008
4.74356e-17; 3644.29; -616.813
4.5122e-17; 3644.29; -253.359
4.29213e-17; 3644.29; -1038.62
4.08279e-17; 3644.29; -387.297
3.88366e-17; 3644.29; -7875.77
3.69424e-17; 3644.29; -741.855
3.51406e-17; 3644.29; -1669.98
3.34267e-17; 3644.29; -2911.81
3.17964e-17; 3644.29; -1732.94
3.02456e-17; 3644.29; -2301.22
2.87704e-17; 3644.29; -1207.19
2.73672e-17; 3644.29; -1524.09
2.60324e-17; 3644.29; -2535.59
2.47627e-17; 3644.29; -899.282
2.3555e-17; 3644.29; -1202.07
2.24061e-17; 3644.29; -2683.02
2.13133e-17; 3644.29; -2024.31
2.02738e-17; 3644.29; -4129.34
1.9285e-17; 3644.29; -1959.03
1.83444e-17; 3644.29; -2091.21
1.74497e-17; 3644.29; -340.006
1.65986e-17; 3644.29; -846.093
1.57891e-17; 3644.29; -2219.55
1.5019e-17; 3644.29; -849.012
1.42865e-17; 3644.29; -258.153
1.35897e-17; 3644.29; -2036.74
1.29269e-17; 3644.29; -2417.16
1.22964e-17; 3644.29; -2371.68
1.16966e-17; 3644.29; 0
1.11262e-17; 3644.29; -1187.07
1.05835e-17; 3644.29; -5833.25
1.00673e-17; 3644.29; -3286.81
9.57631e-18; 3644.29; -2084.57
9.10924e-18; 3644.29; -2748.12
8.66496e-18; 3644.29; -1224.56
8.24234e-18; 3644.29; -1027.95
7.84034e-18; 3644.29; -1256.13
7.45794e-18; 3644.29; -651.687
7.0942e-18; 3644.29; -1948.55
6.74819e-18; 3644.29; -1642.26
6.41906e-18; 3644.29; -4614.27
6.10599e-18; 3644.29; -2382.28
5.80818e-18; 3644.29; -2378.08
5.5249e-18; 3644.29; 0
5.25543e-18; 3644.29; -2650.89
4.99911e-18; 3644.29; -931.987
4.75529e-18; 3644.29; -1510.18
4.52336e-18; 3644.29; -3311.69
4.30274e-18; 3644.29; -6003.12
4.09288e-18; 3644.29; 0
3.89326e-18; 3644.29; -1998.41
3.70337e-18; 3644.29; -2827.39
3.52275e-18; 3644.29; -855.791
3.35094e-18; 3644.29; -7.825
3.1875e-18; 3644.29; -1915.87
3.03204e-18; 3644.29; -1627.5
2.88416e-18; 3644.29; -7875.77
2.74349e-18; 3644.29; -1035
2.60968e-18; 3644.29; -2005.04
2.4824e-18; 3644.29; -264.362
2.36132e-18; 3644.29; -283.321
2.24615e-18; 3644.29; -1549.83
2.1366e-18; 3644.29; -2698.89
2.03239e-18; 3644.29; -946.613
1.93327e-18; 3644.29; -1906.77
1.83898e-18; 3644.29; -764.744
1.74928e-18; 3644.29; 0
1.66397e-18; 3644.29; -3887.79
1.58281e-18; 3644.29; -2727.22
1.50561e-18; 3644.29; -3458.63
1.43218e-18; 3644.29; -4458.5
1.36233e-18; 3644.29; -3286.81
1.29588e-18; 3644.29; -4900.02
1.23268e-18; 3644.29; -1085.03
1.17256e-18; 3644.29; -1968.31
1.11537e-18; 3644.29; -1747.29
1.06097e-18; 3644.29; -1193.94
1.00922e-18; 3644.29; -2943.77
9.59999e-19; 3644.29; -1524.09
9.13177e-19; 3644.29; -264.362
8.68639e-19; 3644.29; -2239.64
8.26273e-19; 3644.29; -1368.88
7.85973e-19; 3644.29; 0
7.47639e-19; 3644.29; -1320.02
7.11174e-19; 3644.29; -1873.35
6.76488e-19; 3644.29; -1906.83
6.43494e-19; 3644.29; -3808.24
6.12109e-19; 3644.29; -7838.37
5.82254e-19; 3644.29; 0
5.53856e-19; 3644.29; -1365.82
5.26843e-19; 3644.29; -4741.81
5.01147e-19; 3644.29; -2202.74
4.76705e-19; 3644.29; 0
4.53454e-19; 3644.29; -1989.28
4.31338e-19; 3644.29; -1541.02
4.10301e-19; 3644.29; -2199.81
3.90289e-19; 3644.29; -1988.35
3.71253e-19; 3644.29; -2695.43
3.53146e-19; 3644.29; -855.791
3.35922e-19; 3644.29; -2592.97
3.19538e-19; 3644.29; -3575.65
3.03954e-19; 3644.29; 0
2.89129e-19; 3644.29; -3932.91
2.75027e-19; 3644.29; -583.596
2.61613e-19; 3644.29; -2762.36
2.48854e-19; 3644.29; -1964.45
2.36716e-19; 3644.29; -1794.72
2.25171e-19; 3644.29; -782.966
2.14189e-19; 3644.29; -1901.53
2.03742e-19; 3644.29; -768.398
1.93805e-19; 3644.29; -1201.87
1.84353e-19; 3644.29; -2268.14
1.75361e-19; 3644.29; -643.382
1.66808e-19; 3644.29; -855.791
1.58672e-19; 3644.29; -1873.97
1.50934e-19; 3644.29; -7444.2
1.43572e-19; 3644.29; -1032.56
1.3657e-19; 3644.29; -266.088
1.29909e-19; 3644.29; -3286.81
1.23573e-19; 3644.29; -185.65
1.17546e-19; 3644.29; -1240.81
1.11813e-19; 3644.29; -2401.79
1.06359e-19; 3644.29; -1709.35
1.01172e-19; 3644.29; -1118.92
9.62373e-20; 3644.29; -2280.19
9.15435e-20; 3644.29; -340.006
8.70787e-20; 3644.29; -2962.84
8.28316e-20; 3644.29; -702.274
7.87917e-20; 3644.29; -2467.35
7.49488e-20; 3644.29; -1699.23
7.12933e-20; 3644.29; -2519.34
6.78161e-20; 3644.29; -1573.86
6.45085e-20; 3644.29; -7.825
6.13622e-20; 3644.29; -1682.44
5.83694e-20; 3644.29; -2808.99
5.55226e-20; 3644.29; -242.82
5.28146e-20; 3644.29; -2910.9
5.02387e-20; 3644.29; -2354.08
4.77884e-20; 3644.29; -650.049
4.54576e-20; 3644.29; -841.056
4.32405e-20; 3644.29; -7771.53
4.11315e-20; 3644.29; -1681.17
3.91254e-20; 3644.29; -2429.39
3.72172e-20; 3644.29; -2512.23
3.5402e-20; 3644.29; -1106.1
3.36753e-20; 3644.29; -1408.43
3.20329e-20; 3644.29; -2305.05
3.04705e-20; 3644.29; -1803.13
2.89844e-20; 3644.29; -770.082
2.75707e-20; 3644.29; -2592.97
2.6226e-20; 3644.29; 0
2.49469e-20; 3644.29; -2414.82
2.37302e-20; 3644.29; -1169.31
2.25728e-20; 3644.29; -700.93
2.14718e-20; 3644.29; -2725.26
2.04246e-20; 3644.29; -209.647
1.94284e-20; 3644.29; -64.6309
1.84808e-20; 3644.29; -1106.1
1.75795e-20; 3644.29; -1170.7
1.67221e-20; 3644.29; -1139.24
1.59065e-20; 3644.29; -1596.03
1.51307e-20; 3644.29; -8199.88
1.43927e-20; 3644.29; -2234.15
1.36907e-20; 3644.29; -2690.34
1.3023e-20; 3644.29; -6077.51
1.23878e-20; 3644.29; -2382.28
1.17836e-20; 3644.29; -1279.28
1.12089e-20; 3644.29; -1686.71
1.06622e-20; 3644.29; -2472.39
1.01422e-20; 3644.29; -1244.45
9.64753e-21; 3644.29; -4301.39
9.17699e-21; 3644.29; -1097.96
8.72941e-21; 3644.29; -1937.33
8.30365e-21; 3644.29; -854.302
7.89865e-21; 3644.29; -896.477
7.51341e-21; 3644.29; -2962.84
7.14696e-21; 3644.29; -199.884
6.79838e-21; 3644.29; -2312.12
6.46681e-21; 3644.29; -5781.02
6.1514e-21; 3644.29; -2936.48
5.85138e-21; 3644.29; -1718.75
5.56599e-21; 3644.29; -2670.98
5.29452e-21; 3644.29; -3350.16
5.03629e-21; 3644.29; -1972.52
4.79066e-21; 3644.29; -1597.13
4.557e-21; 3644.29; -2012.97
4.33474e-21; 3644.29; -2592.97
4.12332e-21; 3644.29; -624.228
3.92222e-21; 3644.29; -1408.59
3.73092e-21; 3644.29; -1542.42
3.54895e-21; 3644.29; -1873.35
3.37586e-21; 3644.29; -1247.77
3.21121e-21; 3644.29; -2878.16
3.05459e-21; 3644.29; -1450.72
2.90561e-21; 3644.29; 0
2.76389e-21; 3644.29; -1032.05
2.62909e-21; 3644.29; -7264.86
2.50086e-21; 3644.29; -1450.72
2.37889e-21; 3644.29; 0
2.26286e-21; 3644.29; -3065.64
2.15249e-21; 3644.29; -1354.71
2.04751e-21; 3644.29; -1805.11
1.94765e-21; 3644.29; -6259.72
1.85266e-21; 3644.29; -1007.46
1.7623e-21; 3644.29; -583.596
1.67634e-21; 3644.29; -1238.07
1.59458e-21; 3644.29; -2748.71
1.51681e-21; 3644.29; -774.26
1.44283e-21; 3644.29; -440.808
1.37246e-21; 3644.29; -6414.83
1.30552e-21; 3644.29; -1354.71
1.24185e-21; 3644.29; -467.076
1.18128e-21; 3644.29; -10116.1
1.12366e-21; 3644.29; -2840.18
1.06886e-21; 3644.29; -1495.7
1.01673e-21; 3644.29; -862.654
9.67139e-22; 3644.29; -2036.74
9.19969e-22; 3644.29; -325.174
8.75099e-22; 3644.29; -1639.49
8.32418e-22; 3644.29; -862.654
7.91819e-22; 3644.29; -8328.14
7.53199e-22; 3644.29; -1865.53
7.16464e-22; 3644.29; -550.037
6.8152e-22; 3644.29; -2050.62
6.4828e-22; 3644.29; -2397.03
6.16661e-22; 3644.29; -961.352
5.86585e-22; 3644.29; -1936.11
5.57976e-22; 3644.29; -1686.25
5.30761e-22; 3644.29; -3268.84
5.04875e-22; 3644.29; -1959.03
4.8025e-22; 3644.29; -1033.21
4.56827e-22; 3644.29; -2793.15
4.34546e-22; 3644.29; -2978.31
4.13352e-22; 3644.29; -4305.41
3.93192e-22; 3644.29; -3047.34
3.74015e-22; 3644.29; -1553.77
3.55773e-22; 3644.29; -1748.64
3.38421e-22; 3644.29; -1381.04
3.21915e-22; 3644.29; 0
3.06214e-22; 3644.29; -1003.98
2.91279e-22; 3644.29; 0
2.77073e-22; 3644.29; -3125.07
2.63559e-22; 3644.29; -2761.47
2.50705e-22; 3644.29; -2253.95
2.38477e-22; 3644.29; -2312.12
2.26846e-22; 3644.29; -1170.94
2.15782e-22; 3644.29; -3132.7
2.05257e-22; 3644.29; -5780.79
1.95246e-22; 3644.29; -3146.89
1.85724e-22; 3644.29; -469.995
1.76665e-22; 3644.29; -1542.42
1.68049e-22; 3644.29; -5010.78
1.59853e-22; 3644.29; -7264.86
1.52056e-22; 3644.29; -616.813
1.4464e-22; 3644.29; 0
1.37585e-22; 3644.29; -2280.87
1.30875e-22; 3644.29; -1331.29
1.24492e-22; 3644.29; -2650.89
1.1842e-22; 3644.29; -1095.1
1.12644e-22; 3644.29; -400.471
1.0715e-22; 3644.29; -1916.2
1.01924e-22; 3644.29; -4458.5
9.69531e-23; 3644.29; -2840.19
9.22244e-23; 3644.29; -2191.83
8.77264e-23; 3644.29; -1846.15
8.34477e-23; 3644.29; -1712.4
7.93777e-23; 3644.29; 0
7.55062e-23; 3644.29; -434.58
7.18236e-23; 3644.29; -1007.46
6.83205e-23; 3644.29; 0
6.49883e-23; 3644.29; -3672.4
6.18186e-23; 3644.29; -6135.7
5.88036e-23; 3644.29; -6275.69
5.59355e-23; 3644.29; -1226.22
5.32074e-23; 3644.29; -1648.82
5.06123e-23; 3644.29; -365.722
4.81438e-23; 3644.29; -5039.61
4.57957e-23; 3644.29; -3228
4.35621e-23; 3644.29; -1785.64
4.14375e-23; 3644.29; -1542.37
3.94164e-23; 3644.29; -2956.16
3.7494e-23; 3644.29; -190.084
3.56653e-23; 3644.29; -6414.83
3.39258e-23; 3644.29; 0
3.22711e-23; 3644.29; -4502.32
3.06972e-23; 3644.29; -901.579
2.92e-23; 3644.29; -6683.26
2.77758e-23; 3644.29; -2840.18
2.64211e-23; 3644.29; -2578.56
2.51325e-23; 3644.29; -2476.77
2.39067e-23; 3644.29; 0
2.27407e-23; 3644.29; -1038.42
2.16315e-23; 3644.29; -2507.74
2.05765e-23; 3644.29; -1576.84
1.95729e-23; 3644.29; -539.718
1.86183e-23; 3644.29; -1815.53
1.77102e-23; 3644.29; -502.054
1.68465e-23; 3644.29; -999.062
1.60248e-23; 3644.29; -1583.97
1.52432e-23; 3644.29; -514.634
1.44998e-23; 3644.29; -4994.88
1.37926e-23; 3644.29; -951.83
1.31199e-23; 3644.29; -2199.81
1.248e-23; 3644.29; -1658.29
1.18713e-23; 3644.29; -1529.4
1.12923e-23; 3644.29; -1686.25
1.07415e-23; 3644.29; -1332.21
1.02176e-23; 3644.29; -2977.32
9.71929e-24; 3644.29; -351.767
9.24525e-24; 3644.29; -1789.81
8.79433e-24; 3644.29; -1875.08
8.36541e-24; 3644.29; -2020.09
7.9574e-24; 3644.29; -1310.21
7.5693e-24; 3644.29; -2098.48
7.20012e-24; 3644.29; -891.987
6.84895e-24; 3644.29; -248.239
6.5149e-24; 3644.29; 0
6.19715e-24; 3644.29; -999.062
5.8949e-24; 3644.29; -2862.29
5.60739e-24; 3644.29; -2114.95
5.3339e-24; 3644.29; -1244.45
5.07375e-24; 3644.29; -1032.05
4.82629e-24; 3644.29; 0
4.5909e-24; 3644.29; -672.716
4.36698e-24; 3644.29; -1001.36
4.15399e-24; 3644.29; -1478.46
3.95139e-24; 3644.29; 0
3.75867e-24; 3644.29; -565.785
3.57535e-24; 3644.29; -923.25
3.40097e-24; 3644.29; -2863.91
3.23509e-24; 3644.29; -1893.33
3.07731e-24; 3644.29; -1861.69
2.92722e-24; 3644.29; -3125.07
2.78445e-24; 3644.29; -1221.59
2.64864e-24; 3644.29; -1040.79
2.51946e-24; 3644.29; -2762.86
2.39658e-24; 3644.29; -2190.49
2.27969e-24; 3644.29; -1001.62
2.1685e-24; 3644.29; -448.923
2.06274e-24; 3644.29; -5255.94
1.96213e-24; 3644.29; -2868.5
1.86643e-24; 3644.29; -2158.28
1.7754e-24; 3644.29; -706.959
1.68881e-24; 3644.29; 0
1.60644e-24; 3644.29; -1892.28
1.52809e-24; 3644.29; -3559.97
1.45356e-24; 3644.29; -289.596
1.38267e-24; 3644.29; -1957.49
1.31523e-24; 3644.29; -683.541
1.25108e-24; 3644.29; -2367.85
1.19006e-24; 3644.29; -1290.71
1.13202e-24; 3644.29; -1355.95
1.07681e-24; 3644.29; -1754.62
1.02429e-24; 3644.29; 0
9.74333e-25; 3644.29; -2190.49
9.26812e-25; 3644.29; -1262.13
8.81608e-25; 3644.29; -2958.11
8.3861e-25; 3644.29; -2531.24
7.97708e-25; 3644.29; -641.684
7.58802e-25; 3644.29; -4129.34
7.21793e-25; 3644.29; -2052.5
6.86589e-25; 3644.29; -1686.25
6.53102e-25; 3644.29; -1998.41
6.21248e-25; 3644.29; -854.302
5.90948e-25; 3644.29; -740.22
5.62126e-25; 3644.29; -268.291
5.34709e-25; 3644.29; -1313.71
5.0863e-25; 3644.29; -1339.9
4.83822e-25; 3644.29; -1040.79
4.60225e-25; 3644.29; -1381.04
4.37778e-25; 3644.29; -1539.22
4.16427e-25; 3644.29; -158.531
3.96116e-25; 3644.29; -1369.02
3.76797e-25; 3644.29; -1086.66
3.58419e-25; 3644.29; -2468.25
3.40938e-25; 3644.29; 0
3.24309e-25; 3644.29; -2012.97
3.08492e-25; 3644.29; -2724.51
2.93446e-25; 3644.29; -6105.34
2.79134e-25; 3644.29; 0
2.65519e-25; 3644.29; -2050.62
2.52569e-25; 3644.29; -239.122
2.40251e-25; 3644.29; -6441.55
2.28533e-25; 3644.29; -1757.05
2.17387e-25; 3644.29; -2333.08
2.06784e-25; 3644.29; -166.055
1.96699e-25; 3644.29; -2301.97
1.87105e-25; 3644.29; -1858.61
1.77979e-25; 3644.29; -1803.99
1.69299e-25; 3644.29; -2641.44
1.61042e-25; 3644.29; -1969.15
1.53187e-25; 3644.29; -136.906
1.45716e-25; 3644.29; -1242.2
1.38609e-25; 3644.29; -483.141
1.31848e-25; 3644.29; -565.785
1.25418e-25; 3644.29; -2433.05
1.19301e-25; 3644.29; 0
1.13482e-25; 3644.29; -2227.12
1.07947e-25; 3644.29; -5019.78
1.02682e-25; 3644.29; -1164.11
9.76742e-26; 3644.29; 0
9.29104e-26; 3644.29; -524.248
8.83789e-26; 3644.29; -1368.88
8.40684e-26; 3644.29; -1124.69
7.99681e-26; 3644.29; -1190.42
7.60678e-26; 3644.29; -4994.88
7.23578e-26; 3644.29; -999.385
6.88287e-26; 3644.29; -2601.2
6.54717e-26; 3644.29; -2615.07
6.22784e-26; 3644.29; -3808.24
5.92409e-26; 3644.29; -1328.62
5.63516e-26; 3644.29; -640.941
5.36031e-26; 3644.29; -4502.32
5.09888e-26; 3644.29; -1577.05
4.85019e-26; 3644.29; -2507.31
4.61363e-26; 3644.29; -4670.89
4.38861e-26; 3644.29; 0
4.17457e-26; 3644.29; -2062.5
3.97096e-26; 3644.29; -2283.79
3.77728e-26; 3644.29; -1254.3
3.59305e-26; 3644.29; -1238.07
3.41781e-26; 3644.29; -2702.86
3.25111e-26; 3644.29; -2226.85
3.09255e-26; 3644.29; -1819.64
2.94171e-26; 3644.29; -1868.06
2.79824e-26; 3644.29; -872.455
2.66176e-26; 3644.29; -1850.08
2.53194e-26; 3644.29; -527.309
2.40845e-26; 3644.29; -340.006
2.29098e-26; 3644.29; -1444.08
2.17924e-26; 3644.29; -1726.16
2.07296e-26; 3644.29; -2733.01
1.97185e-26; 3644.29; -2239.64
1.87568e-26; 3644.29; -951.83
1.7842e-26; 3644.29; -4564.55
1.69718e-26; 3644.29; 0
1.6144e-26; 3644.29; -2814.87
1.53566e-26; 3644.29; -2599.21
1.46076e-26; 3644.29; -780.781
1.38952e-26; 3644.29; -4994.88
1.32174e-26; 3644.29; -1825.96
1.25728e-26; 3644.29; -2733.04
1.19596e-26; 3644.29; -2286.51
1.13763e-26; 3644.29; -4929.92
1.08214e-26; 3644.29; -1521.63
1.02936e-26; 3644.29; -3809.74
9.79158e-27; 3644.29; -1158.43
9.31402e-27; 3644.29; -2064.52
8.85974e-27; 3644.29; -2084.57
8.42763e-27; 3644.29; -207.31
8.01659e-27; 3644.29; -858.311
7.62559e-27; 3644.29; -1394.4
7.25367e-27; 3644.29; -2317.31
6.89989e-27; 3644.29; -2032.64
6.56336e-27; 3644.29; -999.062
6.24325e-27; 3644.29; -1588.06
5.93874e-27; 3644.29; -811.689
5.64909e-27; 3644.29; -1631.94
5.37357e-27; 3644.29; -2121.29
5.11149e-27; 3644.29; -1701.76
4.86218e-27; 3644.29; -502.054
4.62504e-27; 3644.29; -4627.74
4.39946e-27; 3644.29; -744.525
4.18489e-27; 3644.29; -5010.78
3.98078e-27; 3644.29; -6414.83
3.78663e-27; 3644.29; -7771.53
3.60194e-27; 3644.29; -4070.81
3.42626e-27; 3644.29; -2380.51
3.25915e-27; 3644.29; -1734.76
3.1002e-27; 3644.29; -1893.33
2.94899e-27; 3644.29; -673.314
2.80516e-27; 3644.29; -71.5687
