temp; best; diff
3.8622e-35; 157543; -5169.56
3.67383e-35; 157543; -296.252
3.49464e-35; 157543; -563.024
3.3242e-35; 157543; -2009.37
3.16207e-35; 157543; -536.719
3.00784e-35; 157543; -3135.61
2.86114e-35; 157543; -987.494
2.7216e-35; 157543; -371.354
2.58886e-35; 157543; -1773.72
2.46259e-35; 157543; -976.264
2.34248e-35; 157543; -17896.3
2.22823e-35; 157543; -24548
2.11955e-35; 157543; -2181.68
2.01618e-35; 157543; -646.911
1.91784e-35; 157543; -2739.6
1.8243e-35; 157543; -6540.37
1.73533e-35; 157543; -4902.92
1.65069e-35; 157543; -651.013
1.57018e-35; 157543; -689.754
1.4936e-35; 157543; -585.422
1.42075e-35; 157543; -5203.25
1.35146e-35; 157543; -5283.76
1.28554e-35; 157543; -1084.97
1.22284e-35; 157543; -969.374
1.1632e-35; 157543; -13043.9
1.10647e-35; 157543; -11328.6
1.0525e-35; 157543; -14490.2
1.00117e-35; 157543; -180.601
9.52339e-36; 157543; -261.954
9.05891e-36; 157543; -1440.78
8.61708e-36; 157544; -612.699
8.1968e-36; 157544; -533.515
7.79702e-36; 157544; -358.753
7.41673e-36; 157544; -19915.8
7.055e-36; 157544; -4988.79
6.7109e-36; 157544; -1942.41
6.38359e-36; 157544; -5134.44
6.07225e-36; 157544; -195.747
5.77608e-36; 157544; -11294.6
5.49437e-36; 157544; -156.785
5.22639e-36; 157544; -1055.12
4.97148e-36; 157544; -576.324
4.72901e-36; 157566; -4078.2
4.49836e-36; 157566; -5863.04
4.27896e-36; 157566; -635.797
4.07027e-36; 157566; -766.346
3.87175e-36; 157566; -713.884
3.68291e-36; 157566; -141.55
3.50328e-36; 157566; -11295.5
3.33242e-36; 157566; -1671.45
3.16989e-36; 157566; -4620.06
3.01528e-36; 157566; -216.243
2.86822e-36; 157566; -1746.3
2.72833e-36; 157566; -2314.81
2.59526e-36; 157569; -11171
2.46868e-36; 157569; -829.417
2.34828e-36; 157569; -2043.24
2.23374e-36; 157569; -756.675
2.1248e-36; 157569; -5194.89
2.02116e-36; 157569; -219.037
1.92259e-36; 157569; -233.044
1.82882e-36; 157569; -1225.77
1.73962e-36; 157569; -529.476
1.65477e-36; 157578; 8.89497
1.57406e-36; 157578; -309.392
1.49729e-36; 157578; -508.03
1.42427e-36; 157578; -8758.97
1.3548e-36; 157578; -1021.05
1.28872e-36; 157578; -2928.15
1.22587e-36; 157578; -400.376
1.16608e-36; 157578; -843.882
1.10921e-36; 157578; -933.415
1.05511e-36; 157578; -7109.55
1.00365e-36; 157578; -12284.3
9.54694e-37; 157578; -724.973
9.08131e-37; 157578; -227.108
8.63839e-37; 157578; -1175.85
8.21707e-37; 157578; -474.848
7.8163e-37; 157578; -936.203
7.43508e-37; 157605; -2498.07
7.07244e-37; 157605; -5544.05
6.7275e-37; 157605; -10213.7
6.39938e-37; 157605; -787.748
6.08726e-37; 157605; -626.79
5.79037e-37; 157605; -9024.32
5.50796e-37; 157605; -127.015
5.23932e-37; 157605; -23652.6
4.98378e-37; 157605; -458.257
4.74071e-37; 157605; -2652.69
4.50949e-37; 157605; -6884.91
4.28955e-37; 157605; -9565.45
4.08033e-37; 157605; -2995.56
3.88132e-37; 157605; -12950.8
3.69202e-37; 157605; -4129.81
3.51195e-37; 157605; -15645.1
3.34066e-37; 157605; -872.585
3.17773e-37; 157605; -27740.3
3.02274e-37; 157605; -5374.57
2.87531e-37; 157605; -4546.16
2.73507e-37; 157605; -5791.69
2.60168e-37; 157605; -2461.61
2.47479e-37; 157605; -764.835
2.35408e-37; 157605; -514.63
2.23927e-37; 157605; -391.7
2.13005e-37; 157605; -17266.8
2.02616e-37; 157605; -421.347
1.92734e-37; 157605; -262.213
1.83334e-37; 157630; -2716.12
1.74392e-37; 157630; -537.377
1.65887e-37; 157630; -9309.53
1.57796e-37; 157630; -8297.38
1.501e-37; 157630; -2466.06
1.42779e-37; 157630; -7437.8
1.35815e-37; 157630; -1596.04
1.29191e-37; 157630; -11235.7
1.2289e-37; 157630; -702.467
1.16896e-37; 157630; -17035.5
1.11195e-37; 157630; -11298.2
1.05772e-37; 157630; -100.221
1.00613e-37; 157630; -6170.1
9.57056e-38; 157630; -4970.26
9.10377e-38; 157630; -641.792
8.65975e-38; 157630; -5460.21
8.23739e-38; 157630; -518.937
7.83563e-38; 157630; -3706.59
7.45346e-38; 157630; -270.029
7.08994e-38; 157631; -757.758
6.74414e-38; 157631; -4664.23
6.41521e-38; 157631; -1047.4
6.10232e-38; 157631; -2584.76
5.80469e-38; 157631; -4159
5.52158e-38; 157631; -1181.51
5.25227e-38; 157631; -6755.96
4.99611e-38; 157631; -4742.92
4.75243e-38; 157631; -2162.52
4.52064e-38; 157631; -1154.25
4.30016e-38; 157631; -1021.38
4.09042e-38; 157631; -424.707
3.89092e-38; 157631; -7258.12
