5565; 11; 27; 19.81; 5.80438; 264.05s
5497; 12; 27; 20.36; 5.39644; 259.066s
5742; 11; 27; 20.3; 5.23682; 264.998s
5517; 12; 27; 20.08; 5.72903; 258.183s
5932; 12; 26; 20.11; 5.32176; 275.694s
5665; 11; 26; 20.07; 5.21508; 265.856s
5646; 12; 27; 19.98; 5.36163; 259.118s
5706; 12; 27; 20.02; 5.17371; 254.278s
5680; 12; 27; 20.07; 5.42209; 257.284s
5787; 11; 27; 20.31; 5.17315; 260.752s
