gen; best; avg; dev
750; 27; 31.615; 1.65129
760; 28; 31.525; 1.5746
770; 27; 31.34; 1.86129
780; 27; 31.205; 1.94756
790; 28; 31.28; 1.80599
800; 27; 31.265; 1.8801
810; 28; 31.725; 1.45924
820; 27; 31.615; 1.62996
830; 29; 31.61; 1.6087
840; 27; 31.265; 1.92738
850; 27; 31.375; 2.07711
860; 27; 31.565; 1.70756
870; 28; 31.525; 1.68504
880; 27; 31.57; 1.6233
890; 26; 31.56; 1.67821
900; 28; 31.445; 1.68433
910; 28; 31.715; 1.3652
920; 29; 31.665; 1.35749
930; 27; 31.515; 1.57473
940; 29; 31.925; 1.25275
950; 29; 31.55; 1.49583
960; 27; 31.535; 1.64887
970; 29; 31.865; 1.34044
980; 27; 31.44; 1.8375
990; 27; 31.355; 1.87323
1000; 27; 31.455; 1.81052
1010; 28; 31.35; 1.78536
1020; 28; 31.355; 1.76889
1030; 27; 31.585; 1.62258
1040; 27; 31.63; 1.57579
1050; 28; 31.64; 1.61567
1060; 28; 31.695; 1.55948
1070; 29; 31.62; 1.47838
1080; 28; 31.63; 1.5143
1090; 28; 31.635; 1.60679
1100; 27; 31.435; 1.73083
1110; 27; 31.79; 1.72218
1120; 28; 31.44; 1.79343
1130; 27; 31.355; 1.94396
1140; 25; 31.325; 2.10461
1150; 27; 31.26; 2.07904
1160; 27; 31.205; 2.02311
1170; 26; 31.575; 1.72753
1180; 29; 31.555; 1.70205
1190; 28; 31.77; 1.80751
1200; 28; 31.215; 1.93876
1210; 27; 31.49; 1.84659
1220; 27; 31.325; 1.88132
1230; 27; 31.295; 1.98443
1240; 28; 31.455; 1.68759
1250; 28; 31.285; 1.73025
1260; 28; 31.305; 1.77256
1270; 27; 31.62; 1.6296
1280; 27; 31.395; 1.77454
1290; 28; 31.44; 1.63291
1300; 30; 31.815; 1.31938
1310; 28; 31.615; 1.51881
1320; 26; 31.19; 1.96314
1330; 27; 31.695; 1.40071
1340; 29; 31.865; 1.29876
1350; 29; 31.685; 1.37687
1360; 29; 31.475; 1.61845
1370; 28; 31.455; 1.68463
1380; 29; 31.725; 1.45237
1390; 29; 31.755; 1.50498
1400; 27; 31.4; 1.83576
1410; 27; 31.32; 1.85408
1420; 29; 31.65; 1.4824
1430; 27; 31.625; 1.64146
1440; 27; 31.415; 1.78963
1450; 28; 31.705; 1.64255
1460; 27; 31.395; 1.89182
1470; 28; 31.39; 1.76859
1480; 28; 31.595; 1.55916
1490; 28; 31.91; 1.41841
1500; 29; 31.74; 1.49746
1510; 27; 31.515; 1.83024
1520; 28; 31.64; 1.44928
1530; 28; 31.69; 1.46762
1538; 29; 31.85; 1.33323
gen; best; avg; dev
0; 31; 33.97; 0.916024
0; 31; 33.67; 0.922551
10; 31; 33.43; 1.08402
20; 31; 33.23; 1.19461
30; 31; 33.375; 1.18506
40; 31; 33.325; 1.10877
50; 31; 33.355; 1.13533
60; 31; 33.255; 1.14454
70; 31; 33.17; 1.29271
80; 31; 33.335; 1.11927
90; 31; 33.25; 1.18638
100; 30; 33.195; 1.12115
110; 31; 33.205; 1.04545
120; 30; 33.065; 1.16652
130; 30; 32.97; 1.20793
140; 29; 32.865; 1.26364
150; 29; 32.75; 1.4344
160; 29; 32.525; 1.59354
170; 29; 32.45; 1.62711
180; 28; 32.44; 1.80178
190; 28; 32.425; 1.80952
200; 28; 32.69; 1.39424
210; 29; 32.615; 1.39527
220; 29; 32.42; 1.62899
230; 29; 32.485; 1.55556
240; 29; 32.21; 1.79608
250; 29; 32.46; 1.4589
260; 28; 32.205; 1.89287
270; 29; 32.12; 1.86698
280; 28; 32.115; 1.73833
290; 29; 32.12; 1.60487
300; 28; 32.23; 1.79641
310; 27; 31.83; 2.12629
320; 29; 32.315; 1.36593
330; 29; 32.135; 1.63609
340; 29; 32.21; 1.583
350; 28; 32.065; 1.89229
360; 28; 31.785; 1.96946
370; 27; 31.84; 2.0939
380; 28; 32.26; 1.68
390; 28; 32.18; 1.79098
400; 25; 31.785; 2.17457
410; 26; 31.755; 2.12955
420; 27; 31.97; 1.87859
430; 27; 31.735; 2.30538
440; 27; 31.525; 2.27582
450; 27; 31.83; 1.86577
460; 28; 31.555; 1.9867
470; 28; 31.825; 1.67164
480; 29; 31.93; 1.62945
490; 28; 31.785; 1.77729
500; 29; 31.89; 1.60247
510; 27; 31.88; 1.63878
520; 27; 31.83; 1.71205
530; 27; 31.81; 1.63521
540; 28; 31.61; 1.82151
550; 29; 31.97; 1.49302
560; 28; 32.015; 1.48821
570; 28; 32.005; 1.63554
580; 27; 32.07; 1.71029
590; 27; 31.485; 2.18398
600; 28; 31.955; 1.85822
610; 27; 31.75; 1.75713
620; 27; 31.25; 2.12309
630; 27; 31.7; 1.98242
640; 26; 31.62; 2.13673
650; 27; 31.855; 1.71871
660; 28; 31.44; 2.0631
670; 28; 31.61; 1.97431
680; 28; 31.595; 1.90813
690; 27; 31.405; 2.18197
700; 27; 31.5; 1.98494
710; 26; 31.31; 2.31385
720; 26; 31.545; 2.0562
730; 25; 31.43; 2.39063
740; 27; 31.885; 1.70346
750; 26; 31.305; 2.3435
760; 27; 31.565; 2.20812
770; 27; 31.3; 2.25389
780; 28; 31.57; 1.97613
790; 27; 31.565; 2.07263
800; 26; 31.33; 2.18657
810; 27; 31.76; 1.83913
820; 27; 31.15; 2.30597
830; 27; 31.25; 2.15116
840; 27; 31.255; 2.21359
850; 27; 31.815; 1.68546
860; 27; 31.715; 1.84222
870; 27; 31.59; 1.77254
880; 28; 31.735; 1.56358
890; 28; 31.625; 1.72753
900; 27; 31.475; 1.88663
910; 27; 31.91; 1.56585
920; 28; 31.75; 1.56125
930; 28; 31.58; 1.72441
940; 27; 31.25; 2.10891
950; 27; 31.475; 1.88132
960; 29; 31.76; 1.52722
970; 29; 31.76; 1.62862
980; 29; 32.12; 1.31362
990; 28; 31.7; 1.65529
1000; 29; 31.605; 1.66102
1010; 28; 31.42; 1.94515
1020; 27; 31.195; 2.37634
1030; 28; 31.485; 1.84385
1040; 29; 31.895; 1.3168
1050; 29; 32.03; 1.36715
1060; 29; 31.92; 1.5012
1070; 29; 31.765; 1.6522
1080; 28; 31.64; 1.80842
1090; 29; 31.8; 1.59374
1100; 28; 31.64; 1.75511
1110; 27; 31.71; 1.64192
1120; 27; 31.66; 1.65058
1130; 27; 31.605; 1.82455
1140; 28; 31.88; 1.58921
1150; 29; 31.61; 1.62724
1160; 27; 31.47; 1.90502
1170; 27; 31.685; 1.5798
1180; 29; 31.575; 1.60137
1190; 26; 31.735; 1.63853
1200; 29; 31.885; 1.48046
1210; 29; 31.86; 1.43889
1220; 28; 31.49; 1.72913
1230; 28; 31.57; 1.78748
1240; 27; 31.38; 1.80155
1250; 28; 31.385; 1.94853
1260; 27; 31.465; 1.79966
1270; 27; 31.425; 1.65662
1280; 27; 31.32; 1.83238
1290; 27; 31.185; 1.88435
1300; 27; 31.08; 2.04539
1310; 27; 31.47; 1.7802
1320; 27; 31.055; 2.22081
1330; 27; 31.61; 1.67568
1340; 27; 31.62; 1.64183
1350; 26; 31.14; 2.27165
1360; 26; 31.45; 1.93326
1370; 26; 31.37; 2.00577
1380; 27; 31.475; 1.82466
1390; 26; 31.455; 1.85687
1400; 26; 31.07; 2.16912
1410; 26; 31.355; 1.80249
1420; 27; 31.335; 1.75293
1430; 29; 31.525; 1.53928
1440; 28; 31.445; 1.67242
1450; 27; 31.275; 1.91556
1460; 28; 31.565; 1.55106
1470; 27; 31.7; 1.63095
1480; 28; 31.53; 1.45227
1490; 28; 31.49; 1.59997
1500; 26; 31.595; 1.61275
1510; 27; 31.46; 1.76023
1520; 29; 31.515; 1.50989
1530; 28; 31.395; 1.58081
1533; 28; 31.54; 1.58695
gen; best; avg; dev
0; 31; 33.96; 0.96871
0; 31; 33.755; 0.940731
10; 30; 33.125; 1.3036
20; 31; 33.24; 1.20516
30; 30; 33.12; 1.45107
40; 30; 32.965; 1.40135
50; 29; 32.815; 1.52996
60; 29; 32.995; 1.38743
70; 30; 32.845; 1.59718
80; 30; 32.885; 1.40776
90; 30; 32.93; 1.38387
100; 30; 33.135; 1.16481
110; 29; 33.125; 1.27647
120; 29; 32.98; 1.42113
130; 30; 32.805; 1.43422
140; 30; 32.525; 1.65208
150; 29; 32.67; 1.4564
160; 29; 32.815; 1.3382
170; 29; 32.7; 1.28062
180; 29; 32.53; 1.52941
190; 29; 32.515; 1.4247
200; 29; 32.65; 1.32193
210; 29; 32.435; 1.47844
220; 29; 32.48; 1.35632
230; 30; 32.36; 1.37855
240; 30; 32.395; 1.44187
250; 29; 32.28; 1.50053
260; 29; 32.445; 1.39175
270; 28; 32.135; 1.79075
280; 29; 32.285; 1.3906
290; 29; 32.205; 1.57257
300; 29; 32.185; 1.47674
310; 28; 32.43; 1.49837
320; 28; 32.34; 1.39442
330; 29; 32.23; 1.39896
340; 29; 32.33; 1.31191
350; 29; 32.205; 1.30498
360; 29; 32.07; 1.39108
370; 29; 32.055; 1.4567
380; 29; 32; 1.39642
390; 29; 32.02; 1.3855
400; 29; 31.93; 1.51496
410; 29; 31.775; 1.62308
420; 28; 32.01; 1.50993
430; 26; 32.085; 1.57409
440; 29; 31.8; 1.64621
450; 29; 32.08; 1.43304
460; 29; 32.115; 1.35343
470; 28; 31.835; 1.6964
480; 27; 31.755; 1.82893
490; 29; 32.08; 1.41901
500; 28; 31.42; 2.11036
510; 28; 31.865; 1.6813
520; 27; 31.815; 1.69728
530; 27; 31.595; 1.87643
540; 28; 31.655; 1.75099
550; 28; 31.525; 1.76618
560; 26; 31.16; 2.14579
570; 27; 31.62; 1.95079
580; 27; 31.495; 1.94164
590; 27; 31.385; 1.98665
600; 27; 31.42; 1.98333
610; 26; 31.22; 2.28508
620; 27; 31.605; 1.74899
630; 27; 31.5; 1.76918
640; 28; 31.385; 1.82394
650; 28; 31.33; 1.91079
660; 27; 31.335; 1.90073
670; 28; 31.485; 1.61548
680; 28; 31.295; 1.9178
690; 27; 31.415; 1.82833
700; 28; 31.21; 2.04595
710; 25; 31.23; 2.01918
720; 27; 31.575; 1.75054
730; 27; 31.42; 1.91927
740; 28; 31.37; 1.78412
750; 27; 31.42; 1.75602
760; 27; 31.245; 1.89076
770; 28; 31.045; 1.86091
780; 28; 31.28; 1.81152
790; 28; 31.3; 1.8412
800; 27; 31.285; 1.89044
810; 26; 30.985; 2.11773
820; 27; 31.32; 1.79098
830; 28; 31.335; 1.71545
840; 28; 31.34; 1.85321
850; 28; 31.17; 1.91862
860; 28; 31.33; 1.74674
870; 27; 31.32; 1.85408
880; 28; 31.605; 1.62141
890; 29; 31.6; 1.51987
900; 28; 31.69; 1.59182
910; 26; 31.285; 1.93747
920; 27; 31.715; 1.64735
930; 27; 31.385; 1.73689
940; 28; 31.575; 1.61071
950; 28; 31.25; 1.84323
960; 27; 31.19; 1.95548
970; 27; 31.19; 2.07699
980; 24; 31.09; 2.22304
990; 27; 31.635; 1.53355
1000; 27; 31.13; 1.93471
1010; 28; 31.37; 1.70385
1020; 28; 31.545; 1.48256
1030; 27; 31.49; 1.8547
1040; 27; 31.455; 1.74585
1050; 26; 31.645; 1.70557
1060; 27; 31.545; 1.67868
1070; 28; 31.69; 1.59182
1080; 28; 31.35; 1.80762
1090; 26; 31.025; 2.13878
1100; 26; 31.315; 2.02627
1110; 27; 31.53; 1.69089
1120; 27; 31.38; 1.85892
1130; 27; 31.37; 1.96038
1140; 28; 31.525; 1.74911
1150; 28; 31.77; 1.40253
1160; 27; 31.475; 1.65511
1170; 28; 31.54; 1.57111
1180; 28; 31.62; 1.70458
1190; 28; 31.53; 1.58717
1200; 27; 31.39; 1.87294
1210; 28; 31.58; 1.61047
1220; 27; 31.15; 2.14184
1230; 27; 31.23; 1.99677
1240; 28; 31.535; 1.64584
1250; 28; 31.62; 1.66601
1260; 28; 31.525; 1.79705
1270; 28; 31.525; 1.81366
1280; 28; 31.45; 1.76847
1290; 28; 31.655; 1.66613
1300; 28; 31.65; 1.52561
1310; 28; 31.76; 1.48068
1320; 28; 32.025; 1.30934
1330; 28; 31.66; 1.61382
1340; 28; 31.635; 1.51055
1350; 29; 31.57; 1.56048
1360; 27; 31.47; 1.82458
1370; 27; 31.415; 1.78403
1380; 28; 31.695; 1.5238
1390; 27; 31.47; 1.76326
1400; 28; 31.615; 1.75692
1410; 28; 31.78; 1.49385
1420; 28; 31.47; 1.80253
1430; 27; 31.36; 1.9106
1440; 26; 31.34; 1.87734
1450; 28; 31.41; 1.8116
1460; 26; 31.225; 2.13644
1470; 27; 31.52; 1.68511
1480; 26; 31.12; 2.12735
1490; 27; 31.07; 2.11071
1500; 28; 31.415; 1.63486
1510; 27; 30.97; 2.01968
1520; 26; 31.24; 1.88478
1530; 28; 31.585; 1.62258
1535; 28; 31.455; 1.6211
gen; best; avg; dev
0; 31; 33.935; 1.02994
0; 31; 33.62; 1.02742
10; 31; 33.055; 1.3046
20; 31; 33.085; 1.29914
30; 31; 33.22; 1.0824
40; 31; 33.26; 1.04995
50; 31; 32.975; 1.24273
60; 31; 32.935; 1.24931
70; 30; 33.005; 1.23084
80; 29; 32.71; 1.45461
90; 30; 33.03; 1.22029
100; 30; 32.985; 1.17251
110; 29; 32.785; 1.34862
120; 29; 32.53; 1.61527
130; 30; 32.785; 1.3924
140; 30; 32.81; 1.34681
150; 30; 32.775; 1.33206
160; 30; 32.69; 1.37255
170; 30; 32.7; 1.43527
180; 30; 32.545; 1.5093
190; 29; 32.38; 1.58291
200; 29; 32.28; 1.66481
210; 30; 32.7; 1.38203
220; 29; 32.275; 1.58725
230; 29; 32.41; 1.50728
240; 29; 32.465; 1.50292
250; 28; 32.685; 1.22302
260; 29; 32.49; 1.31905
270; 30; 32.44; 1.28701
280; 29; 32.31; 1.42965
290; 29; 32.235; 1.49324
300; 29; 32.32; 1.40627
310; 30; 32.435; 1.18565
320; 29; 32.27; 1.29888
330; 28; 32.145; 1.61368
340; 29; 32.215; 1.49625
350; 28; 32.29; 1.39496
360; 28; 32.21; 1.34755
370; 28; 32.215; 1.48283
380; 27; 32.04; 1.65179
390; 28; 32.105; 1.57923
400; 27; 31.69; 1.9089
410; 27; 31.705; 2.10665
420; 27; 31.66; 2.09867
430; 27; 31.66; 1.95049
440; 28; 31.87; 1.74158
450; 29; 32.105; 1.45395
460; 29; 31.8; 1.66733
470; 29; 32.045; 1.39749
480; 28; 31.8; 1.61864
490; 29; 32.03; 1.52286
500; 28; 32.125; 1.57778
510; 27; 31.67; 1.91862
520; 27; 31.68; 1.902
530; 28; 31.7; 1.83303
540; 29; 31.845; 1.61275
550; 28; 31.78; 1.69753
560; 27; 31.88; 1.43722
570; 29; 32.045; 1.324
580; 29; 31.975; 1.5409
590; 28; 31.865; 1.62381
600; 29; 31.905; 1.53817
610; 26; 31.845; 1.67361
620; 27; 31.82; 1.6179
630; 27; 32.02; 1.5032
640; 27; 31.66; 1.82329
650; 27; 31.4; 2.08806
660; 27; 31.505; 1.96468
670; 27; 31.88; 1.74516
680; 27; 32.01; 1.57794
690; 27; 32.19; 1.45736
700; 27; 31.87; 1.77851
710; 28; 32.05; 1.51905
720; 28; 32.075; 1.36359
730; 28; 31.805; 1.84309
740; 28; 31.915; 1.66366
750; 28; 31.86; 1.56857
760; 28; 31.935; 1.55909
770; 29; 32.15; 1.38834
780; 29; 32.135; 1.44802
790; 27; 31.875; 1.73763
800; 29; 31.95; 1.57083
810; 29; 32.225; 1.3283
820; 28; 31.905; 1.56716
830; 29; 32; 1.42478
840; 29; 32.015; 1.61083
850; 29; 32.105; 1.44013
860; 29; 31.98; 1.44554
870; 28; 31.845; 1.61894
880; 28; 32.105; 1.46423
890; 28; 31.995; 1.66882
900; 27; 31.485; 2.07359
910; 28; 31.85; 1.60234
920; 28; 31.755; 1.95831
930; 27; 31.8; 1.79165
940; 27; 31.725; 1.769
950; 28; 31.79; 1.68698
960; 27; 31.715; 2.00593
970; 27; 31.845; 1.78353
980; 28; 31.89; 1.66069
990; 28; 31.975; 1.5344
1000; 29; 31.85; 1.53867
1010; 28; 31.895; 1.51128
1020; 29; 31.725; 1.60604
1030; 29; 31.695; 1.63156
1040; 28; 31.695; 1.61616
1050; 28; 31.545; 1.77988
1060; 28; 31.655; 1.69882
1070; 29; 31.87; 1.42587
1080; 29; 31.75; 1.54839
1090; 28; 31.285; 1.958
1100; 27; 31.265; 2.03833
1110; 26; 31.61; 1.71985
1120; 28; 31.495; 1.75783
1130; 27; 31.37; 1.92174
1140; 25; 30.975; 2.29878
1150; 28; 31.695; 1.60062
1160; 28; 31.575; 1.73043
1170; 28; 31.655; 1.71055
1180; 27; 31.4; 2.03715
1190; 28; 31.745; 1.65529
1200; 28; 31.715; 1.57917
1210; 28; 31.63; 1.80917
1220; 29; 31.915; 1.48249
1230; 28; 31.77; 1.44468
1240; 29; 31.89; 1.47577
1250; 28; 31.605; 1.53264
1260; 29; 31.49; 1.56841
1270; 28; 31.745; 1.40356
1280; 27; 31.5; 1.59687
1290; 27; 31.76; 1.51076
1300; 27; 31.695; 1.54012
1310; 27; 31.395; 1.79693
1320; 29; 31.535; 1.61517
1330; 28; 31.54; 1.57747
1340; 27; 31.565; 1.75664
1350; 28; 31.62; 1.57022
1360; 29; 31.63; 1.59157
1370; 26; 31.295; 1.89155
1380; 28; 31.57; 1.71904
1390; 28; 31.635; 1.63456
1400; 27; 31.36; 1.85213
1410; 29; 31.51; 1.69112
1420; 29; 31.56; 1.66925
1430; 27; 31.405; 1.79192
1440; 27; 31.685; 1.63883
1450; 27; 31.715; 1.56326
1460; 28; 31.815; 1.51683
1470; 28; 31.755; 1.49164
1480; 29; 31.71; 1.62355
1490; 28; 31.845; 1.5169
1500; 28; 31.92; 1.4641
1510; 29; 31.585; 1.66216
1520; 28; 31.705; 1.58681
1530; 28; 31.62; 1.51182
1537; 27; 31.3; 1.89209
gen; best; avg; dev
0; 31; 34.115; 0.900986
0; 31; 33.835; 1.01379
10; 30; 33.165; 1.43449
20; 31; 33.29; 1.35126
30; 31; 33.24; 1.2698
40; 30; 33.05; 1.42741
50; 30; 32.93; 1.41954
60; 31; 33.195; 1.18616
70; 30; 33.09; 1.24575
80; 30; 33.065; 1.42154
90; 29; 32.635; 1.76119
100; 28; 32.49; 2.09282
110; 27; 32.435; 2.01638
120; 29; 32.65; 1.69926
130; 30; 32.735; 1.46109
140; 30; 32.67; 1.40752
150; 30; 32.61; 1.39567
160; 29; 32.855; 1.34312
170; 30; 32.82; 1.21145
180; 29; 32.715; 1.2664
190; 29; 32.515; 1.38556
200; 30; 32.535; 1.32619
210; 30; 32.585; 1.32392
220; 30; 32.45; 1.46544
230; 28; 32.46; 1.65481
240; 29; 32.555; 1.44809
250; 28; 32.24; 1.78393
260; 28; 32.02; 2.01732
270; 27; 32.045; 2.11494
280; 26; 31.7; 2.28035
290; 28; 32.29; 1.60184
300; 28; 32.195; 1.63002
310; 28; 32.045; 1.76153
320; 29; 32.115; 1.69758
330; 29; 32.185; 1.52669
340; 29; 32.18; 1.58038
350; 28; 31.975; 1.78728
360; 28; 32.09; 1.95497
370; 28; 32.08; 1.60112
380; 28; 32.22; 1.59424
390; 28; 32.285; 1.79549
400; 29; 32.055; 1.66192
410; 29; 32.275; 1.53928
420; 27; 32.025; 1.66264
430; 29; 32.12; 1.52171
440; 29; 31.985; 1.65975
450; 28; 31.795; 1.69793
460; 28; 32.02; 1.63695
470; 29; 32.05; 1.59295
480; 28; 32.14; 1.57175
490; 28; 31.655; 1.93287
500; 28; 32.075; 1.59354
510; 28; 31.73; 1.87806
520; 28; 31.96; 1.69364
530; 28; 32.02; 1.63389
540; 28; 31.875; 1.71446
550; 28; 31.84; 1.70423
560; 27; 31.84; 1.70423
570; 29; 31.925; 1.48303
580; 28; 32.035; 1.64735
590; 28; 31.96; 1.65481
600; 29; 32.27; 1.40253
610; 28; 31.875; 1.76618
620; 29; 31.95; 1.66358
630; 29; 32.245; 1.51492
640; 28; 31.81; 1.65345
650; 28; 31.545; 1.86493
660; 27; 31.89; 1.75724
670; 27; 32.035; 1.62904
680; 28; 31.705; 1.71405
690; 29; 32.08; 1.42604
700; 27; 31.585; 2.02306
710; 28; 31.905; 1.57034
720; 28; 31.735; 1.74206
730; 29; 32.035; 1.58233
740; 28; 31.86; 1.66745
750; 29; 31.91; 1.5849
760; 28; 31.92; 1.61666
770; 27; 31.805; 1.69026
780; 27; 31.975; 1.61381
790; 28; 32.1; 1.52315
800; 28; 31.555; 2.05353
810; 27; 31.915; 1.54848
820; 27; 31.315; 2.38029
830; 27; 31.655; 1.76238
840; 28; 31.315; 2.02133
850; 27; 31.355; 2.11636
860; 26; 31.095; 2.38453
870; 28; 31.61; 1.76009
880; 27; 31.57; 1.95579
890; 28; 31.815; 1.75806
900; 26; 31.59; 2.10521
910; 27; 31.65; 1.93067
920; 27; 31.675; 1.84916
930; 27; 31.335; 2.31144
940; 28; 31.695; 1.91885
950; 27; 31.595; 1.98267
960; 27; 31.83; 1.80308
970; 29; 31.965; 1.44353
980; 28; 31.905; 1.49866
990; 28; 31.58; 1.87179
1000; 28; 31.91; 1.72392
1010; 29; 31.795; 1.69793
1020; 28; 31.77; 1.82951
1030; 29; 31.855; 1.69233
1040; 29; 31.815; 1.73516
1050; 27; 31.805; 1.81024
1060; 28; 31.785; 1.79131
1070; 29; 31.915; 1.50591
1080; 29; 31.74; 1.57873
1090; 27; 31.65; 2.03408
1100; 28; 31.91; 1.53685
1110; 27; 31.885; 1.62843
1120; 29; 31.985; 1.55073
1130; 29; 31.795; 1.65014
1140; 28; 31.58; 1.78146
1150; 26; 31.38; 1.93277
1160; 27; 31.485; 2.042
1170; 28; 31.675; 1.77746
1180; 27; 31.42; 2.09609
1190; 27; 31.52; 1.98484
1200; 25; 31.005; 2.65047
1210; 26; 30.865; 2.57619
1220; 27; 31.4; 2.08567
1230; 27; 31.52; 1.87339
1240; 27; 31.55; 2.03899
1250; 27; 31.805; 1.69026
1260; 28; 31.715; 1.84222
1270; 28; 31.55; 2.00187
1280; 26; 31.215; 2.26689
1290; 29; 31.67; 1.67365
1300; 28; 31.48; 1.74344
1310; 27; 31.405; 2.04963
1320; 27; 31.705; 1.75156
1330; 29; 31.775; 1.64146
1340; 29; 31.93; 1.57006
1350; 26; 31.63; 2.0623
1360; 27; 31.565; 1.77645
1370; 28; 31.715; 1.67445
1380; 28; 31.64; 1.70892
1390; 27; 31.62; 1.92239
1400; 28; 31.855; 1.67749
1410; 28; 31.715; 1.83133
1420; 28; 31.63; 1.84475
1430; 28; 31.54; 1.89958
1440; 26; 31.36; 2.11433
1450; 26; 31.56; 2.15091
1460; 26; 31.71; 1.88571
1470; 26; 31.42; 1.92187
1480; 27; 31.725; 1.71446
1490; 26; 31.425; 2.20326
1500; 26; 31.6; 1.98242
1510; 27; 31.805; 1.7655
1520; 28; 31.825; 1.76759
1530; 27; 31.92; 1.62899
1533; 27; 31.92; 1.62592
gen; best; avg; dev
0; 31; 33.975; 1.02195
0; 31; 33.69; 1.01681
10; 31; 33.45; 1.07587
20; 31; 33.505; 1.02955
30; 31; 33.35; 1.1034
40; 31; 33.495; 1.03922
50; 31; 33.33; 1.25344
60; 29; 33.025; 1.45752
70; 31; 33.56; 1.00817
80; 31; 33.385; 1.05203
90; 30; 33.115; 1.34602
100; 29; 33.105; 1.33939
110; 29; 33.205; 1.35387
120; 29; 33.09; 1.45324
130; 30; 33.09; 1.28526
140; 29; 33.165; 1.20324
150; 29; 33.06; 1.35514
160; 29; 33.055; 1.44637
170; 29; 32.805; 1.68136
180; 31; 33.31; 1.0459
190; 31; 33.185; 1.05393
200; 30; 32.94; 1.33656
210; 29; 32.7; 1.50665
220; 29; 32.895; 1.41915
230; 29; 32.755; 1.4543
240; 28; 32.51; 1.68223
250; 28; 32.27; 1.83497
260; 28; 32.565; 1.84005
270; 28; 32.18; 1.89673
280; 28; 32.56; 1.54156
290; 29; 32.33; 1.59094
300; 28; 32.3; 1.77482
310; 28; 32.165; 1.78823
320; 29; 32.415; 1.61021
330; 29; 32.56; 1.50546
340; 29; 32.23; 1.75131
350; 29; 32.405; 1.52675
360; 29; 32.535; 1.52603
370; 29; 32.4; 1.35277
380; 28; 32.235; 1.58423
390; 29; 32.155; 1.60654
400; 28; 32.19; 1.51126
410; 28; 32.04; 1.60885
420; 27; 31.925; 1.8109
430; 27; 31.915; 1.82148
440; 28; 31.83; 1.81138
450; 27; 31.97; 1.81083
460; 28; 31.87; 1.81469
470; 28; 31.645; 1.96697
480; 27; 31.77; 1.98421
490; 28; 32.025; 1.5409
500; 28; 31.925; 1.5904
510; 28; 32.07; 1.39467
520; 29; 32.04; 1.49278
530; 27; 31.91; 1.90575
540; 28; 32.05; 1.56445
550; 29; 32.21; 1.47848
560; 29; 31.79; 1.58616
570; 29; 31.995; 1.52479
580; 27; 31.785; 1.74894
590; 28; 32.105; 1.60747
600; 28; 32.025; 1.51472
610; 27; 31.735; 1.81515
620; 28; 31.76; 1.62862
630; 29; 32.075; 1.33768
640; 29; 31.825; 1.56983
650; 28; 31.67; 1.67365
660; 28; 31.91; 1.48388
670; 29; 31.78; 1.48714
680; 27; 31.72; 1.64061
690; 28; 31.595; 1.58145
700; 28; 31.755; 1.53133
710; 28; 31.71; 1.56713
720; 29; 31.6; 1.47309
730; 28; 31.525; 1.58725
740; 28; 31.545; 1.68166
750; 28; 31.72; 1.55615
760; 29; 31.785; 1.49291
770; 28; 31.985; 1.32468
780; 29; 31.95; 1.27181
790; 30; 31.865; 1.28716
800; 28; 31.745; 1.44567
810; 29; 31.805; 1.35166
820; 28; 31.74; 1.49077
830; 28; 31.655; 1.48862
840; 28; 31.815; 1.42154
850; 28; 31.84; 1.46096
860; 28; 31.635; 1.569
870; 29; 31.68; 1.46547
880; 29; 31.86; 1.30782
890; 28; 31.625; 1.58252
900; 28; 31.485; 1.76912
910; 27; 31.675; 1.70569
920; 29; 31.805; 1.38816
930; 27; 31.42; 1.86107
940; 29; 32.005; 1.38021
950; 29; 31.74; 1.653
960; 28; 31.615; 1.69611
970; 28; 31.34; 1.99359
980; 27; 31.54; 1.86236
990; 27; 31.685; 1.57663
1000; 29; 31.785; 1.45216
1010; 29; 31.745; 1.46628
1020; 28; 31.9; 1.40357
1030; 28; 31.5; 1.71756
1040; 28; 31.53; 1.69974
1050; 28; 31.42; 1.7702
1060; 26; 31.09; 2.24096
1070; 27; 31.545; 1.77143
1080; 29; 31.915; 1.39921
1090; 28; 31.555; 1.59279
1100; 29; 31.595; 1.55273
1110; 29; 31.76; 1.46027
1120; 29; 31.62; 1.52499
1130; 27; 31.76; 1.52722
1140; 29; 31.895; 1.3168
1150; 28; 31.635; 1.53355
1160; 28; 31.6; 1.56844
1170; 28; 31.705; 1.62418
1180; 28; 31.6; 1.65529
1190; 28; 31.495; 1.83575
1200; 26; 31.255; 2.08806
1210; 26; 31.54; 2.03185
1220; 26; 31.38; 2.06775
1230; 26; 31.27; 2.26431
1240; 26; 31.13; 2.38602
1250; 26; 30.835; 2.46125
1260; 27; 31.56; 1.69304
1270; 27; 31.54; 1.7659
1280; 27; 31.48; 1.88138
1290; 27; 31.31; 1.89576
1300; 27; 31.335; 1.87157
1310; 27; 31.07; 2.17373
1320; 28; 31.65; 1.61787
1330; 28; 31.445; 1.67242
1340; 28; 31.185; 1.90283
1350; 28; 31.615; 1.61764
1360; 28; 31.59; 1.59747
1370; 27; 31.385; 1.9201
1380; 27; 31.26; 1.91896
1390; 28; 31.355; 1.72307
1400; 27; 31.355; 1.66102
1410; 29; 31.6; 1.39642
1420; 29; 31.47; 1.52286
1430; 27; 31.425; 1.65359
1440; 25; 31.45; 1.58981
1450; 28; 31.47; 1.56815
