5947; 11; 24; 19.14; 3.41719; 182.152s
5998; 10; 24; 19.43; 4.09793; 181.431s
5982; 12; 24; 19.45; 3.34958; 174.832s
5927; 9; 23; 18.88; 4.21944; 173.893s
5986; 11; 24; 19.24; 3.548; 173.366s
5985; 10; 24; 19.27; 3.79488; 171.357s
6040; 10; 24; 19.38; 3.81327; 169.333s
5944; 12; 24; 19.56; 3.52858; 166.872s
3907; 10; 24; 19.25; 3.94501; 160.253s
5991; 10; 24; 19.15; 4.01607; 197.108s
