2720; 8; 16; 13.62; 2.72949; 25.0255s
2707; 7; 16; 13.6; 3.08794; 26.1913s
2773; 9; 16; 13.84; 2.39832; 28.7463s
2788; 8; 16; 13.51; 2.6761; 28.366s
2750; 7; 16; 13.53; 3.01998; 32.9265s
2741; 8; 16; 13.78; 2.66128; 31.4804s
2713; 7; 16; 13.34; 3.05247; 37.2826s
2801; 7; 16; 13.39; 3.08759; 35.0154s
1305; 6; 16; 13.5; 3.14145; 11.9135s
2757; 7; 16; 13.25; 2.95889; 25.7979s
