gen; best; worst; avg
0; 21; 24; 23.12
0; 21; 24; 22.8
10; 18; 24; 22.27
20; 18; 24; 21.77
30; 17; 24; 21.69
40; 15; 24; 21.45
50; 15; 24; 21.12
60; 15; 24; 21.15
70; 15; 24; 21.05
80; 15; 24; 21.25
90; 14; 24; 21.04
100; 14; 24; 20.66
110; 14; 24; 20.74
120; 13; 24; 20.81
130; 13; 24; 20.31
140; 13; 24; 20.24
150; 13; 24; 20.42
160; 13; 24; 20.18
170; 13; 24; 20.27
180; 13; 24; 20.12
190; 13; 24; 19.84
200; 13; 24; 20.05
210; 13; 24; 19.82
220; 13; 24; 19.86
230; 13; 24; 19.87
240; 13; 24; 19.87
250; 13; 24; 19.84
260; 13; 24; 19.7
270; 13; 24; 19.43
280; 13; 24; 19.68
290; 13; 24; 19.76
300; 13; 24; 19.85
310; 13; 24; 19.76
320; 13; 24; 19.83
330; 13; 24; 19.41
340; 13; 24; 19.53
350; 13; 24; 19.47
360; 13; 24; 19.31
370; 13; 24; 19.37
380; 13; 24; 19.23
390; 13; 24; 19.39
400; 13; 24; 19.56
410; 13; 24; 19.41
420; 13; 24; 19.56
430; 13; 24; 19.35
440; 13; 24; 19.5
450; 13; 24; 19.32
460; 13; 24; 19.5
470; 13; 24; 19.61
480; 13; 24; 19.38
490; 13; 24; 19.43
500; 13; 24; 19.53
510; 13; 24; 19.58
520; 13; 24; 19.34
530; 13; 24; 19.36
540; 13; 24; 19.4
550; 13; 24; 19.32
560; 13; 24; 19.11
570; 13; 23; 19.29
580; 13; 23; 19.28
590; 13; 24; 19.45
600; 13; 24; 19.43
610; 13; 24; 19.13
620; 13; 23; 19.35
630; 13; 24; 19.49
640; 13; 24; 19.49
650; 12; 24; 19.3
660; 12; 24; 19.56
670; 12; 24; 19.48
680; 12; 24; 19.4
690; 12; 24; 19.44
700; 12; 24; 19.41
710; 12; 24; 19.24
720; 12; 24; 19.42
730; 12; 24; 19.39
740; 12; 24; 19.47
750; 12; 24; 19.52
760; 12; 24; 19.37
770; 12; 24; 19.21
780; 12; 23; 19.28
790; 12; 23; 19.3
800; 12; 23; 19.37
810; 12; 23; 19.42
820; 12; 24; 19.47
830; 12; 24; 19.32
840; 12; 24; 19.4
850; 12; 24; 19.36
860; 12; 24; 19.46
870; 12; 24; 19.46
880; 12; 24; 19.33
890; 12; 24; 19.29
900; 12; 24; 19.3
910; 12; 24; 19.6
920; 12; 24; 19.26
930; 12; 24; 19.22
940; 12; 24; 19.38
950; 12; 24; 19.2
960; 12; 24; 19.09
970; 12; 24; 19.23
980; 12; 24; 19.16
990; 12; 24; 19.2
1000; 12; 23; 19.2
1010; 12; 23; 19.24
1020; 12; 24; 19.34
1030; 12; 24; 19.49
1040; 12; 24; 19.47
1050; 12; 24; 19.47
1060; 12; 24; 19.29
1070; 12; 24; 19.5
1080; 12; 24; 19.44
1090; 12; 24; 19.42
1100; 12; 23; 19.5
