5194; 8; 34; 13.41; 9.83921; 122.428s
5362; 9; 34; 11.52; 6.94637; 124.001s
5261; 9; 34; 12.56; 7.59229; 122.699s
5517; 9; 33; 16.67; 10.28; 126.723s
5342; 10; 35; 17.15; 9.55407; 122.43s
3372; 7; 35; 10.37; 6.86619; 82.9139s
5388; 8; 34; 19.5; 10.839; 122.368s
5317; 9; 34; 15.09; 8.77795; 129.891s
5408; 8; 34; 15.02; 9.43021; 118.102s
5305; 8; 33; 16.11; 10.0593; 116.926s
