gen; best; worst; avg
0; 21; 24; 23.25
0; 21; 24; 22.99
10; 20; 24; 22.64
20; 20; 24; 22.39
30; 20; 24; 22.3
40; 19; 24; 22.03
50; 18; 24; 21.73
60; 17; 24; 21.52
70; 16; 24; 21.19
80; 16; 24; 20.99
90; 16; 24; 20.89
100; 15; 24; 20.73
110; 14; 24; 20.58
120; 14; 24; 20.36
130; 14; 24; 20.32
140; 14; 24; 20.41
150; 14; 24; 20.29
160; 14; 24; 20.3
170; 14; 24; 20.28
180; 14; 24; 20.34
190; 13; 24; 20.21
200; 13; 24; 20.17
210; 13; 24; 20.01
220; 13; 24; 20.03
230; 13; 24; 19.97
240; 13; 24; 20.02
250; 13; 24; 19.88
260; 13; 24; 19.85
270; 13; 24; 19.72
280; 13; 24; 19.71
290; 13; 24; 19.81
300; 12; 24; 19.78
310; 12; 24; 19.57
320; 12; 24; 19.61
330; 12; 23; 19.53
340; 12; 24; 19.56
350; 12; 24; 19.52
360; 12; 23; 19.41
370; 12; 24; 19.58
380; 12; 23; 19.51
390; 12; 24; 19.58
400; 12; 24; 19.38
410; 12; 24; 19.42
420; 12; 24; 19.58
430; 12; 24; 19.61
440; 12; 24; 19.65
450; 12; 24; 19.76
460; 12; 24; 19.69
470; 12; 24; 19.55
480; 12; 24; 19.52
490; 12; 24; 19.57
500; 12; 24; 19.51
510; 12; 24; 19.48
520; 12; 24; 19.36
530; 12; 24; 19.48
540; 12; 24; 19.38
550; 12; 24; 19.47
560; 12; 24; 19.54
570; 12; 24; 19.43
580; 12; 24; 19.16
590; 12; 23; 19.08
600; 12; 24; 19.05
610; 12; 24; 19.02
620; 12; 24; 19.17
630; 12; 24; 19.26
640; 12; 24; 19.43
650; 12; 24; 19.42
660; 12; 24; 19.31
670; 12; 24; 19.27
680; 12; 24; 19.24
690; 12; 24; 19.07
700; 12; 24; 18.99
710; 12; 24; 18.91
720; 12; 24; 19.03
730; 12; 23; 19.11
740; 12; 23; 19.18
750; 12; 23; 19.18
760; 11; 23; 18.98
770; 11; 23; 19.01
780; 11; 23; 19.06
790; 11; 23; 19.15
800; 11; 24; 19.22
810; 11; 24; 19.39
820; 11; 24; 19.3
830; 11; 24; 19.36
840; 11; 23; 19.35
850; 11; 23; 19.26
860; 11; 24; 19.13
870; 11; 24; 19.25
880; 11; 24; 19.39
890; 11; 23; 19.52
900; 11; 23; 19.36
910; 11; 24; 19.32
920; 11; 24; 19.3
930; 11; 24; 19.26
940; 11; 24; 19.28
950; 11; 24; 19.33
960; 11; 24; 19.33
970; 11; 24; 19.27
980; 11; 24; 19.5
990; 11; 23; 19.29
1000; 11; 23; 19.3
1010; 11; 24; 19.37
1020; 11; 24; 19.14
1030; 11; 24; 19.04
1040; 11; 24; 18.97
1050; 11; 24; 19.16
1060; 11; 24; 19.14
1070; 11; 24; 19.13
1080; 11; 24; 19.13
1090; 11; 24; 19.01
1100; 11; 24; 19.18
1110; 11; 24; 19.14
1120; 11; 24; 19.24
1130; 11; 24; 19.19
1140; 11; 24; 19.11
1150; 11; 24; 19.17
1160; 11; 24; 19.22
1170; 11; 24; 19.2
1180; 11; 24; 19.21
1190; 11; 24; 19.1
1200; 11; 24; 19.11
1210; 11; 24; 18.99
1220; 11; 24; 19.11
1230; 11; 24; 19.01
1240; 11; 24; 19.03
1250; 11; 24; 19.03
1260; 11; 24; 19.08
1270; 11; 24; 19.07
1280; 11; 24; 19.06
1290; 11; 24; 19.17
1300; 11; 24; 19.23
1310; 11; 24; 19.21
1320; 11; 24; 19.12
1330; 11; 24; 19.1
1340; 11; 24; 19.01
1350; 11; 24; 18.89
1360; 11; 24; 18.89
1370; 11; 24; 18.93
1380; 11; 24; 19.04
1390; 11; 24; 18.98
1400; 11; 24; 18.9
1410; 11; 24; 19
1420; 11; 24; 19.17
1430; 11; 24; 19.1
1440; 11; 23; 19.06
1450; 11; 24; 18.96
1460; 11; 24; 18.97
1470; 11; 24; 18.92
1480; 11; 24; 18.83
1490; 11; 24; 19.01
1500; 11; 24; 19.03
1510; 11; 24; 19.07
1520; 11; 24; 19.07
1530; 11; 24; 18.94
1540; 11; 24; 19.08
1550; 11; 24; 19.18
1560; 11; 24; 19.26
1570; 11; 24; 19.17
1580; 11; 24; 19.1
1590; 11; 24; 18.99
1600; 11; 24; 19.06
1610; 11; 24; 19.08
1620; 11; 24; 19.01
1630; 11; 24; 18.9
1640; 11; 24; 18.76
1650; 11; 24; 18.64
1660; 11; 24; 18.7
1670; 11; 24; 18.82
1680; 11; 24; 18.94
1690; 11; 24; 18.78
1700; 11; 24; 18.92
1710; 11; 24; 18.95
1720; 11; 24; 19.11
1730; 11; 24; 18.9
1740; 11; 23; 18.82
