gen; best; worst; avg
0; 24; 27; 26.45
0; 22; 27; 25.99
10; 21; 27; 24.67
20; 19; 27; 23.91
30; 18; 27; 23.65
40; 17; 27; 23.32
50; 17; 27; 23.04
60; 16; 27; 22.94
70; 16; 27; 22.99
80; 16; 27; 22.78
90; 15; 27; 23
100; 15; 27; 22.37
110; 15; 27; 22.26
120; 15; 27; 22.41
130; 15; 27; 22.71
140; 15; 27; 21.99
150; 15; 27; 22.24
160; 15; 27; 21.99
170; 15; 27; 22.07
180; 15; 27; 21.92
190; 15; 27; 21.66
200; 15; 27; 22.1
210; 15; 27; 21.85
220; 15; 27; 21.35
230; 15; 27; 21.58
240; 15; 27; 21.66
250; 15; 27; 21.58
260; 15; 27; 21.63
270; 15; 27; 21.69
280; 15; 27; 21.21
290; 15; 27; 21.72
300; 15; 27; 21.45
310; 15; 27; 21.51
320; 15; 27; 21.46
330; 15; 27; 21.34
340; 15; 27; 21.59
350; 15; 27; 21.53
360; 15; 27; 21.09
370; 15; 27; 21.16
380; 15; 27; 21.57
390; 15; 27; 21.28
400; 15; 27; 21.43
410; 15; 27; 21.48
420; 15; 27; 21.82
430; 15; 27; 21.2
440; 15; 27; 21.27
450; 15; 27; 21.18
460; 15; 27; 21.59
470; 15; 27; 21.37
480; 15; 27; 21.68
490; 15; 27; 21.09
500; 15; 27; 21.34
510; 15; 27; 21.41
520; 15; 27; 21.29
530; 15; 27; 20.91
540; 15; 27; 20.67
550; 15; 27; 21.23
560; 15; 27; 21.65
570; 15; 27; 21.03
580; 15; 27; 21.27
590; 15; 27; 21.22
600; 15; 27; 21.2
610; 15; 27; 21.05
620; 15; 27; 21.05
630; 15; 27; 21.54
640; 15; 27; 21.18
650; 15; 27; 21.15
660; 15; 27; 21.51
670; 15; 27; 21.33
680; 15; 27; 21.23
690; 15; 27; 21.14
700; 15; 27; 21.48
710; 14; 27; 20.97
720; 14; 27; 20.9
730; 14; 27; 20.85
740; 14; 26; 20.95
750; 14; 27; 20.96
760; 14; 27; 20.77
770; 14; 27; 20.83
780; 14; 27; 21.02
790; 14; 27; 20.85
800; 14; 27; 20.73
810; 14; 27; 20.91
820; 14; 27; 21.2
830; 14; 27; 21.39
840; 14; 27; 21.41
850; 14; 27; 21.35
860; 14; 26; 21.24
870; 14; 27; 20.68
880; 14; 27; 20.77
890; 14; 27; 20.63
900; 14; 27; 21.09
910; 14; 27; 20.65
920; 14; 27; 20.59
930; 14; 27; 21.09
940; 14; 27; 20.66
950; 14; 27; 20.94
960; 14; 27; 20.8
970; 14; 27; 20.65
980; 14; 27; 20.45
990; 14; 27; 20.41
1000; 14; 26; 20.53
1010; 14; 26; 20.76
1020; 14; 27; 20.74
1030; 14; 27; 20.53
1040; 14; 27; 20.66
1050; 14; 27; 20.95
1060; 14; 27; 20.71
1070; 14; 27; 20.64
1080; 14; 26; 21.03
1090; 14; 27; 20.94
1100; 14; 27; 21.06
1110; 14; 27; 21.03
1120; 14; 27; 20.92
1130; 14; 27; 20.61
1140; 14; 27; 20.46
1150; 14; 26; 20.76
1160; 14; 27; 20.62
1170; 14; 27; 20.62
1180; 14; 26; 20.76
1190; 14; 27; 20.89
1200; 14; 27; 20.59
1210; 14; 26; 20.71
1220; 14; 26; 20.79
1230; 14; 27; 21.06
1240; 14; 27; 21
1250; 14; 27; 20.88
1260; 14; 27; 20.61
1270; 14; 27; 20.82
