gen; best; worst; avg
0; 21; 24; 23.16
0; 21; 24; 22.83
10; 19; 24; 22.33
20; 18; 24; 22.17
30; 17; 24; 21.96
40; 17; 24; 21.73
50; 17; 24; 21.7
60; 17; 24; 21.67
70; 17; 24; 21.76
80; 16; 24; 21.39
90; 16; 24; 21.37
100; 16; 24; 21.27
110; 16; 24; 21.01
120; 15; 24; 21.02
130; 15; 24; 20.92
140; 15; 24; 20.72
150; 15; 24; 20.69
160; 15; 24; 20.6
170; 15; 24; 20.58
180; 15; 24; 20.69
190; 14; 24; 20.45
200; 14; 24; 20.45
210; 14; 24; 20.38
220; 14; 24; 20.21
230; 14; 24; 20.09
240; 14; 24; 19.96
250; 14; 24; 20.02
260; 14; 24; 19.98
270; 14; 24; 20
280; 14; 24; 20.04
290; 14; 24; 19.77
300; 14; 24; 19.55
310; 14; 24; 19.7
320; 14; 24; 19.64
330; 14; 24; 19.7
340; 14; 23; 19.68
350; 14; 23; 19.59
360; 14; 24; 19.6
370; 14; 24; 19.5
380; 14; 24; 19.63
390; 14; 24; 19.59
400; 14; 24; 19.84
410; 14; 24; 19.83
420; 14; 24; 19.76
430; 14; 24; 19.66
440; 14; 24; 19.7
450; 14; 23; 19.57
460; 14; 24; 19.43
470; 14; 24; 19.61
480; 14; 24; 19.62
490; 14; 24; 19.53
500; 14; 23; 19.65
510; 14; 23; 19.56
520; 14; 23; 19.53
530; 14; 23; 19.58
540; 14; 24; 19.67
550; 14; 23; 19.76
560; 14; 24; 19.52
570; 14; 24; 19.52
580; 14; 24; 19.69
590; 14; 24; 19.69
600; 14; 23; 19.76
610; 13; 24; 19.76
620; 13; 24; 19.74
630; 13; 24; 19.62
640; 13; 24; 19.91
650; 13; 24; 19.79
660; 13; 24; 19.56
670; 13; 24; 19.54
680; 13; 24; 19.53
690; 13; 24; 19.39
700; 13; 24; 19.4
710; 13; 24; 19.5
720; 13; 24; 19.51
730; 13; 24; 19.54
740; 13; 24; 19.49
750; 13; 24; 19.46
760; 13; 24; 19.46
770; 13; 24; 19.34
780; 13; 24; 19.64
790; 13; 24; 19.62
800; 13; 23; 19.63
810; 13; 23; 19.59
820; 13; 23; 19.59
830; 13; 23; 19.84
840; 13; 23; 19.52
850; 13; 24; 19.46
860; 13; 24; 19.57
870; 13; 24; 19.5
880; 13; 24; 19.4
890; 13; 24; 19.16
900; 13; 24; 19.26
910; 13; 24; 19.27
920; 13; 24; 19.26
930; 13; 24; 19.62
940; 13; 24; 19.41
950; 13; 24; 19.5
960; 13; 24; 19.39
970; 13; 24; 19.66
980; 13; 24; 19.55
990; 13; 23; 19.41
1000; 13; 24; 19.61
1010; 13; 24; 19.43
1020; 13; 24; 19.81
1030; 13; 24; 19.59
1040; 13; 24; 19.63
1050; 13; 24; 19.3
1060; 13; 23; 19.52
1070; 13; 23; 19.42
1080; 13; 23; 19.52
1090; 13; 24; 19.57
1100; 13; 24; 19.55
1110; 13; 24; 19.53
1120; 13; 24; 19.37
1130; 13; 23; 19.42
1140; 13; 24; 19.66
1150; 13; 24; 19.54
1160; 13; 24; 19.46
1170; 13; 24; 19.41
1180; 13; 23; 19.42
1190; 13; 23; 19.21
1200; 13; 23; 19.45
1210; 13; 23; 19.48
1220; 13; 23; 19.33
1230; 13; 23; 19.41
1240; 13; 23; 19.63
1250; 13; 24; 19.69
1260; 13; 24; 19.55
1270; 13; 23; 19.46
1280; 13; 24; 19.64
1290; 13; 24; 19.68
1300; 13; 24; 19.63
1310; 13; 23; 19.65
1320; 13; 23; 19.5
1330; 13; 24; 19.63
1340; 12; 23; 19.5
1350; 12; 23; 19.26
1360; 12; 24; 19.07
1370; 12; 24; 19.2
1380; 12; 24; 19.39
1390; 12; 24; 19.18
1400; 12; 24; 19.59
1410; 12; 24; 19.65
1420; 12; 24; 19.45
1430; 12; 24; 19.53
1440; 12; 24; 19.5
1450; 12; 24; 19.66
1460; 12; 24; 19.54
1470; 12; 23; 19.43
1480; 12; 24; 19.36
1490; 12; 24; 19.67
1500; 12; 24; 19.35
1510; 12; 24; 19.28
1520; 12; 24; 19.42
1530; 12; 24; 19.39
1540; 12; 24; 19.34
1550; 12; 24; 19.35
1560; 12; 24; 19.44
1570; 12; 23; 19.63
1580; 12; 23; 19.45
1590; 12; 23; 19.45
1600; 12; 24; 19.36
1610; 12; 24; 19.61
1620; 12; 24; 19.61
1630; 12; 24; 19.59
1640; 12; 24; 19.61
1650; 12; 24; 19.78
1660; 12; 24; 19.85
1670; 12; 24; 19.71
1680; 12; 24; 19.66
1690; 12; 24; 19.62
1700; 12; 24; 19.54
1710; 12; 24; 19.71
1720; 12; 24; 19.65
1730; 12; 24; 19.52
1740; 12; 24; 19.4
1750; 12; 24; 19.49
1760; 12; 23; 19.47
1770; 12; 23; 19.36
1780; 12; 24; 19.7
1790; 12; 24; 19.42
1800; 12; 24; 19.6
1810; 12; 24; 19.5
1820; 12; 24; 19.61
1830; 12; 24; 19.51
1840; 12; 24; 19.69
1850; 12; 24; 19.72
1860; 12; 24; 19.82
1870; 12; 24; 19.89
1880; 12; 23; 19.56
1890; 12; 24; 19.5
1900; 12; 24; 19.25
1910; 12; 24; 19.44
1920; 12; 24; 19.48
1930; 12; 24; 19.31
1940; 12; 24; 19.41
1950; 12; 24; 19.54
1960; 12; 24; 19.68
1970; 12; 24; 19.62
1980; 12; 24; 19.48
1990; 12; 24; 19.79
2000; 12; 24; 19.52
2010; 12; 24; 19.86
2020; 12; 24; 19.52
2030; 12; 24; 19.45
2040; 12; 24; 19.52
2050; 12; 24; 19.59
2060; 12; 24; 19.45
2070; 12; 24; 19.74
2080; 12; 24; 19.54
2090; 12; 24; 19.55
2100; 12; 24; 19.39
2110; 12; 24; 19.54
2120; 12; 24; 19.76
2130; 12; 24; 19.57
2140; 12; 23; 19.47
2150; 12; 24; 19.66
2160; 12; 24; 19.42
2170; 12; 24; 19.69
2180; 12; 24; 19.73
2190; 12; 24; 19.58
2200; 12; 24; 19.81
2210; 12; 24; 19.58
2220; 12; 24; 19.66
2230; 12; 24; 19.64
2240; 12; 24; 19.77
2250; 12; 24; 19.5
2260; 12; 24; 19.62
2270; 12; 24; 19.52
2280; 12; 24; 19.46
2290; 12; 24; 19.55
2300; 12; 24; 19.46
2310; 12; 24; 19.45
2320; 12; 24; 19.26
2330; 12; 23; 19.22
2340; 12; 24; 19.23
2350; 12; 24; 19.49
2360; 12; 23; 19.53
2370; 12; 23; 19.52
2380; 12; 23; 19.26
2390; 12; 23; 19.15
2400; 12; 23; 19.15
2410; 12; 23; 19.26
2420; 12; 23; 19.2
2430; 12; 23; 19.15
2440; 12; 23; 19.17
2450; 12; 23; 19.12
2460; 12; 23; 19.16
2470; 12; 24; 19.11
2480; 12; 24; 19.19
2490; 12; 23; 19.36
2500; 12; 24; 19.41
2510; 12; 24; 19.14
2520; 12; 24; 18.95
2530; 12; 24; 19.25
2540; 12; 24; 19.12
2550; 12; 24; 19.36
2560; 12; 24; 19.17
2570; 12; 24; 19.41
2580; 12; 24; 19.36
2590; 12; 23; 19.39
2600; 12; 23; 19.35
2610; 12; 23; 19.35
2620; 12; 23; 19.21
2630; 12; 23; 19.44
2640; 12; 23; 19.35
2650; 12; 23; 19.46
2660; 12; 23; 19.11
2670; 12; 24; 19.19
2680; 12; 24; 19.52
2690; 12; 24; 19.42
2700; 12; 24; 19.67
2710; 12; 24; 19.7
2720; 12; 24; 19.83
2730; 12; 24; 19.74
2740; 12; 24; 19.61
2750; 12; 24; 19.47
2760; 12; 24; 19.66
2770; 12; 23; 19.5
2780; 12; 24; 19.57
2790; 12; 24; 19.23
2800; 12; 24; 19.33
2810; 12; 24; 19.45
2820; 12; 23; 19.43
2830; 12; 23; 19.39
2840; 12; 23; 19.52
2850; 12; 23; 19.47
2860; 12; 23; 19.72
2870; 12; 23; 19.86
2880; 12; 23; 19.56
2890; 12; 23; 19.68
2900; 12; 24; 19.49
2910; 12; 24; 19.26
2920; 12; 24; 19.32
2930; 12; 24; 19.53
2940; 12; 24; 19.25
2950; 12; 24; 19.24
2960; 12; 24; 19.31
2970; 12; 23; 19.39
2978; 12; 23; 19.34
