temp; best; diff
1.46164e-06; 74837.9; -1011.56
1.39035e-06; 74842.8; -284.67
1.32254e-06; 74842.8; -917.683
1.25804e-06; 74842.8; -296.71
1.19668e-06; 74842.8; -394.375
1.13831e-06; 74842.8; -444.582
1.08279e-06; 74842.8; -301.717
1.02998e-06; 74842.8; -746.244
9.79746e-07; 74842.8; -2983.61
9.31961e-07; 74842.8; 0
8.86507e-07; 74842.8; -237.88
8.43269e-07; 74842.8; -6816.01
8.02141e-07; 74842.8; -1535.43
7.63018e-07; 74842.8; -1471.48
7.25803e-07; 74842.8; -445.11
6.90404e-07; 74862.5; -1357.31
6.56731e-07; 74862.5; -1266.95
6.247e-07; 74862.5; -142.589
5.94231e-07; 74862.5; -7802.14
5.65249e-07; 74862.5; -4094.41
5.3768e-07; 74862.5; -254.477
5.11456e-07; 74862.5; -2025.51
4.86511e-07; 74862.5; -1585.24
4.62782e-07; 74862.5; -270.64
4.40211e-07; 74862.5; -402.623
4.1874e-07; 74862.5; -7760.91
3.98317e-07; 74862.5; -575.43
3.7889e-07; 74862.5; -6236.83
3.60411e-07; 74862.5; -3974.09
3.42832e-07; 74862.5; -1345.48
3.26111e-07; 74862.5; -16866.8
3.10206e-07; 74862.5; -68.9734
2.95076e-07; 74862.5; -500.162
2.80685e-07; 74862.5; -152.763
2.66995e-07; 74862.5; -5093.33
2.53973e-07; 74862.5; -3263.29
2.41586e-07; 74862.5; -1771.78
2.29803e-07; 74862.5; -3578.06
2.18595e-07; 74862.5; -1978.67
2.07933e-07; 74862.5; -470.182
1.97792e-07; 74862.5; -232.813
1.88145e-07; 74862.5; -1791.57
1.78968e-07; 74882.2; -792.267
1.7024e-07; 74882.2; -768.594
1.61936e-07; 74882.7; -565.328
1.54038e-07; 74930.9; -5563.85
1.46525e-07; 74933.7; -4695.66
1.39379e-07; 74933.7; -3794.38
1.32581e-07; 74933.7; -6558.91
1.26115e-07; 74933.7; -278.363
1.19964e-07; 74933.7; -910.88
1.14113e-07; 74933.7; -156.387
1.08547e-07; 74933.7; -87.5865
1.03253e-07; 74933.7; -9663.54
9.82169e-08; 74933.7; -196.509
9.34266e-08; 74933.7; -1134.53
8.88699e-08; 74933.7; -6798.18
8.45355e-08; 74933.7; -33.1479
8.04124e-08; 74933.7; -12666
7.64905e-08; 74933.7; -8208.15
7.27598e-08; 74933.7; -284.599
6.92111e-08; 74933.7; -325.668
6.58355e-08; 74933.7; -6090.54
6.26245e-08; 74933.7; 0
