temp; best; diff
4.93775e-13; -115615; -8383.84
4.69692e-13; -115615; -17649.6
4.46784e-13; -115615; -1233.16
4.24993e-13; -115615; -6661.91
4.04264e-13; -115615; -3071.89
3.84547e-13; -115615; -5744.39
3.65792e-13; -115615; -15039.5
3.47951e-13; -115615; -18003
3.3098e-13; -115615; -10065.3
3.14838e-13; -115615; -1338.87
2.99482e-13; -115615; -1276.3
2.84875e-13; -115615; -13436.4
2.70981e-13; -115615; -5615.04
2.57765e-13; -115615; -6720.85
2.45193e-13; -115615; -17246.1
2.33234e-13; -115615; -8275.52
2.21858e-13; -115615; 0
2.11038e-13; -115615; -21105.8
2.00745e-13; -115615; -17481.2
1.90954e-13; -115615; -4505.5
1.8164e-13; -115615; -23660.8
1.72781e-13; -115615; -21213
1.64354e-13; -115615; -31004
1.56338e-13; -115615; -11028.5
1.48713e-13; -115615; -33103.4
1.4146e-13; -115615; -24079.5
1.34561e-13; -115615; -2261.75
1.27998e-13; -115615; -12810.4
1.21755e-13; -115615; -17273.8
1.15816e-13; -115615; -6311.08
1.10168e-13; -115615; -23530.7
1.04795e-13; -115615; 0
9.96834e-14; -115615; -3174.93
9.48216e-14; -115615; -14591.5
9.01968e-14; -115615; -30224.8
8.57977e-14; -115615; -20448.2
8.16131e-14; -115615; -25079.5
7.76326e-14; -115615; -28684.5
7.38462e-14; -115615; -10901.3
7.02445e-14; -115615; -20223.7
6.68185e-14; -115615; -13176
6.35595e-14; -115615; -15687.9
6.04595e-14; -115615; -14262.2
5.75107e-14; -115615; -17405
5.47058e-14; -115615; -25296.7
5.20376e-14; -115615; -14145.8
4.94996e-14; -115615; -21583
4.70853e-14; -115615; -18606.9
4.47889e-14; -115615; -16196.7
4.26044e-14; -115615; -19933.8
4.05264e-14; -115615; -1231.59
3.85498e-14; -115615; -16528
3.66696e-14; -115615; -22169.4
3.48812e-14; -115615; -3009.05
3.31799e-14; -115615; -24447.7
3.15616e-14; -115615; -13183.9
3.00223e-14; -115615; -33128.8
2.8558e-14; -115615; -10435.2
2.71651e-14; -115615; -5115.56
2.58402e-14; -115615; -29185.3
2.45799e-14; -115615; -15212.4
2.33811e-14; -115615; -18078.2
2.22407e-14; -115615; -19545.3
2.1156e-14; -115615; -47053.7
2.01241e-14; -115615; -38871.3
1.91426e-14; -115615; -5026.21
1.8209e-14; -115615; -26774.8
1.73209e-14; -115615; -9178.77
1.64761e-14; -115615; -12006.8
1.56725e-14; -115615; -18392
1.49081e-14; -115615; -27578.8
1.4181e-14; -115615; -43948.7
1.34893e-14; -115615; -8045.66
1.28314e-14; -115615; -11735.3
1.22056e-14; -115615; -16092.3
1.16103e-14; -115615; -16940.1
1.1044e-14; -115615; -2537.33
1.05054e-14; -115615; -10943.8
9.99299e-15; -115615; -15883.1
9.50561e-15; -115615; -20151.4
9.04199e-15; -115615; -4322.2
8.60099e-15; -115615; -9619.73
8.18149e-15; -115615; -16171.8
7.78245e-15; -115615; -13666
7.40288e-15; -115615; -17394
7.04182e-15; -115615; -4843.84
6.69837e-15; -115615; -27862
6.37167e-15; -115615; -3269.67
6.06091e-15; -115615; -8354.57
5.7653e-15; -115615; -23830.8
5.48411e-15; -115615; -23454.3
5.21663e-15; -115615; -24431.8
4.9622e-15; -115615; -12063.7
4.72018e-15; -115615; -21170.7
4.48996e-15; -115615; -12415.7
4.27097e-15; -115615; -30444.6
4.06267e-15; -115615; -16468.9
3.86452e-15; -115615; -17756.3
3.67603e-15; -115615; -12180.4
3.49674e-15; -115615; -3717.33
3.3262e-15; -115615; -8237.94
3.16397e-15; -115615; -12078.5
3.00965e-15; -115615; -18162.3
2.86286e-15; -115615; -14154.4
2.72323e-15; -115615; -24974.1
2.59041e-15; -115615; -22753.6
2.46407e-15; -115615; -9617.86
2.34389e-15; -115615; -23380.7
2.22957e-15; -115615; -15535.4
2.12083e-15; -115615; -25707.9
2.01739e-15; -115615; -10290
1.919e-15; -115615; -18278.7
1.8254e-15; -115615; -7724.65
1.73637e-15; -115615; -2620
1.65168e-15; -115615; -22124.9
1.57112e-15; -115615; -6783.14
1.4945e-15; -115615; -5387.79
1.42161e-15; -115615; -20030.2
1.35227e-15; -115615; -4852.65
1.28632e-15; -115615; -20382
1.22358e-15; -115615; -22576.4
1.1639e-15; -115615; -12656.8
1.10713e-15; -115615; -15794.6
1.05314e-15; -115615; -14342.1
1.00177e-15; -115615; -20448.2
9.52912e-16; -115615; -8396.83
9.06435e-16; -115615; -12529.4
8.62226e-16; -115615; -30231
8.20172e-16; -115615; -34970.3
7.8017e-16; -115615; -10753.6
7.42119e-16; -115615; -20665.6
7.05924e-16; -115615; -17959.2
6.71494e-16; -115615; -17114.7
6.38743e-16; -115615; -44100.2
6.0759e-16; -115615; -17767.5
5.77956e-16; -115615; -2209.54
5.49767e-16; -115615; -30905.8
5.22953e-16; -115615; -3427.25
4.97447e-16; -115615; -18752.1
4.73185e-16; -115615; -47828.7
4.50107e-16; -115615; -37067.2
4.28154e-16; -115615; -14310.3
4.07271e-16; -115615; -24259.8
3.87407e-16; -115615; -26435.5
3.68512e-16; -115615; -591.73
3.50539e-16; -115615; -11376.2
3.33442e-16; -115615; -37086.9
3.17179e-16; -115615; -15120.5
3.01709e-16; -115615; -19926.3
2.86994e-16; -115615; -10554.9
2.72997e-16; -115615; -20107.5
2.59682e-16; -115615; -13569.8
2.47016e-16; -115615; -17434.9
2.34969e-16; -115615; -23766.8
2.23509e-16; -115615; -693.198
2.12607e-16; -115615; -24393.5
2.02238e-16; -115615; -24090
1.92374e-16; -115615; -16486.7
1.82991e-16; -115615; -11688.8
1.74066e-16; -115615; 0
1.65577e-16; -115615; -16981.7
1.57501e-16; -115615; -16980
1.49819e-16; -115615; -9491.93
1.42512e-16; -115615; -1054.51
1.35561e-16; -115615; -27632.6
1.2895e-16; -115615; -23154.3
1.2266e-16; -115615; -15171.5
1.16678e-16; -115615; -15835.5
1.10987e-16; -115615; -11108.8
1.05574e-16; -115615; -32513.3
1.00425e-16; -115615; -8598.69
9.55268e-17; -115615; -16194.2
9.08677e-17; -115615; -20665.6
8.64358e-17; -115615; -58440.8
8.22201e-17; -115615; -4405.49
7.821e-17; -115615; -39782.2
7.43954e-17; -115615; -18641.1
7.07669e-17; -115615; -22780.6
6.73154e-17; -115615; -1864.66
6.40323e-17; -115615; -25986.6
6.09092e-17; -115615; -23156.6
5.79385e-17; -115615; -5118.93
5.51127e-17; -115615; -1167.79
5.24247e-17; -115615; -29322.2
4.98678e-17; -115615; -17652.2
4.74356e-17; -115615; -26426.6
4.5122e-17; -115615; -2949.62
4.29213e-17; -115615; -9576.01
4.08279e-17; -115615; -3881.57
3.88366e-17; -115615; -22225.4
3.69424e-17; -115615; -12259.3
3.51406e-17; -115615; -4831.13
3.34267e-17; -115615; -23692.1
3.17964e-17; -115615; -15482
3.02456e-17; -115615; -36254.1
2.87704e-17; -115615; -21302.8
2.73672e-17; -115615; -21692.2
2.60324e-17; -115615; -17313
2.47627e-17; -115615; -5603.75
2.3555e-17; -115615; -19766.9
2.24061e-17; -115615; -4396.18
2.13133e-17; -115615; -25706.1
2.02738e-17; -115615; -2207.57
1.9285e-17; -115615; -4659.49
1.83444e-17; -115615; -25229.2
1.74497e-17; -115615; -8034.79
1.65986e-17; -115615; -712.974
1.57891e-17; -115615; -13582.9
1.5019e-17; -115615; -4080.22
1.42865e-17; -115615; -22086.4
1.35897e-17; -115615; -12436.6
1.29269e-17; -115615; -21675.6
1.22964e-17; -115615; -19496.7
1.16966e-17; -115615; -31640.2
1.11262e-17; -115615; -17730.5
1.05835e-17; -115615; -27225
1.00673e-17; -115615; -7683.54
9.57631e-18; -115615; -10699
9.10924e-18; -115615; -16261.9
8.66496e-18; -115615; -4738.83
8.24234e-18; -115615; -23225.6
7.84034e-18; -115615; -47554.6
7.45794e-18; -115615; -4341.98
7.0942e-18; -115615; -22118.5
6.74819e-18; -115615; -16158.2
6.41906e-18; -115615; -17495.9
6.10599e-18; -115615; -3856.07
5.80818e-18; -115615; -4963.92
5.5249e-18; -115615; -16433
5.25543e-18; -115615; -6689.29
4.99911e-18; -115615; -21652.7
4.75529e-18; -115615; -18118.9
4.52336e-18; -115615; -5474.12
4.30274e-18; -115615; -13800.3
4.09288e-18; -115615; -19861.8
3.89326e-18; -115615; -15095.7
3.70337e-18; -115615; -24830
3.52275e-18; -115615; -12064.6
3.35094e-18; -115615; -14524
3.1875e-18; -115615; -22623.5
3.03204e-18; -115615; -18596.3
2.88416e-18; -115615; -19365.3
2.74349e-18; -115615; -15804.6
2.60968e-18; -115615; -8056.09
2.4824e-18; -115615; -2172.35
2.36132e-18; -115615; -22496.4
2.24615e-18; -115615; -2351.18
2.1366e-18; -115615; -14932.8
2.03239e-18; -115615; -5863.08
1.93327e-18; -115615; -19562.8
1.83898e-18; -115615; -4668.94
1.74928e-18; -115615; -23740.2
1.66397e-18; -115615; -9380.71
1.58281e-18; -115615; -16704.1
1.50561e-18; -115615; -17817.1
1.43218e-18; -115615; -24592.5
1.36233e-18; -115615; -5740.68
1.29588e-18; -115615; -10158.3
1.23268e-18; -115615; -56646
1.17256e-18; -115615; -17131.1
1.11537e-18; -115615; -16003.9
1.06097e-18; -115615; -11362.5
1.00922e-18; -115615; -22690.1
9.59999e-19; -115615; -21566.9
9.13177e-19; -115615; -2969.26
8.68639e-19; -115615; -24576.1
8.26273e-19; -115615; -3789.5
7.85973e-19; -115615; -25160.7
7.47639e-19; -115615; -19796.9
7.11174e-19; -115615; -8377.78
6.76488e-19; -115615; -19930
6.43494e-19; -115615; -3278.14
6.12109e-19; -115615; -19190.5
5.82254e-19; -115615; -19563.4
5.53856e-19; -115615; -22190.7
5.26843e-19; -115615; -2167.61
5.01147e-19; -115615; -13167.8
4.76705e-19; -115615; -22494.3
4.53454e-19; -115615; -15518.3
4.31338e-19; -115615; -42024.9
4.10301e-19; -115615; -2774.46
3.90289e-19; -115615; -18133.1
3.71253e-19; -115615; -7045.9
3.53146e-19; -115615; -36675
3.35922e-19; -115615; -20122.5
3.19538e-19; -115615; -12451
3.03954e-19; -115615; -4002.95
2.89129e-19; -115615; -17143.1
2.75027e-19; -115615; -11623.4
2.61613e-19; -115615; -25829.6
2.48854e-19; -115615; -15707.3
2.36716e-19; -115615; -2491.72
2.25171e-19; -115615; -4174.58
2.14189e-19; -115615; -23034.9
2.03742e-19; -115615; -21291.3
1.93805e-19; -115615; -15492.5
1.84353e-19; -115615; 0
1.75361e-19; -115615; -42169.4
1.66808e-19; -115615; -6485.37
1.58672e-19; -115615; -17932.2
1.50934e-19; -115615; -40618.1
1.43572e-19; -115615; -21912.4
1.3657e-19; -115615; -16842.8
1.29909e-19; -115615; -2357.96
1.23573e-19; -115615; -33383.7
1.17546e-19; -115615; -11084.3
1.11813e-19; -115615; -22257
1.06359e-19; -115615; -2124.38
1.01172e-19; -115615; -18037.8
9.62373e-20; -115615; -8985.1
9.15435e-20; -115615; -6779.49
8.70787e-20; -115615; -41266.1
8.28316e-20; -115615; -871.458
7.87917e-20; -115615; -6301
7.49488e-20; -115615; -17159.6
7.12933e-20; -115615; -9288.52
6.78161e-20; -115615; -9875.73
6.45085e-20; -115615; -18652
6.13622e-20; -115615; -27090.6
5.83694e-20; -115615; -37419.5
5.55226e-20; -115615; -8653.24
5.28146e-20; -115615; -15189
5.02387e-20; -115615; -8052.44
4.77884e-20; -115615; -19935.8
4.54576e-20; -115615; -28430.9
4.32405e-20; -115615; -18907.5
4.11315e-20; -115615; -14278.3
3.91254e-20; -115615; -20752.6
3.72172e-20; -115615; -13981.3
3.5402e-20; -115615; -13174.2
3.36753e-20; -115615; -13111.9
3.20329e-20; -115615; -24090
3.04705e-20; -115615; -7773.45
2.89844e-20; -115615; -17763.1
2.75707e-20; -115615; -38785.5
2.6226e-20; -115615; -1161.35
2.49469e-20; -115615; -10868.4
2.37302e-20; -115615; -5894.72
2.25728e-20; -115615; -40962.5
2.14718e-20; -115615; -340
2.04246e-20; -115615; 0
1.94284e-20; -115615; -23768.4
1.84808e-20; -115615; -28741
1.75795e-20; -115615; -3748.71
1.67221e-20; -115615; -13970.4
1.59065e-20; -115615; -20017.5
1.51307e-20; -115615; -8799.31
1.43927e-20; -115615; -20648
1.36907e-20; -115615; -21119.4
1.3023e-20; -115615; -17434.9
1.23878e-20; -115615; -25454.5
1.17836e-20; -115615; -20917.2
1.12089e-20; -115615; -28183.9
1.06622e-20; -115615; -30137
1.01422e-20; -115615; -3446.9
9.64753e-21; -115615; -21871.3
9.17699e-21; -115615; -14388.4
8.72941e-21; -115615; -14419.9
8.30365e-21; -115615; -20143.8
7.89865e-21; -115615; -52722.7
7.51341e-21; -115615; -10021.8
7.14696e-21; -115615; -24081
6.79838e-21; -115615; -24032.5
6.46681e-21; -115615; -16036.9
6.1514e-21; -115615; -16717.7
5.85138e-21; -115615; 0
5.56599e-21; -115615; -20524.5
5.29452e-21; -115615; -5291.42
5.03629e-21; -115615; -10583.2
4.79066e-21; -115615; -20022.5
4.557e-21; -115615; -13774.3
4.33474e-21; -115615; -12656.8
4.12332e-21; -115615; -12391.3
3.92222e-21; -115615; -24810.7
3.73092e-21; -115615; -5101.27
3.54895e-21; -115615; -16167.2
3.37586e-21; -115615; -2186.42
3.21121e-21; -115615; -28608.4
3.05459e-21; -115615; -8613.72
2.90561e-21; -115615; -11824.6
2.76389e-21; -115615; -20382
2.62909e-21; -115615; -13093.7
2.50086e-21; -115615; -19317.2
2.37889e-21; -115615; -9093.55
2.26286e-21; -115615; -16040.5
2.15249e-21; -115615; -1273.52
2.04751e-21; -115615; 0
1.94765e-21; -115615; -28608.4
1.85266e-21; -115615; -44562.2
1.7623e-21; -115615; -47033
1.67634e-21; -115615; -22499.1
1.59458e-21; -115615; -17028.5
1.51681e-21; -115615; -22840.6
1.44283e-21; -115615; -16987.3
1.37246e-21; -115615; -11438.9
1.30552e-21; -115615; -38436.1
1.24185e-21; -115615; -37426.8
1.18128e-21; -115615; -20125.6
1.12366e-21; -115615; -22357
1.06886e-21; -115615; -12873.4
1.01673e-21; -115615; -48612.1
9.67139e-22; -115615; -26031.8
9.19969e-22; -115615; -15613.2
8.75099e-22; -115615; -47403.3
8.32418e-22; -115615; -2414.9
7.91819e-22; -115615; -15280.7
7.53199e-22; -115615; -12708.6
7.16464e-22; -115615; -25844
6.8152e-22; -115615; -29763.9
6.4828e-22; -115615; -3721.09
6.16661e-22; -115615; -54637.6
5.86585e-22; -115615; -30995.6
5.57976e-22; -115615; -3708.46
5.30761e-22; -115615; -18892
5.04875e-22; -115615; -5894.72
4.8025e-22; -115615; -24059.8
4.56827e-22; -115615; -3617.8
4.34546e-22; -115615; -29823.7
4.13352e-22; -115615; -12259.3
3.93192e-22; -115615; -1680.48
3.74015e-22; -115615; -20033.3
3.55773e-22; -115615; -3478.75
3.38421e-22; -115615; -20907.3
3.21915e-22; -115615; -7433.71
3.06214e-22; -115615; -17631.8
2.91279e-22; -115615; -29185.3
2.77073e-22; -115615; -19680.5
2.63559e-22; -115615; -38474.1
2.50705e-22; -115615; -8267.05
2.38477e-22; -115615; -8718.03
2.26846e-22; -115615; -15852.6
2.15782e-22; -115615; -21171.3
2.05257e-22; -115615; -15800.1
1.95246e-22; -115615; -42593.8
1.85724e-22; -115615; -12568.8
1.76665e-22; -115615; -23794.4
1.68049e-22; -115615; -9183.99
1.59853e-22; -115615; -2757.82
1.52056e-22; -115615; -20269.2
1.4464e-22; -115615; -15674.2
1.37585e-22; -115615; -41050.3
1.30875e-22; -115615; -6508.55
1.24492e-22; -115615; -24332.9
1.1842e-22; -115615; -24627.9
1.12644e-22; -115615; -9087.62
1.0715e-22; -115615; -6085.27
1.01924e-22; -115615; -13477.2
9.69531e-23; -115615; -22694.9
9.22244e-23; -115615; -17483.2
8.77264e-23; -115615; -4551.6
8.34477e-23; -115615; -8371.34
7.93777e-23; -115615; -6368.7
7.55062e-23; -115615; -5415.39
7.18236e-23; -115615; -20065.7
6.83205e-23; -115615; -15390.2
6.49883e-23; -115615; -10195.3
6.18186e-23; -115615; -13628.4
5.88036e-23; -115615; -11198.9
5.59355e-23; -115615; -22655.9
5.32074e-23; -115615; -4834.85
5.06123e-23; -115615; -23459.1
4.81438e-23; -115615; 0
4.57957e-23; -115615; -19507
4.35621e-23; -115615; -17652.2
4.14375e-23; -115615; -4742.09
3.94164e-23; -115615; -14242.1
3.7494e-23; -115615; -3568.96
3.56653e-23; -115615; -24042.8
3.39258e-23; -115615; -24949.1
3.22711e-23; -115615; -29568.2
3.06972e-23; -115615; -17211.4
2.92e-23; -115615; -3483.44
2.77758e-23; -115615; -15518.3
2.64211e-23; -115615; -20632
2.51325e-23; -115615; -6600.75
2.39067e-23; -115615; -13351.6
2.27407e-23; -115615; -23719.1
2.16315e-23; -115615; -15173.2
2.05765e-23; -115615; -10797.2
1.95729e-23; -115615; -13677.9
1.86183e-23; -115615; -27066.6
1.77102e-23; -115615; -42097.8
1.68465e-23; -115615; -18447.1
1.60248e-23; -115615; -19494.2
1.52432e-23; -115615; -12974
1.44998e-23; -115615; -3406.11
1.37926e-23; -115615; -15300.7
1.31199e-23; -115615; -6143.66
1.248e-23; -115615; -5163.63
1.18713e-23; -115615; -10576
1.12923e-23; -115615; -33851.2
1.07415e-23; -115615; -19249.1
1.02176e-23; -115615; -19174.8
9.71929e-24; -115615; -4219.49
9.24525e-24; -115615; -16179.7
8.79433e-24; -115615; -17069.7
8.36541e-24; -115615; -7450.17
7.9574e-24; -115615; -18692
7.5693e-24; -115615; -25788.6
7.20012e-24; -115615; -27267.5
6.84895e-24; -115615; 0
6.5149e-24; -115615; -23462.5
6.19715e-24; -115615; -15441
5.8949e-24; -115615; -23035.8
5.60739e-24; -115615; -11738.6
5.3339e-24; -115615; -2048.06
5.07375e-24; -115615; -196.264
4.82629e-24; -115615; -25163.3
4.5909e-24; -115615; -30232.4
4.36698e-24; -115615; -20798.4
4.15399e-24; -115615; -14916.9
3.95139e-24; -115615; -19940.1
3.75867e-24; -115615; -14781.3
3.57535e-24; -115615; -20637.3
3.40097e-24; -115615; -21019.8
3.23509e-24; -115615; -27334.9
3.07731e-24; -115615; -22542.5
2.92722e-24; -115615; -5170.09
2.78445e-24; -115615; -15233.8
2.64864e-24; -115615; -16085.7
2.51946e-24; -115615; -20214.9
2.39658e-24; -115615; -15588.6
2.27969e-24; -115615; -40666.3
2.1685e-24; -115615; -27773.6
2.06274e-24; -115615; -8274.53
1.96213e-24; -115615; -37516
1.86643e-24; -115615; -46326.9
1.7754e-24; -115615; 0
1.68881e-24; -115615; -26883.9
1.60644e-24; -115615; -5459.84
1.52809e-24; -115615; -21483.8
1.45356e-24; -115615; -416.676
1.38267e-24; -115615; -15118.6
1.31523e-24; -115615; -25631.4
1.25108e-24; -115615; -15446.2
1.19006e-24; -115615; -3264.54
1.13202e-24; -115615; -35235.7
1.07681e-24; -115615; -32561.5
1.02429e-24; -115615; -18240.3
9.74333e-25; -115615; -17719.9
9.26812e-25; -115615; -5902.11
8.81608e-25; -115615; -12133.4
8.3861e-25; -115615; -374.28
7.97708e-25; -115615; -19109.7
7.58802e-25; -115615; -9529.36
7.21793e-25; -115615; -25996.7
6.86589e-25; -115615; -19710.2
6.53102e-25; -115615; -23922.9
6.21248e-25; -115615; -13744.1
5.90948e-25; -115615; -8788.41
5.62126e-25; -115615; -5234.35
5.34709e-25; -115615; -20789.4
5.0863e-25; -115615; -21470.5
4.83822e-25; -115615; -3864.5
4.60225e-25; -115615; -19349.8
4.37778e-25; -115615; -16889.1
4.16427e-25; -115615; -13212.3
3.96116e-25; -115615; -1991.96
3.76797e-25; -115615; -4471.74
3.58419e-25; -115615; -16791
3.40938e-25; -115615; -21929.7
3.24309e-25; -115615; -19408.5
3.08492e-25; -115615; -5669.95
2.93446e-25; -115615; -37419.5
2.79134e-25; -115615; -15687.4
2.65519e-25; -115615; -5193.4
2.52569e-25; -115615; -16995.8
2.40251e-25; -115615; -20936.2
2.28533e-25; -115615; -1752.85
2.17387e-25; -115615; -16358.1
2.06784e-25; -115615; -25107
1.96699e-25; -115615; -17096.5
1.87105e-25; -115615; -18733.7
1.77979e-25; -115615; -64797.1
1.69299e-25; -115615; -4034.44
1.61042e-25; -115615; -12167.5
1.53187e-25; -115615; -23301.4
1.45716e-25; -115615; -19933.8
1.38609e-25; -115615; -36729.3
1.31848e-25; -115615; -46037.7
1.25418e-25; -115615; -24700.8
1.19301e-25; -115615; -24243.3
1.13482e-25; -115615; -22650.4
1.07947e-25; -115615; -3730.87
1.02682e-25; -115615; -6880.57
9.76742e-26; -115615; -17408.1
9.29104e-26; -115615; -28983.6
8.83789e-26; -115615; -11688.8
8.40684e-26; -115615; -18171.1
7.99681e-26; -115615; -23018.3
7.60678e-26; -115615; -2169.09
7.23578e-26; -115615; -7503.93
6.88287e-26; -115615; -12881.6
6.54717e-26; -115615; -19291.9
6.22784e-26; -115615; -20724.6
5.92409e-26; -115615; -10554.9
5.63516e-26; -115615; 0
5.36031e-26; -115615; -1533.46
5.09888e-26; -115615; -2583.37
4.85019e-26; -115615; -43731.8
4.61363e-26; -115615; -4789.91
4.38861e-26; -115615; -15075.7
4.17457e-26; -115615; -34383
3.97096e-26; -115615; -24259.8
3.77728e-26; -115615; -15965
3.59305e-26; -115615; -31542.1
3.41781e-26; -115615; -25414
3.25111e-26; -115615; -9371.87
3.09255e-26; -115615; -20752.6
2.94171e-26; -115615; -12596.3
2.79824e-26; -115615; -35930.5
2.66176e-26; -115615; -22928.4
2.53194e-26; -115615; -25829.6
2.40845e-26; -115615; -9281.33
2.29098e-26; -115615; -22336.7
2.17924e-26; -115615; -16725.7
2.07296e-26; -115615; -21927.9
1.97185e-26; -115615; -6970.69
1.87568e-26; -115615; -15184.2
1.7842e-26; -115615; -30678.9
1.69718e-26; -115615; -2636.58
1.6144e-26; -115615; -8638.74
1.53566e-26; -115615; -14309.4
1.46076e-26; -115615; -21543.9
1.38952e-26; -115615; -24396.6
1.32174e-26; -115615; -28234.7
1.25728e-26; -115615; -22022.8
1.19596e-26; -115615; -24588.1
1.13763e-26; -115615; -3412.9
1.08214e-26; -115615; -31301.5
1.02936e-26; -115615; -1702.92
9.79158e-27; -115615; -26541.2
9.31402e-27; -115615; -13538
8.85974e-27; -115615; -23842.9
8.42763e-27; -115615; -8235.14
8.01659e-27; -115615; -32172.3
7.62559e-27; -115615; -23976.9
7.25367e-27; -115615; -12434.6
6.89989e-27; -115615; -3030.21
6.56336e-27; -115615; -11818.5
6.24325e-27; -115615; -8779.59
5.93874e-27; -115615; -27750.2
5.64909e-27; -115615; -16845.9
5.37357e-27; -115615; -20868.4
5.11149e-27; -115615; -26488.2
4.86218e-27; -115615; -28765.9
4.62504e-27; -115615; -597.565
4.39946e-27; -115615; -14852.2
4.18489e-27; -115615; -3446.9
3.98078e-27; -115615; -18564.9
3.78663e-27; -115615; -24991.4
3.60194e-27; -115615; -9840.29
3.42626e-27; -115615; -25260.3
3.25915e-27; -115615; -28681.7
3.1002e-27; -115615; -25049.3
2.94899e-27; -115615; -25854.6
2.80516e-27; -115615; -11484.1
2.66834e-27; -115615; -22059.1
2.5382e-27; -115615; -24132.7
2.4144e-27; -115615; -15084
2.29665e-27; -115615; -40818.8
2.18463e-27; -115615; -32580.2
2.07808e-27; -115615; -20663.2
1.97673e-27; -115615; -11095.9
1.88032e-27; -115615; -20553.4
1.78861e-27; -115615; -1553.48
1.70137e-27; -115615; -15201.3
1.61839e-27; -115615; -25925.9
1.53946e-27; -115615; -11661.9
1.46437e-27; -115615; -12006.8
1.39295e-27; -115615; -26602.9
1.32501e-27; -115615; -7277.62
1.26039e-27; -115615; -21480.5
1.19892e-27; -115615; -22381.3
1.14044e-27; -115615; -14506.6
1.08482e-27; -115615; -17479.3
1.03191e-27; -115615; -27621.6
9.8158e-28; -115615; -25409.5
9.33705e-28; -115615; -14219.1
8.88165e-28; -115615; -22611.8
8.44847e-28; -115615; -5166.15
8.03641e-28; -115615; -1449.73
7.64445e-28; -115615; -21971.1
7.27161e-28; -115615; -12005.5
6.91695e-28; -115615; -16422.3
6.57959e-28; -115615; -13077.4
6.25869e-28; -115615; -7799.6
5.95343e-28; -115615; -24087.4
5.66307e-28; -115615; -24306.4
5.38686e-28; -115615; -19126.3
5.12413e-28; -115615; -23491.6
4.87421e-28; -115615; -6726.17
4.63648e-28; -115615; -6168.42
4.41034e-28; -115615; -41213.7
4.19524e-28; -115615; -9494.34
3.99063e-28; -115615; -20377.4
3.79599e-28; -115615; -17753.3
3.61085e-28; -115615; -16847.6
3.43474e-28; -115615; -19380.2
3.26721e-28; -115615; -20964.2
3.10786e-28; -115615; -6766.33
2.95628e-28; -115615; -12899.2
2.8121e-28; -115615; -22738.7
2.67494e-28; -115615; -13491.2
2.54448e-28; -115615; -19841.5
2.42038e-28; -115615; -3391.49
2.30233e-28; -115615; -16528
2.19004e-28; -115615; -27371.5
2.08322e-28; -115615; -24026
1.98162e-28; -115615; -18037.8
1.88497e-28; -115615; -26389.8
1.79303e-28; -115615; -4140.11
1.70558e-28; -115615; -5502.03
1.62239e-28; -115615; -1739.58
1.54327e-28; -115615; -38108.3
1.468e-28; -115615; -5950.08
1.3964e-28; -115615; -9771.9
1.32829e-28; -115615; -15639.6
1.26351e-28; -115615; -25118.7
1.20188e-28; -115615; -23917.7
1.14326e-28; -115615; -18430.6
1.0875e-28; -115615; -3787.92
1.03446e-28; -115615; -4400.06
9.84007e-29; -115615; -21566.9
9.36014e-29; -115615; -54637.6
8.90362e-29; -115615; -8218.9
8.46936e-29; -115615; -7944.19
8.05629e-29; -115615; -7290.48
7.66336e-29; -115615; -6943.39
7.28959e-29; -115615; -31281.1
6.93406e-29; -115615; -10884.2
6.59587e-29; -115615; -23439.1
6.27417e-29; -115615; -4884.29
5.96816e-29; -115615; -15886.9
5.67707e-29; -115615; -19123.7
5.40018e-29; -115615; -21733.6
5.1368e-29; -115615; -28428.9
4.88626e-29; -115615; -19640.1
4.64795e-29; -115615; -15145.9
4.42125e-29; -115615; -29041.2
4.20561e-29; -115615; -12810
4.00049e-29; -115615; -43467.5
3.80538e-29; -115615; -11028.5
3.61978e-29; -115615; -21305.1
3.44323e-29; -115615; -21356
3.2753e-29; -115615; -15954
3.11555e-29; -115615; -38844.2
2.96359e-29; -115615; -37981.7
2.81905e-29; -115615; -12692.6
2.68156e-29; -115615; -2035.01
2.55077e-29; -115615; -15612.5
2.42636e-29; -115615; -9945.37
2.30802e-29; -115615; -6272.29
2.19545e-29; -115615; -15690.1
2.08837e-29; -115615; -5750.51
1.98652e-29; -115615; -8081.89
1.88963e-29; -115615; -18119.8
1.79747e-29; -115615; -14030.3
1.7098e-29; -115615; -31135.3
1.62641e-29; -115615; -23045.2
1.54708e-29; -115615; -19968.8
1.47163e-29; -115615; -20945.3
1.39985e-29; -115615; -22286.6
1.33158e-29; -115615; -4694.4
1.26663e-29; -115615; -21067.6
1.20485e-29; -115615; -14322
1.14609e-29; -115615; -10059.9
1.09019e-29; -115615; -9380.71
1.03702e-29; -115615; -15643.6
9.86441e-30; -115615; -13302.8
9.38329e-30; -115615; -46549.6
8.92564e-30; -115615; -32855.7
8.49031e-30; -115615; -47354
8.07621e-30; -115615; -18585.1
7.68231e-30; -115615; -12899.2
7.30762e-30; -115615; 0
6.95121e-30; -115615; -6242.22
6.61218e-30; -115615; -21597.4
6.28968e-30; -115615; -6865.73
5.98292e-30; -115615; -2523.48
5.69111e-30; -115615; -18445.3
5.41354e-30; -115615; -1401.86
5.1495e-30; -115615; -27538.9
4.89835e-30; -115615; -25527.6
4.65944e-30; -115615; -4075.07
4.43219e-30; -115615; -10697.8
4.21602e-30; -115615; -21078.4
