50000; 0.995; 8; 17.7586s
50000; 0.995; 7; 4.69507s
50000; 0.995; 8; 17.7504s
50000; 0.995; 8; 19.6683s
50000; 0.995; 8; 18.3041s
50000; 0.995; 8; 15.7734s
50000; 0.995; 8; 14.3597s
50000; 0.995; 8; 13.9469s
50000; 0.995; 8; 14.3911s
50000; 0.995; 8; 14.3865s
