50000; 0.995; 51; 180.026s
50000; 0.995; 51; 173.217s
50000; 0.995; 52; 179.859s
50000; 0.995; 51; 156.624s
50000; 0.995; 52; 161.577s
50000; 0.995; 52; 143.633s
50000; 0.995; 51; 145.891s
50000; 0.995; 52; 157.283s
50000; 0.995; 52; 175.219s
50000; 0.995; 52; 139.293s
