it; best; temp
33620; 13; 3.24298e-69
33630; 13; 3.08443e-69
33640; 13; 2.93364e-69
33650; 13; 2.79021e-69
33660; 13; 2.6538e-69
33670; 13; 2.52405e-69
33680; 13; 2.40065e-69
33690; 13; 2.28329e-69
33700; 13; 2.17166e-69
33710; 13; 2.06548e-69
33720; 13; 1.9645e-69
33730; 13; 1.86846e-69
33740; 13; 1.77711e-69
33750; 13; 1.69023e-69
33760; 13; 1.60759e-69
33770; 13; 1.529e-69
33780; 13; 1.45425e-69
33790; 13; 1.38315e-69
33800; 13; 1.31553e-69
33810; 13; 1.25121e-69
33820; 13; 1.19004e-69
33830; 13; 1.13186e-69
33840; 13; 1.07652e-69
33850; 13; 1.02389e-69
33860; 13; 9.73832e-70
33870; 13; 9.26222e-70
33880; 13; 8.80939e-70
33890; 13; 8.3787e-70
33900; 13; 7.96906e-70
33910; 13; 7.57946e-70
33920; 13; 7.2089e-70
33930; 13; 6.85646e-70
33940; 13; 6.52124e-70
33950; 13; 6.20242e-70
33960; 13; 5.89919e-70
33970; 13; 5.61078e-70
33980; 13; 5.33647e-70
33990; 13; 5.07557e-70
34000; 13; 4.82742e-70
34010; 13; 4.59141e-70
34020; 13; 4.36694e-70
34030; 13; 4.15344e-70
34040; 13; 3.95038e-70
34050; 13; 3.75724e-70
34060; 13; 3.57355e-70
34070; 13; 3.39884e-70
34080; 13; 3.23267e-70
34090; 13; 3.07463e-70
34100; 13; 2.92431e-70
34110; 13; 2.78134e-70
34120; 13; 2.64536e-70
34130; 13; 2.51603e-70
34140; 13; 2.39302e-70
34150; 13; 2.27603e-70
34160; 13; 2.16475e-70
34170; 13; 2.05892e-70
34180; 13; 1.95826e-70
34190; 13; 1.86252e-70
34200; 13; 1.77146e-70
34210; 13; 1.68485e-70
34220; 13; 1.60248e-70
34230; 13; 1.52414e-70
34240; 13; 1.44962e-70
34250; 13; 1.37875e-70
34260; 13; 1.31134e-70
34270; 13; 1.24723e-70
34280; 13; 1.18625e-70
34290; 13; 1.12826e-70
34300; 13; 1.0731e-70
34310; 13; 1.02063e-70
34320; 13; 9.70736e-71
34330; 13; 9.23277e-71
34340; 13; 8.78138e-71
34350; 13; 8.35206e-71
34360; 13; 7.94373e-71
34370; 13; 7.55536e-71
34380; 13; 7.18598e-71
34390; 13; 6.83466e-71
34400; 13; 6.50051e-71
34410; 13; 6.1827e-71
34420; 13; 5.88043e-71
34430; 13; 5.59294e-71
34440; 13; 5.3195e-71
34450; 13; 5.05943e-71
34460; 13; 4.81208e-71
34470; 13; 4.57681e-71
34480; 13; 4.35305e-71
34490; 13; 4.14023e-71
34500; 13; 3.93782e-71
34510; 13; 3.7453e-71
34520; 13; 3.56219e-71
34530; 13; 3.38804e-71
34540; 13; 3.2224e-71
34550; 13; 3.06485e-71
34560; 13; 2.91501e-71
34570; 13; 2.7725e-71
34580; 13; 2.63695e-71
34590; 13; 2.50803e-71
34600; 13; 2.38541e-71
34610; 13; 2.26879e-71
34620; 13; 2.15787e-71
34630; 13; 2.05237e-71
34640; 13; 1.95203e-71
34650; 13; 1.8566e-71
34660; 13; 1.76583e-71
34670; 13; 1.6795e-71
34680; 13; 1.59739e-71
34690; 13; 1.51929e-71
34700; 13; 1.44501e-71
34710; 13; 1.37437e-71
34720; 13; 1.30717e-71
34730; 13; 1.24327e-71
34740; 13; 1.18248e-71
34750; 13; 1.12467e-71
34760; 13; 1.06969e-71
34770; 13; 1.01739e-71
34780; 13; 9.6765e-72
34790; 13; 9.20342e-72
34800; 13; 8.75346e-72
34810; 13; 8.32551e-72
34820; 13; 7.91848e-72
34830; 13; 7.53134e-72
34840; 13; 7.16314e-72
34850; 13; 6.81293e-72
34860; 13; 6.47985e-72
34870; 13; 6.16305e-72
34880; 13; 5.86174e-72
34890; 13; 5.57516e-72
34900; 13; 5.30259e-72
34910; 13; 5.04335e-72
34920; 13; 4.79678e-72
34930; 13; 4.56226e-72
34940; 13; 4.33922e-72
34950; 13; 4.12707e-72
34960; 13; 3.9253e-72
34970; 13; 3.73339e-72
34980; 13; 3.55087e-72
34990; 13; 3.37727e-72
35000; 13; 3.21215e-72
35010; 13; 3.05511e-72
35020; 13; 2.90575e-72
35030; 13; 2.76368e-72
35040; 13; 2.62857e-72
35050; 13; 2.50006e-72
35060; 13; 2.37783e-72
35070; 13; 2.26158e-72
35080; 13; 2.15101e-72
35090; 13; 2.04585e-72
35100; 13; 1.94583e-72
35110; 13; 1.8507e-72
35120; 13; 1.76022e-72
35130; 13; 1.67416e-72
35140; 13; 1.59231e-72
35150; 13; 1.51446e-72
35160; 13; 1.44042e-72
35170; 13; 1.37e-72
35180; 13; 1.30302e-72
35190; 13; 1.23931e-72
35200; 13; 1.17872e-72
35210; 13; 1.1211e-72
35220; 13; 1.06629e-72
35230; 13; 1.01416e-72
35240; 13; 9.64574e-73
35250; 13; 9.17416e-73
35260; 13; 8.72564e-73
35270; 13; 8.29904e-73
35280; 13; 7.8933e-73
35290; 13; 7.5074e-73
35300; 13; 7.14036e-73
35310; 13; 6.79127e-73
35320; 13; 6.45925e-73
35330; 13; 6.14346e-73
35340; 13; 5.8431e-73
35350; 13; 5.55743e-73
35360; 13; 5.28573e-73
35370; 13; 5.02731e-73
35380; 13; 4.78153e-73
35390; 13; 4.54776e-73
35400; 13; 4.32542e-73
35410; 13; 4.11395e-73
35420; 13; 3.91282e-73
35430; 13; 3.72152e-73
35440; 13; 3.53958e-73
35450; 13; 3.36653e-73
35460; 13; 3.20194e-73
35470; 13; 3.0454e-73
35480; 13; 2.89651e-73
35490; 13; 2.7549e-73
35500; 13; 2.62021e-73
35510; 13; 2.49211e-73
35520; 13; 2.37027e-73
35530; 13; 2.25439e-73
35540; 13; 2.14417e-73
35550; 13; 2.03934e-73
35560; 13; 1.93964e-73
35570; 13; 1.84481e-73
35580; 13; 1.75462e-73
35590; 13; 1.66884e-73
35600; 13; 1.58725e-73
35610; 13; 1.50965e-73
35620; 13; 1.43584e-73
35630; 13; 1.36564e-73
35640; 13; 1.29888e-73
35650; 13; 1.23537e-73
35660; 13; 1.17498e-73
35670; 13; 1.11753e-73
35680; 13; 1.0629e-73
35690; 13; 1.01093e-73
35700; 13; 9.61507e-74
35710; 13; 9.14499e-74
35720; 13; 8.6979e-74
35730; 13; 8.27266e-74
35740; 13; 7.86821e-74
35750; 13; 7.48353e-74
35760; 13; 7.11766e-74
35770; 13; 6.76968e-74
35780; 13; 6.43871e-74
35790; 13; 6.12393e-74
35800; 13; 5.82453e-74
35810; 13; 5.53977e-74
35820; 13; 5.26893e-74
35830; 13; 5.01133e-74
35840; 13; 4.76633e-74
35850; 13; 4.5333e-74
35860; 13; 4.31167e-74
35870; 13; 4.10087e-74
35880; 13; 3.90038e-74
35890; 13; 3.70969e-74
35900; 13; 3.52833e-74
35910; 13; 3.35583e-74
35920; 13; 3.19176e-74
35930; 13; 3.03572e-74
35940; 13; 2.8873e-74
35950; 13; 2.74614e-74
35960; 13; 2.61188e-74
35970; 13; 2.48419e-74
35980; 13; 2.36274e-74
35990; 13; 2.24722e-74
36000; 13; 2.13736e-74
36010; 13; 2.03286e-74
36020; 13; 1.93347e-74
36030; 13; 1.83895e-74
36040; 13; 1.74904e-74
36050; 13; 1.66353e-74
36060; 13; 1.5822e-74
36070; 13; 1.50485e-74
36080; 13; 1.43128e-74
36090; 13; 1.3613e-74
36100; 13; 1.29475e-74
36110; 13; 1.23145e-74
36120; 13; 1.17124e-74
36130; 13; 1.11398e-74
36140; 13; 1.05952e-74
36150; 13; 1.00772e-74
36160; 13; 9.58451e-75
36170; 13; 9.11592e-75
36180; 13; 8.67025e-75
36190; 13; 8.24636e-75
36200; 13; 7.84319e-75
36210; 13; 7.45974e-75
36220; 13; 7.09504e-75
36230; 13; 6.74816e-75
36240; 13; 6.41824e-75
36250; 13; 6.10446e-75
36260; 13; 5.80601e-75
36270; 13; 5.52216e-75
36280; 13; 5.25218e-75
36290; 13; 4.9954e-75
36300; 13; 4.75118e-75
36310; 13; 4.51889e-75
36320; 13; 4.29796e-75
36330; 13; 4.08784e-75
36340; 13; 3.88798e-75
36350; 13; 3.6979e-75
36360; 13; 3.51711e-75
36370; 13; 3.34516e-75
36380; 13; 3.18161e-75
36390; 13; 3.02607e-75
36400; 13; 2.87812e-75
36410; 13; 2.73741e-75
36420; 13; 2.60358e-75
36430; 13; 2.47629e-75
36440; 13; 2.35522e-75
36450; 13; 2.24008e-75
36460; 13; 2.13056e-75
36470; 13; 2.0264e-75
36480; 13; 1.92733e-75
36490; 13; 1.8331e-75
36500; 13; 1.74348e-75
36510; 13; 1.65824e-75
36520; 13; 1.57717e-75
36530; 13; 1.50006e-75
36540; 13; 1.42673e-75
36550; 13; 1.35697e-75
36560; 13; 1.29063e-75
36570; 13; 1.22753e-75
36580; 13; 1.16752e-75
36590; 13; 1.11044e-75
36600; 13; 1.05615e-75
36610; 13; 1.00451e-75
36620; 13; 9.55404e-76
36630; 13; 9.08694e-76
36640; 13; 8.64268e-76
36650; 13; 8.22014e-76
36660; 13; 7.81826e-76
36670; 13; 7.43603e-76
36680; 13; 7.07248e-76
36690; 13; 6.72671e-76
36700; 13; 6.39784e-76
36710; 13; 6.08505e-76
36720; 13; 5.78755e-76
36730; 13; 5.5046e-76
36740; 13; 5.23548e-76
36750; 13; 4.97952e-76
36760; 13; 4.73607e-76
36770; 13; 4.50453e-76
36780; 13; 4.2843e-76
36790; 13; 4.07484e-76
36800; 13; 3.87562e-76
36810; 13; 3.68614e-76
36820; 13; 3.50593e-76
36830; 13; 3.33452e-76
36840; 13; 3.1715e-76
36850; 13; 3.01645e-76
36860; 13; 2.86897e-76
36870; 13; 2.72871e-76
36880; 13; 2.5953e-76
36890; 13; 2.46842e-76
36900; 13; 2.34774e-76
36910; 13; 2.23296e-76
36920; 13; 2.12379e-76
36930; 13; 2.01996e-76
36940; 13; 1.9212e-76
36950; 13; 1.82727e-76
36960; 13; 1.73794e-76
36970; 13; 1.65297e-76
36980; 13; 1.57216e-76
36990; 13; 1.49529e-76
37000; 13; 1.42219e-76
37010; 13; 1.35266e-76
37020; 13; 1.28653e-76
37030; 13; 1.22363e-76
37040; 13; 1.16381e-76
37050; 13; 1.10691e-76
37060; 13; 1.05279e-76
37070; 13; 1.00132e-76
37080; 13; 9.52366e-77
37090; 13; 9.05805e-77
37100; 13; 8.61521e-77
37110; 13; 8.19401e-77
37120; 13; 7.79341e-77
37130; 13; 7.41239e-77
37140; 13; 7.05e-77
37150; 13; 6.70532e-77
37160; 13; 6.3775e-77
37170; 13; 6.06571e-77
37180; 13; 5.76915e-77
37190; 13; 5.4871e-77
37200; 13; 5.21884e-77
37210; 13; 4.96369e-77
37220; 13; 4.72101e-77
37230; 13; 4.4902e-77
37240; 13; 4.27068e-77
37250; 13; 4.06189e-77
37260; 13; 3.8633e-77
37270; 13; 3.67443e-77
37280; 13; 3.49478e-77
37290; 13; 3.32392e-77
37300; 13; 3.16142e-77
37310; 13; 3.00686e-77
37320; 13; 2.85985e-77
37330; 13; 2.72003e-77
37340; 13; 2.58705e-77
37350; 13; 2.46057e-77
37360; 13; 2.34027e-77
37370; 13; 2.22586e-77
37380; 13; 2.11704e-77
37390; 13; 2.01353e-77
37400; 13; 1.91509e-77
37410; 13; 1.82146e-77
37420; 13; 1.73241e-77
37430; 13; 1.64772e-77
37440; 13; 1.56716e-77
37450; 13; 1.49054e-77
37460; 13; 1.41767e-77
37470; 13; 1.34836e-77
37480; 13; 1.28244e-77
37490; 13; 1.21974e-77
37500; 13; 1.16011e-77
37510; 13; 1.10339e-77
37520; 13; 1.04944e-77
37530; 13; 9.98138e-78
37540; 13; 9.49339e-78
37550; 13; 9.02926e-78
37560; 13; 8.58782e-78
37570; 13; 8.16796e-78
37580; 13; 7.76863e-78
37590; 13; 7.38882e-78
37600; 13; 7.02758e-78
37610; 13; 6.68401e-78
37620; 13; 6.35723e-78
37630; 13; 6.04642e-78
37640; 13; 5.75081e-78
37650; 13; 5.46966e-78
37660; 13; 5.20225e-78
37670; 13; 4.94791e-78
37680; 13; 4.70601e-78
37690; 13; 4.47593e-78
37700; 13; 4.2571e-78
37710; 13; 4.04897e-78
37720; 13; 3.85102e-78
37730; 13; 3.66274e-78
37740; 13; 3.48367e-78
37750; 13; 3.31336e-78
37760; 13; 3.15137e-78
37770; 13; 2.9973e-78
37780; 13; 2.85076e-78
37790; 13; 2.71139e-78
37800; 13; 2.57883e-78
37810; 13; 2.45275e-78
37820; 13; 2.33283e-78
37830; 13; 2.21878e-78
37840; 13; 2.11031e-78
37850; 13; 2.00713e-78
37860; 13; 1.909e-78
37870; 13; 1.81567e-78
37880; 13; 1.72691e-78
37890; 13; 1.64248e-78
37900; 13; 1.56218e-78
37910; 13; 1.4858e-78
37920; 13; 1.41316e-78
37930; 13; 1.34407e-78
37940; 13; 1.27836e-78
37950; 13; 1.21586e-78
37960; 13; 1.15642e-78
37970; 13; 1.09988e-78
37980; 13; 1.04611e-78
37990; 13; 9.94964e-79
38000; 13; 9.46321e-79
38010; 13; 9.00055e-79
38020; 13; 8.56052e-79
38030; 13; 8.14199e-79
38040; 13; 7.74393e-79
38050; 13; 7.36533e-79
38060; 13; 7.00524e-79
38070; 13; 6.66276e-79
38080; 13; 6.33702e-79
38090; 13; 6.0272e-79
38100; 13; 5.73253e-79
38110; 13; 5.45227e-79
38120; 13; 5.18571e-79
38130; 13; 4.93218e-79
38140; 13; 4.69105e-79
38150; 13; 4.4617e-79
38160; 13; 4.24357e-79
38170; 13; 4.0361e-79
38180; 13; 3.83878e-79
38190; 13; 3.6511e-79
38200; 13; 3.4726e-79
38210; 13; 3.30282e-79
38220; 13; 3.14135e-79
38230; 13; 2.98777e-79
38240; 13; 2.8417e-79
38250; 13; 2.70277e-79
38260; 13; 2.57063e-79
38270; 13; 2.44495e-79
38280; 13; 2.32542e-79
38290; 13; 2.21173e-79
38300; 13; 2.1036e-79
38310; 13; 2.00075e-79
38320; 13; 1.90294e-79
38330; 13; 1.8099e-79
38340; 13; 1.72142e-79
38350; 13; 1.63726e-79
38360; 13; 1.55721e-79
38370; 13; 1.48108e-79
38380; 13; 1.40867e-79
38390; 13; 1.3398e-79
38400; 13; 1.2743e-79
38410; 13; 1.212e-79
38420; 13; 1.15274e-79
38430; 13; 1.09638e-79
38440; 13; 1.04278e-79
38450; 13; 9.91801e-80
38460; 13; 9.43312e-80
38470; 13; 8.97194e-80
38480; 13; 8.5333e-80
38490; 13; 8.11611e-80
38500; 13; 7.71931e-80
38510; 13; 7.34192e-80
38520; 13; 6.98297e-80
38530; 13; 6.64158e-80
38540; 13; 6.31687e-80
38550; 13; 6.00804e-80
38560; 13; 5.71431e-80
38570; 13; 5.43494e-80
38580; 13; 5.16922e-80
38590; 13; 4.9165e-80
38600; 13; 4.67613e-80
38610; 13; 4.44752e-80
38620; 13; 4.23008e-80
38630; 13; 4.02327e-80
38640; 13; 3.82657e-80
38650; 13; 3.63949e-80
38660; 13; 3.46156e-80
38670; 13; 3.29232e-80
38680; 13; 3.13136e-80
38690; 13; 2.97827e-80
38700; 13; 2.83266e-80
38710; 13; 2.69417e-80
38720; 13; 2.56246e-80
38730; 13; 2.43718e-80
38740; 13; 2.31802e-80
38750; 13; 2.2047e-80
38760; 13; 2.09691e-80
38770; 13; 1.99439e-80
38780; 13; 1.89689e-80
38790; 13; 1.80415e-80
38800; 13; 1.71594e-80
38810; 13; 1.63205e-80
38820; 13; 1.55226e-80
38830; 13; 1.47637e-80
38840; 13; 1.40419e-80
38850; 13; 1.33554e-80
38860; 13; 1.27025e-80
38870; 13; 1.20814e-80
38880; 13; 1.14908e-80
38890; 13; 1.0929e-80
38900; 13; 1.03947e-80
38910; 13; 9.88648e-81
38920; 13; 9.40313e-81
38930; 13; 8.94342e-81
38940; 13; 8.50617e-81
38950; 13; 8.09031e-81
38960; 13; 7.69477e-81
38970; 13; 7.31858e-81
38980; 13; 6.96077e-81
38990; 13; 6.62046e-81
39000; 13; 6.29679e-81
39010; 13; 5.98894e-81
39020; 13; 5.69614e-81
39030; 13; 5.41766e-81
39040; 13; 5.15279e-81
39050; 13; 4.90087e-81
39060; 13; 4.66127e-81
39070; 13; 4.43338e-81
39080; 13; 4.21663e-81
39090; 13; 4.01048e-81
39100; 13; 3.81441e-81
39110; 13; 3.62792e-81
39120; 13; 3.45055e-81
39130; 13; 3.28186e-81
39140; 13; 3.12141e-81
39150; 13; 2.9688e-81
39160; 13; 2.82366e-81
39170; 13; 2.68561e-81
39180; 13; 2.55431e-81
39190; 13; 2.42943e-81
39200; 13; 2.31066e-81
39210; 13; 2.19769e-81
39220; 13; 2.09024e-81
39230; 13; 1.98805e-81
39240; 13; 1.89086e-81
39250; 13; 1.79841e-81
39260; 13; 1.71049e-81
39270; 13; 1.62686e-81
39280; 13; 1.54733e-81
39290; 13; 1.47168e-81
39300; 13; 1.39973e-81
39310; 13; 1.33129e-81
39320; 13; 1.26621e-81
39330; 13; 1.2043e-81
39340; 13; 1.14542e-81
39350; 13; 1.08943e-81
39360; 13; 1.03616e-81
39370; 13; 9.85505e-82
39380; 13; 9.37324e-82
39390; 13; 8.91498e-82
39400; 13; 8.47913e-82
39410; 13; 8.06459e-82
39420; 13; 7.67031e-82
39430; 13; 7.29531e-82
39440; 13; 6.93864e-82
39450; 13; 6.59941e-82
39460; 13; 6.27677e-82
39470; 13; 5.9699e-82
39480; 13; 5.67803e-82
39490; 13; 5.40043e-82
39500; 13; 5.13641e-82
39510; 13; 4.88529e-82
39520; 13; 4.64645e-82
39530; 13; 4.41928e-82
39540; 13; 4.20323e-82
39550; 13; 3.99773e-82
39560; 13; 3.80228e-82
39570; 13; 3.61639e-82
39580; 13; 3.43958e-82
39590; 13; 3.27142e-82
39600; 13; 3.11148e-82
39610; 13; 2.95936e-82
39620; 13; 2.81468e-82
39630; 13; 2.67707e-82
39640; 13; 2.54619e-82
39650; 13; 2.42171e-82
39660; 13; 2.30331e-82
39670; 13; 2.1907e-82
39680; 13; 2.0836e-82
39690; 13; 1.98173e-82
39700; 13; 1.88484e-82
39710; 13; 1.7927e-82
39720; 13; 1.70505e-82
39730; 13; 1.62169e-82
39740; 13; 1.54241e-82
39750; 13; 1.467e-82
39760; 13; 1.39528e-82
39770; 13; 1.32706e-82
39780; 13; 1.26218e-82
39790; 13; 1.20047e-82
39800; 13; 1.14178e-82
39810; 13; 1.08596e-82
39820; 13; 1.03287e-82
39830; 13; 9.82372e-83
39840; 13; 9.34344e-83
39850; 13; 8.88664e-83
39860; 13; 8.45218e-83
39870; 13; 8.03895e-83
39880; 13; 7.64593e-83
39890; 13; 7.27212e-83
39900; 13; 6.91659e-83
39910; 13; 6.57843e-83
39920; 13; 6.25682e-83
39930; 13; 5.95092e-83
39940; 13; 5.65998e-83
39950; 13; 5.38327e-83
39960; 13; 5.12008e-83
39970; 13; 4.86976e-83
39980; 13; 4.63168e-83
39990; 13; 4.40523e-83
40000; 13; 4.18986e-83
40010; 13; 3.98502e-83
40020; 13; 3.79019e-83
40030; 13; 3.60489e-83
40040; 13; 3.42865e-83
40050; 13; 3.26102e-83
40060; 13; 3.10159e-83
40070; 13; 2.94996e-83
40080; 13; 2.80573e-83
40090; 13; 2.66856e-83
40100; 13; 2.5381e-83
40110; 13; 2.41401e-83
40120; 13; 2.29599e-83
40130; 13; 2.18374e-83
40140; 13; 2.07697e-83
40150; 13; 1.97543e-83
40160; 13; 1.87885e-83
40170; 13; 1.787e-83
40180; 13; 1.69963e-83
40190; 13; 1.61654e-83
40200; 13; 1.5375e-83
40210; 13; 1.46233e-83
40220; 13; 1.39084e-83
40230; 13; 1.32284e-83
40240; 13; 1.25817e-83
40250; 13; 1.19666e-83
40260; 13; 1.13815e-83
40270; 13; 1.08251e-83
40280; 13; 1.02959e-83
40290; 13; 9.79249e-84
40300; 13; 9.31374e-84
40310; 13; 8.85839e-84
40320; 13; 8.42531e-84
40330; 13; 8.01339e-84
40340; 13; 7.62162e-84
40350; 13; 7.249e-84
40360; 13; 6.8946e-84
40370; 13; 6.55752e-84
40380; 13; 6.23692e-84
40390; 13; 5.932e-84
40400; 13; 5.64199e-84
40410; 13; 5.36615e-84
40420; 13; 5.1038e-84
40430; 13; 4.85428e-84
40440; 13; 4.61695e-84
40450; 13; 4.39123e-84
40460; 13; 4.17654e-84
40470; 13; 3.97235e-84
40480; 13; 3.77814e-84
40490; 13; 3.59343e-84
40500; 13; 3.41775e-84
40510; 13; 3.25066e-84
40520; 13; 3.09173e-84
40530; 13; 2.94058e-84
40540; 13; 2.79681e-84
40550; 13; 2.66008e-84
40560; 13; 2.53003e-84
40570; 13; 2.40633e-84
40580; 13; 2.28869e-84
40590; 13; 2.17679e-84
40600; 13; 2.07037e-84
40610; 13; 1.96915e-84
40620; 13; 1.87288e-84
40630; 13; 1.78131e-84
40640; 13; 1.69423e-84
40650; 13; 1.6114e-84
40660; 13; 1.53262e-84
40670; 13; 1.45769e-84
40680; 13; 1.38642e-84
40690; 13; 1.31864e-84
40700; 13; 1.25417e-84
40710; 13; 1.19285e-84
40720; 13; 1.13454e-84
40730; 13; 1.07907e-84
40740; 13; 1.02631e-84
40750; 13; 9.76136e-85
40760; 13; 9.28413e-85
40770; 13; 8.83023e-85
40780; 13; 8.39852e-85
40790; 13; 7.98792e-85
40800; 13; 7.59739e-85
40810; 13; 7.22595e-85
40820; 13; 6.87268e-85
40830; 13; 6.53667e-85
40840; 13; 6.2171e-85
40850; 13; 5.91314e-85
40860; 13; 5.62405e-85
40870; 13; 5.34909e-85
40880; 13; 5.08758e-85
40890; 13; 4.83884e-85
40900; 13; 4.60227e-85
40910; 13; 4.37727e-85
40920; 13; 4.16327e-85
40930; 13; 3.95972e-85
40940; 13; 3.76613e-85
40950; 13; 3.58201e-85
40960; 13; 3.40688e-85
40970; 13; 3.24032e-85
40980; 13; 3.0819e-85
40990; 13; 2.93123e-85
41000; 13; 2.78792e-85
41010; 13; 2.65162e-85
41020; 13; 2.52198e-85
41030; 13; 2.39868e-85
41040; 13; 2.28141e-85
41050; 13; 2.16987e-85
41060; 13; 2.06379e-85
41070; 13; 1.96289e-85
41080; 13; 1.86693e-85
41090; 13; 1.77565e-85
41100; 13; 1.68884e-85
41110; 13; 1.60627e-85
41120; 13; 1.52774e-85
41130; 13; 1.45305e-85
41140; 13; 1.38201e-85
41150; 13; 1.31445e-85
41160; 13; 1.25018e-85
41170; 13; 1.18906e-85
41180; 13; 1.13093e-85
41190; 13; 1.07564e-85
41200; 13; 1.02305e-85
41210; 13; 9.73033e-86
41220; 13; 9.25461e-86
41230; 13; 8.80216e-86
41240; 13; 8.37182e-86
41250; 13; 7.96252e-86
41260; 13; 7.57324e-86
41270; 13; 7.20298e-86
41280; 13; 6.85083e-86
41290; 13; 6.51589e-86
41300; 13; 6.19733e-86
41310; 13; 5.89435e-86
41320; 13; 5.60617e-86
41330; 13; 5.33209e-86
41340; 13; 5.0714e-86
41350; 13; 4.82346e-86
41360; 13; 4.58764e-86
41370; 13; 4.36335e-86
41380; 13; 4.15003e-86
41390; 13; 3.94714e-86
41400; 13; 3.75416e-86
41410; 13; 3.57062e-86
41420; 13; 3.39605e-86
41430; 13; 3.23002e-86
41440; 13; 3.07211e-86
41450; 13; 2.92191e-86
41460; 13; 2.77906e-86
41470; 13; 2.64319e-86
41480; 13; 2.51397e-86
41490; 13; 2.39106e-86
41500; 13; 2.27416e-86
41510; 13; 2.16298e-86
41520; 13; 2.05723e-86
41530; 13; 1.95665e-86
41540; 13; 1.86099e-86
41550; 13; 1.77001e-86
41560; 13; 1.68347e-86
41570; 13; 1.60117e-86
41580; 13; 1.52289e-86
41590; 13; 1.44843e-86
41600; 13; 1.37762e-86
41610; 13; 1.31027e-86
41620; 13; 1.24621e-86
41630; 13; 1.18528e-86
41640; 13; 1.12733e-86
41650; 13; 1.07222e-86
41660; 13; 1.0198e-86
41670; 13; 9.6994e-87
41680; 13; 9.22519e-87
41690; 13; 8.77418e-87
41700; 13; 8.34521e-87
41710; 13; 7.93721e-87
41720; 13; 7.54916e-87
41730; 13; 7.18008e-87
41740; 13; 6.82905e-87
41750; 13; 6.49518e-87
41760; 13; 6.17763e-87
41770; 13; 5.87561e-87
41780; 13; 5.58835e-87
41790; 13; 5.31514e-87
41800; 13; 5.05528e-87
41810; 13; 4.80813e-87
41820; 13; 4.57306e-87
41830; 13; 4.34948e-87
41840; 13; 4.13684e-87
41850; 13; 3.93459e-87
41860; 13; 3.74223e-87
41870; 13; 3.55927e-87
41880; 13; 3.38526e-87
41890; 13; 3.21975e-87
41900; 13; 3.06234e-87
41910; 13; 2.91262e-87
41920; 13; 2.77022e-87
41930; 13; 2.63479e-87
41940; 13; 2.50597e-87
41950; 13; 2.38346e-87
41960; 13; 2.26693e-87
41970; 13; 2.1561e-87
41980; 13; 2.05069e-87
41990; 13; 1.95043e-87
42000; 13; 1.85507e-87
42010; 13; 1.76438e-87
42020; 13; 1.67812e-87
42030; 13; 1.59608e-87
42040; 13; 1.51804e-87
42050; 13; 1.44383e-87
42060; 13; 1.37324e-87
42070; 13; 1.3061e-87
42080; 13; 1.24225e-87
42090; 13; 1.18151e-87
42100; 13; 1.12375e-87
42110; 13; 1.06881e-87
42120; 13; 1.01656e-87
42130; 13; 9.66856e-88
42140; 13; 9.19587e-88
42150; 13; 8.74628e-88
42160; 13; 8.31868e-88
42170; 13; 7.91198e-88
42180; 13; 7.52516e-88
42190; 13; 7.15726e-88
42200; 13; 6.80734e-88
42210; 13; 6.47453e-88
42220; 13; 6.15799e-88
42230; 13; 5.85693e-88
42240; 13; 5.57058e-88
42250; 13; 5.29824e-88
42260; 13; 5.03921e-88
42270; 13; 4.79284e-88
42280; 13; 4.55852e-88
42290; 13; 4.33566e-88
42300; 13; 4.12369e-88
42310; 13; 3.92208e-88
42320; 13; 3.73033e-88
42330; 13; 3.54795e-88
42340; 13; 3.37449e-88
42350; 13; 3.20952e-88
42360; 13; 3.0526e-88
42370; 13; 2.90336e-88
42380; 13; 2.76142e-88
42390; 13; 2.62641e-88
42400; 13; 2.49801e-88
42410; 13; 2.37588e-88
42420; 13; 2.25972e-88
42430; 13; 2.14925e-88
42440; 13; 2.04417e-88
42450; 13; 1.94423e-88
42460; 13; 1.84918e-88
42470; 13; 1.75877e-88
42480; 13; 1.67278e-88
42490; 13; 1.591e-88
42500; 13; 1.51322e-88
42510; 13; 1.43924e-88
42520; 13; 1.36887e-88
42530; 13; 1.30195e-88
42540; 13; 1.2383e-88
42550; 13; 1.17776e-88
42560; 13; 1.12018e-88
42570; 13; 1.06541e-88
42580; 13; 1.01332e-88
42590; 13; 9.63782e-89
42600; 13; 9.16663e-89
42610; 13; 8.71848e-89
42620; 13; 8.29223e-89
42630; 13; 7.88682e-89
42640; 13; 7.50124e-89
42650; 13; 7.1345e-89
42660; 13; 6.7857e-89
42670; 13; 6.45395e-89
42680; 13; 6.13841e-89
42690; 13; 5.83831e-89
42700; 13; 5.55287e-89
42710; 13; 5.2814e-89
42720; 13; 5.02319e-89
42730; 13; 4.77761e-89
42740; 13; 4.54403e-89
42750; 13; 4.32187e-89
42760; 13; 4.11058e-89
42770; 13; 3.90961e-89
42780; 13; 3.71847e-89
42790; 13; 3.53667e-89
42800; 13; 3.36377e-89
42810; 13; 3.19931e-89
42820; 13; 3.0429e-89
42830; 13; 2.89413e-89
42840; 13; 2.75264e-89
42850; 13; 2.61806e-89
42860; 13; 2.49007e-89
42870; 13; 2.36833e-89
42880; 13; 2.25254e-89
42890; 13; 2.14241e-89
42900; 13; 2.03767e-89
42910; 13; 1.93805e-89
42920; 13; 1.8433e-89
42930; 13; 1.75318e-89
42940; 13; 1.66747e-89
