50000; 0.995; 6; 2.42579s
50000; 0.995; 6; 1.0114s
50000; 0.995; 6; 0.388397s
50000; 0.995; 6; 6.82549s
50000; 0.995; 6; 0.549032s
50000; 0.995; 6; 0.641687s
50000; 0.995; 6; 0.318127s
50000; 0.995; 6; 3.70496s
50000; 0.995; 6; 1.42049s
50000; 0.995; 6; 0.542141s
