50000; 0.995; 10; 33.3759s
50000; 0.995; 7; 19.4599s
50000; 0.995; 9; 32.6502s
50000; 0.995; 10; 32.8344s
50000; 0.995; 10; 33.7151s
50000; 0.995; 10; 25.7932s
50000; 0.995; 9; 25.0076s
50000; 0.995; 10; 25.8365s
50000; 0.995; 9; 24.6064s
50000; 0.995; 10; 25.6096s
