50000; 0.995; 12; 55.3906s
50000; 0.995; 12; 56.454s
50000; 0.995; 12; 56.3615s
50000; 0.995; 11; 55.2239s
50000; 0.995; 11; 55.5821s
50000; 0.995; 12; 46.2636s
50000; 0.995; 12; 47.0242s
50000; 0.995; 11; 45.4668s
50000; 0.995; 12; 47.7714s
50000; 0.995; 11; 43.7855s
