iteration; subpops; biggest_subpop; best; avg; dev
32; 4; 16; 7; 11.9688; 0.805354
33; 4; 16; 7; 11.9375; 0.801653
34; 4; 16; 7; 11.9062; 0.788401
35; 5; 32; 7; 12.675; 1.19265
36; 5; 32; 7; 12.5125; 1.34413
37; 5; 32; 7; 12.4875; 1.355
38; 5; 32; 7; 12.4625; 1.31146
39; 5; 32; 7; 12.4375; 1.27775
40; 5; 32; 7; 12.4375; 1.27101
41; 5; 32; 7; 12.1875; 1.11071
42; 5; 32; 7; 12.1875; 1.07865
43; 5; 32; 7; 12.1375; 1.08216
44; 5; 32; 7; 12.075; 1.06444
45; 5; 32; 7; 11.5375; 0.860964
46; 5; 32; 7; 11.5375; 0.80636
47; 5; 32; 7; 11.4875; 0.762523
48; 5; 32; 7; 11.475; 0.752168
49; 5; 32; 7; 11.475; 0.750097
50; 5; 32; 7; 11.15; 0.639064
51; 5; 32; 7; 11.15; 0.616858
52; 5; 32; 7; 11.15; 0.612416
53; 5; 32; 7; 11.15; 0.611528
54; 5; 32; 7; 11.15; 0.61135
55; 5; 32; 7; 10.9375; 0.627123
56; 5; 32; 7; 10.9375; 0.594365
57; 5; 32; 7; 10.925; 0.575313
58; 5; 32; 7; 10.925; 0.571503
59; 5; 32; 7; 10.925; 0.570741
60; 6; 64; 7; 11.7292; 0.935714
61; 6; 64; 7; 11.5365; 0.900209
62; 6; 64; 7; 11.5365; 0.894291
63; 6; 64; 7; 11.5365; 0.893305
64; 6; 64; 7; 11.5365; 0.89314
65; 6; 64; 7; 11.5365; 0.893113
66; 6; 64; 7; 11.4583; 0.894682
67; 6; 64; 7; 11.4583; 0.894943
68; 6; 64; 7; 11.4583; 0.953912
69; 6; 64; 6; 11.4375; 0.959935
70; 6; 64; 6; 11.3385; 0.924149
71; 6; 64; 6; 11.2917; 0.908204
72; 6; 64; 6; 10.8542; 0.774891
73; 6; 64; 6; 10.8229; 0.763666
74; 6; 64; 6; 10.776; 0.745245
75; 6; 64; 6; 10.7552; 0.738239
76; 6; 64; 6; 10.7292; 0.738346
77; 6; 64; 6; 10.4349; 0.668495
78; 6; 64; 6; 10.2188; 0.590775
79; 6; 64; 6; 10.2188; 0.590775
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15.5; 0.5
1; 1; 2; 15; 15; 0.5
2; 2; 4; 15; 15.375; 0.466506
3; 2; 4; 15; 15.375; 0.44976
4; 2; 4; 14; 15.375; 0.874399
5; 2; 4; 14; 14.875; 0.887893
6; 3; 8; 14; 15.1667; 1.26828
7; 3; 8; 13; 15.0833; 1.38329
8; 3; 8; 13; 14.8333; 1.27729
9; 3; 8; 13; 14.8333; 1.28396
10; 3; 8; 11; 14.25; 1.62812
11; 3; 8; 10; 13.25; 0.933169
12; 3; 8; 10; 13.2083; 0.679016
13; 4; 16; 10; 13.8281; 1.15162
14; 4; 16; 10; 13.7656; 1.26977
15; 4; 16; 9; 13.7031; 1.35825
16; 4; 16; 9; 13.5781; 1.37009
17; 4; 16; 9; 13.5156; 1.39309
18; 4; 16; 9; 12.8438; 1.16065
19; 4; 16; 8; 12.6562; 1.0103
20; 4; 16; 8; 12.625; 0.968289
21; 4; 16; 8; 12.625; 0.957787
22; 4; 16; 8; 12.625; 0.971908
23; 4; 16; 8; 12.2188; 0.876163
24; 4; 16; 8; 12.1875; 0.863443
25; 4; 16; 8; 12.125; 0.827692
26; 4; 16; 8; 12.0625; 0.746359
27; 4; 16; 8; 12.0312; 0.694776
28; 4; 16; 8; 11.7188; 0.613188
29; 4; 16; 8; 11.7188; 0.592791
30; 4; 16; 8; 11.7188; 0.587691
31; 4; 16; 8; 11.7188; 0.586417
32; 4; 16; 8; 11.7188; 0.586098
33; 5; 32; 8; 12.525; 1.00091
34; 5; 32; 8; 12.4125; 1.00944
35; 5; 32; 8; 12.4125; 1.01115
36; 5; 32; 8; 12.4125; 1.01149
37; 5; 32; 8; 12.4125; 1.01156
38; 5; 32; 8; 12.4125; 1.01157
39; 5; 32; 8; 12.3125; 0.98708
40; 5; 32; 8; 12.3125; 0.982182
41; 5; 32; 8; 12.3125; 0.981203
42; 5; 32; 8; 12.3125; 0.981007
43; 5; 32; 8; 12.3125; 1.05168
44; 5; 32; 8; 12.2125; 1.03174
45; 5; 32; 7; 12.1875; 1.06602
46; 5; 32; 7; 12.1375; 1.06073
47; 5; 32; 7; 12.1375; 1.05967
48; 5; 32; 7; 12.1375; 1.05946
49; 5; 32; 7; 12.075; 1.05261
50; 5; 32; 7; 12.075; 1.05125
51; 5; 32; 7; 12.075; 1.05097
52; 5; 32; 7; 12.075; 1.05092
53; 5; 32; 7; 12.075; 1.05091
54; 5; 32; 7; 11.5687; 0.91067
55; 5; 32; 7; 11.4938; 0.861679
56; 5; 32; 7; 11.4938; 0.851881
57; 5; 32; 7; 11.4938; 0.849922
58; 5; 32; 7; 11.4938; 0.84953
59; 5; 32; 7; 11.4938; 0.849451
60; 5; 32; 7; 11.4812; 0.874212
61; 5; 32; 7; 11.4812; 0.879164
62; 5; 32; 7; 11.4812; 0.880154
63; 5; 32; 7; 11.4812; 0.880352
64; 5; 32; 7; 11.4812; 0.880392
65; 5; 32; 7; 11.4437; 0.879645
66; 5; 32; 7; 11.4437; 0.879495
67; 5; 32; 7; 11.4437; 0.879465
68; 5; 32; 7; 11.4437; 0.885712
69; 5; 32; 7; 11.4187; 0.883884
70; 5; 32; 7; 11.3938; 0.880441
71; 5; 32; 7; 11.3938; 0.879752
72; 5; 32; 7; 11.3938; 0.879614
73; 5; 32; 7; 11.3938; 0.879587
74; 5; 32; 7; 11.3688; 0.86972
75; 5; 32; 7; 11.0062; 0.751099
76; 5; 32; 7; 11.0062; 0.727375
77; 5; 32; 7; 10.9812; 0.719094
78; 5; 32; 7; 10.9812; 0.701546
79; 5; 32; 7; 10.9563; 0.693469
80; 5; 32; 7; 10.9563; 0.691854
81; 5; 32; 7; 10.9437; 0.690747
82; 5; 32; 7; 10.9437; 0.690525
83; 5; 32; 7; 10.9437; 0.690481
84; 5; 32; 7; 10.9437; 0.727406
85; 5; 32; 6; 10.9187; 0.754188
86; 5; 32; 6; 10.9187; 0.756343
87; 5; 32; 6; 10.8938; 0.748259
88; 5; 32; 6; 10.6562; 0.655248
89; 5; 32; 6; 10.6438; 0.649145
90; 5; 32; 6; 10.6188; 0.64475
91; 5; 32; 6; 10.6188; 0.64475
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15.5; 0.5
1; 1; 2; 15; 15.5; 1
2; 1; 2; 15; 15.5; 1.5
3; 1; 2; 15; 15; 1.5
4; 2; 4; 15; 15.25; 1
5; 2; 4; 15; 15.125; 0.625
6; 2; 4; 15; 15; 0.3125
7; 2; 4; 15; 15; 0.589263
8; 3; 8; 15; 15.25; 0.848338
9; 3; 8; 14; 15; 0.790358
10; 3; 8; 14; 15; 0.710028
11; 3; 8; 14; 14.9167; 0.599917
12; 3; 8; 14; 14.9167; 0.563214
13; 3; 8; 14; 14.5833; 0.628697
14; 3; 8; 13; 14.5833; 1.0232
15; 3; 8; 12; 14.3333; 1.03203
16; 3; 8; 12; 14.25; 0.951634
17; 3; 8; 12; 13.875; 0.854219
18; 3; 8; 12; 13.5417; 0.989858
19; 4; 16; 12; 14.0938; 1.47368
20; 4; 16; 10; 13.7188; 1.41396
21; 4; 16; 10; 13.5312; 1.28854
22; 4; 16; 9; 13.5; 1.36985
23; 4; 16; 9; 13.3125; 1.34161
24; 4; 16; 9; 12.6406; 1.13889
25; 4; 16; 8; 12.5156; 1.21761
26; 4; 16; 7; 12.2656; 1.10789
27; 4; 16; 7; 12.1406; 1.02868
28; 4; 16; 7; 12.1094; 1.00491
29; 4; 16; 7; 11.6719; 0.797404
30; 4; 16; 7; 11.6719; 0.745528
31; 4; 16; 7; 11.6719; 0.724202
32; 4; 16; 7; 11.6406; 0.71445
33; 4; 16; 7; 11.6406; 0.712012
34; 4; 16; 7; 11.375; 0.70772
35; 4; 16; 7; 11.375; 0.706647
36; 4; 16; 7; 11.375; 0.686514
37; 4; 16; 7; 11.3438; 0.675772
38; 4; 16; 7; 11.3438; 0.621656
39; 5; 32; 7; 12.25; 1.12998
40; 5; 32; 7; 12.0375; 1.13083
41; 5; 32; 7; 12.0125; 1.106
42; 5; 32; 7; 12.0125; 1.10104
43; 5; 32; 7; 12.0125; 1.10004
44; 5; 32; 7; 12.0125; 1.09984
45; 5; 32; 7; 11.9125; 1.09031
46; 5; 32; 7; 11.9125; 1.0884
47; 5; 32; 7; 11.9125; 1.08802
48; 5; 32; 7; 11.9125; 1.08794
49; 5; 32; 7; 11.9125; 1.08793
50; 5; 32; 7; 11.8125; 1.06932
51; 5; 32; 7; 11.8125; 1.06559
52; 5; 32; 7; 11.8125; 1.06485
53; 5; 32; 7; 11.8125; 1.0647
54; 5; 32; 7; 11.8125; 1.06467
55; 5; 32; 7; 11.7375; 1.05243
56; 5; 32; 7; 11.7375; 1.04998
57; 5; 32; 7; 11.7375; 1.04949
58; 5; 32; 7; 11.7375; 1.04939
59; 5; 32; 7; 11.7375; 1.04937
60; 5; 32; 7; 11.1062; 0.814535
61; 5; 32; 7; 11.0813; 0.803249
62; 5; 32; 7; 11.0813; 0.800992
63; 5; 32; 7; 11.0813; 0.800541
64; 5; 32; 7; 11.0813; 0.800451
65; 5; 32; 7; 11.0813; 0.800433
66; 5; 32; 6; 11.0312; 0.786658
67; 5; 32; 6; 11.0312; 0.783903
68; 5; 32; 6; 11.0312; 0.783352
69; 5; 32; 6; 11.0312; 0.783242
70; 5; 32; 6; 11.0312; 0.78322
71; 5; 32; 6; 10.6438; 0.592782
72; 5; 32; 6; 10.4812; 0.531437
73; 5; 32; 6; 10.4812; 0.531437
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15.5; 0.5
1; 2; 4; 15; 15.75; 0.933013
2; 2; 4; 15; 15.375; 0.933013
3; 3; 8; 12; 15.5833; 1.7524
4; 3; 8; 11; 14.5; 1.47847
5; 3; 8; 11; 13.9167; 1.0925
6; 3; 8; 9; 13.75; 1.00851
7; 4; 16; 9; 14.2656; 1.44953
8; 4; 16; 9; 14.1719; 1.52402
9; 4; 16; 9; 14.0469; 1.46462
10; 4; 16; 9; 13.9844; 1.40731
11; 4; 16; 9; 13.8906; 1.29923
12; 4; 16; 9; 13.1875; 1.03405
13; 4; 16; 9; 13.1875; 0.967751
14; 4; 16; 9; 13.1875; 1.03956
15; 4; 16; 8; 13.1562; 1.14312
16; 4; 16; 8; 13.0312; 1.1574
17; 4; 16; 8; 12.5938; 1.09482
18; 4; 16; 7; 12.5312; 1.02044
19; 4; 16; 7; 12.4688; 1.01088
20; 4; 16; 7; 12.4375; 1.00407
21; 4; 16; 7; 12.4375; 1.00236
22; 4; 16; 7; 12.0625; 0.842097
23; 4; 16; 7; 12.0625; 0.802031
24; 4; 16; 7; 12.0625; 0.823515
25; 4; 16; 7; 12; 0.814132
26; 4; 16; 7; 12; 0.811786
27; 5; 32; 7; 12.7812; 1.31001
28; 5; 32; 7; 12.6062; 1.36777
29; 5; 32; 7; 12.6062; 1.37932
30; 5; 32; 7; 12.5813; 1.40664
31; 5; 32; 6; 12.5062; 1.35781
32; 5; 32; 6; 12.3688; 1.32514
33; 5; 32; 6; 12.3063; 1.29237
34; 5; 32; 6; 12.2562; 1.28291
35; 5; 32; 6; 11.6188; 1.07303
36; 5; 32; 6; 11.5813; 1.021
37; 5; 32; 6; 11.5563; 1.00896
38; 5; 32; 6; 11.4938; 0.982887
39; 5; 32; 6; 11.0687; 0.805712
40; 5; 32; 6; 10.8187; 0.671705
41; 5; 32; 6; 10.8187; 0.671705
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15; 0
1; 1; 2; 15; 15; 0
2; 1; 2; 15; 15; 0
3; 1; 2; 15; 15; 0
4; 2; 4; 15; 15.5; 0
5; 2; 4; 15; 15.5; 0
6; 2; 4; 15; 15.5; 0
7; 2; 4; 15; 15.5; 0
8; 2; 4; 15; 15.5; 0.612372
9; 2; 4; 14; 15; 0.556186
10; 3; 8; 14; 15.25; 1.17702
11; 3; 8; 14; 15.1667; 1.36164
12; 3; 8; 14; 15.1667; 1.46518
13; 3; 8; 14; 15.0833; 1.48002
14; 3; 8; 14; 15; 1.40163
15; 3; 8; 10; 14.2083; 1.27583
16; 3; 8; 10; 13.5417; 0.849667
17; 3; 8; 10; 13.2917; 0.686603
18; 4; 16; 10; 13.9375; 1.44394
19; 4; 16; 9; 13.75; 1.59816
20; 4; 16; 9; 13.5625; 1.56065
21; 4; 16; 8; 13.5312; 1.5992
22; 4; 16; 8; 12.5938; 1.1312
23; 4; 16; 8; 12.1406; 0.834967
24; 4; 16; 8; 11.875; 0.655308
25; 5; 32; 8; 12.675; 1.10627
26; 5; 32; 7; 12.575; 1.16757
27; 5; 32; 7; 12.5125; 1.2092
28; 5; 32; 7; 12.425; 1.18351
29; 5; 32; 7; 12.3875; 1.14992
30; 5; 32; 7; 11.7875; 0.850718
31; 5; 32; 7; 11.75; 0.78387
32; 5; 32; 7; 11.75; 0.7705
33; 5; 32; 7; 11.75; 0.767826
34; 5; 32; 7; 11.75; 0.797943
35; 5; 32; 7; 11.4563; 0.723673
36; 5; 32; 6; 11.4187; 0.700587
37; 5; 32; 6; 11.2312; 0.791678
38; 5; 32; 6; 11.2312; 0.791678
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15.5; 0.5
1; 1; 2; 15; 15; 0.5
2; 1; 2; 15; 15; 0.5
3; 1; 2; 15; 15; 0.5
4; 2; 4; 15; 15.5; 0.809017
5; 2; 4; 15; 15.5; 0.963525
6; 2; 4; 14; 15.125; 0.896341
7; 2; 4; 14; 15.125; 0.82317
8; 3; 8; 14; 15.4167; 0.965349
9; 3; 8; 12; 15; 1.07178
10; 3; 8; 12; 14.625; 0.968105
11; 3; 8; 12; 14.375; 0.754322
12; 4; 16; 12; 14.75; 1.25247
13; 4; 16; 12; 14.6875; 1.44571
14; 4; 16; 10; 14.5; 1.62422
15; 4; 16; 10; 14.1875; 1.57779
16; 4; 16; 9; 13.9688; 1.44712
17; 4; 16; 9; 13.25; 1.22271
18; 4; 16; 9; 13.2188; 1.16264
19; 4; 16; 9; 13.2188; 1.22175
20; 4; 16; 8; 13.0938; 1.21537
21; 4; 16; 8; 12.9688; 1.18965
22; 4; 16; 8; 12.4531; 0.863889
23; 4; 16; 7; 12.3281; 0.761427
24; 4; 16; 7; 12.2969; 0.760057
25; 4; 16; 7; 12.2656; 0.719295
26; 4; 16; 7; 12.2344; 0.736186
27; 4; 16; 7; 12.0469; 0.78418
28; 4; 16; 7; 11.9844; 0.781424
29; 4; 16; 7; 11.9844; 0.780735
30; 4; 16; 7; 11.9219; 0.763816
31; 4; 16; 7; 11.9219; 0.739721
32; 5; 32; 7; 12.6937; 1.17714
33; 5; 32; 7; 12.5062; 1.20444
34; 5; 32; 7; 12.4812; 1.20533
35; 5; 32; 7; 12.4812; 1.16437
36; 5; 32; 7; 12.4563; 1.13117
37; 5; 32; 7; 12.4563; 1.12454
38; 5; 32; 7; 12.3313; 1.06817
39; 5; 32; 7; 12.3313; 1.0569
40; 5; 32; 7; 12.3313; 1.05464
41; 5; 32; 7; 12.3313; 1.05419
42; 5; 32; 7; 12.3313; 1.0541
43; 5; 32; 7; 12.3063; 1.07348
44; 5; 32; 7; 12.3063; 1.07736
45; 5; 32; 7; 12.3063; 1.07813
46; 5; 32; 7; 12.3063; 1.07829
47; 5; 32; 7; 12.3063; 1.07832
48; 5; 32; 7; 12.2812; 1.06482
49; 5; 32; 7; 11.7125; 0.868406
50; 5; 32; 7; 11.6625; 0.829122
51; 5; 32; 7; 11.6125; 0.809118
52; 5; 32; 7; 11.6125; 0.84058
53; 5; 32; 7; 11.525; 0.810599
54; 5; 32; 7; 11.1687; 0.717683
55; 5; 32; 7; 11.1438; 0.685053
56; 5; 32; 7; 11.1188; 0.695775
57; 5; 32; 6; 11.0687; 0.684399
58; 5; 32; 6; 10.8; 0.562147
59; 5; 32; 6; 10.8; 0.562147
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15.5; 0.5
1; 1; 2; 15; 15.5; 1
2; 1; 2; 15; 15.5; 1.5
3; 2; 4; 15; 15.625; 1.27951
4; 3; 8; 15; 15.625; 1.05274
5; 3; 8; 14; 15.375; 0.912251
6; 3; 8; 13; 15.25; 1.2807
7; 3; 8; 11; 14.6667; 1.10265
8; 4; 16; 11; 14.9219; 1.61765
9; 4; 16; 11; 14.7969; 1.91418
10; 4; 16; 10; 14.4219; 1.78576
11; 4; 16; 9; 14.2969; 1.77171
12; 4; 16; 8; 14.1094; 1.71963
13; 4; 16; 8; 13.3125; 1.34742
14; 4; 16; 8; 13.1875; 1.2026
15; 4; 16; 8; 13.1875; 1.16639
16; 4; 16; 8; 13.125; 1.14059
17; 4; 16; 8; 13.125; 1.13414
18; 4; 16; 8; 12.6719; 1.02794
19; 4; 16; 8; 12.6719; 1.0329
20; 4; 16; 8; 12.6094; 1.01938
21; 4; 16; 8; 12.5469; 0.97939
22; 4; 16; 8; 12.5156; 0.912254
23; 4; 16; 8; 12.1875; 0.762061
24; 4; 16; 8; 12.1562; 0.781651
25; 4; 16; 7; 12.125; 0.78084
26; 4; 16; 7; 12.125; 0.780637
27; 4; 16; 7; 12.125; 0.780586
28; 5; 32; 7; 12.8625; 1.20809
29; 5; 32; 7; 12.7; 1.21145
30; 5; 32; 7; 12.7; 1.23612
31; 5; 32; 7; 12.675; 1.25091
32; 5; 32; 7; 12.65; 1.25069
33; 5; 32; 7; 12.65; 1.25065
34; 5; 32; 7; 12.575; 1.25763
35; 5; 32; 7; 12.575; 1.27118
36; 5; 32; 7; 12.525; 1.26174
37; 5; 32; 7; 12.525; 1.25985
38; 5; 32; 7; 12.525; 1.25947
39; 5; 32; 7; 12.4625; 1.23429
40; 5; 32; 7; 12.4625; 1.22257
41; 5; 32; 7; 12.4375; 1.2008
42; 5; 32; 7; 12.4125; 1.15073
43; 5; 32; 7; 12.3875; 1.11572
44; 5; 32; 7; 12.3625; 1.11212
45; 5; 32; 7; 12.3625; 1.1114
46; 5; 32; 7; 12.3625; 1.11126
47; 5; 32; 7; 12.3625; 1.18194
48; 5; 32; 6; 12.3375; 1.19151
49; 5; 32; 6; 11.7812; 0.977585
50; 5; 32; 6; 11.7688; 0.933962
51; 5; 32; 6; 11.7688; 0.943637
52; 5; 32; 6; 11.7188; 0.927173
53; 5; 32; 6; 11.6687; 0.911216
54; 5; 32; 6; 11.3438; 0.869469
55; 5; 32; 6; 11.3063; 0.83108
56; 5; 32; 6; 11.0062; 0.787514
57; 5; 32; 6; 11.0062; 0.787514
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15.5; 0.5
1; 1; 2; 15; 15.5; 1
2; 1; 2; 15; 15.5; 1.5
3; 1; 2; 15; 15; 1.5
4; 2; 4; 15; 15.25; 1
5; 2; 4; 14; 15.25; 1.05902
6; 2; 4; 14; 14.75; 0.779508
7; 2; 4; 14; 14.5; 0.389754
8; 3; 8; 14; 15; 0.865898
9; 3; 8; 14; 15; 1.19128
10; 3; 8; 13; 14.9167; 1.31941
11; 3; 8; 13; 14.8333; 1.34245
12; 3; 8; 13; 14.125; 1.44435
13; 3; 8; 10; 13.4167; 1.30428
14; 3; 8; 9; 12.7917; 0.783049
15; 4; 16; 9; 13.5; 1.28318
16; 4; 16; 9; 13.4375; 1.42187
17; 4; 16; 9; 13.3125; 1.33792
18; 4; 16; 9; 13.2812; 1.37408
19; 4; 16; 8; 13.25; 1.37741
20; 4; 16; 8; 12.4375; 1.13499
21; 4; 16; 8; 12.4375; 1.07439
22; 4; 16; 8; 12.4375; 1.08923
23; 4; 16; 8; 12.4062; 1.10527
24; 4; 16; 8; 12.375; 1.11313
25; 4; 16; 8; 11.8281; 0.744651
26; 4; 16; 8; 11.7969; 0.648686
27; 4; 16; 8; 11.7656; 0.649564
28; 4; 16; 7; 11.6406; 0.612587
29; 4; 16; 7; 11.6094; 0.61567
30; 4; 16; 7; 11.4375; 0.637771
31; 4; 16; 7; 11.4062; 0.639327
32; 4; 16; 7; 11.4062; 0.674935
33; 4; 16; 7; 11.25; 0.527587
34; 4; 16; 7; 11.25; 0.49075
35; 5; 32; 7; 12.1625; 0.953811
36; 5; 32; 7; 12.0625; 1.00934
