iteration; levels; best; avg; dev
47; 5; 8; 9.78432; 1.05264
48; 5; 8; 9.78202; 1.04792
49; 5; 8; 9.73279; 1.02062
50; 5; 8; 9.729; 1.01042
51; 5; 8; 9.72304; 1.0083
52; 5; 8; 9.72115; 1.00523
53; 5; 8; 9.71775; 1.00009
54; 6; 8; 9.71971; 0.996614
55; 6; 8; 9.42734; 0.828306
56; 6; 8; 9.42302; 0.800121
57; 6; 8; 9.42349; 0.792038
58; 6; 8; 9.42683; 0.78943
59; 6; 8; 9.42834; 0.787172
60; 6; 8; 9.42424; 0.786786
61; 7; 8; 9.42575; 0.784991
62; 7; 8; 9.22101; 0.671075
63; 7; 8; 9.20907; 0.663845
64; 7; 8; 9.20512; 0.661326
65; 7; 8; 9.2079; 0.660021
66; 8; 8; 9.18582; 0.643999
67; 9; 7; 9.03436; 0.560238
68; 9; 7; 8.67295; 0.690045
69; 9; 7; 8.6594; 0.697358
70; 9; 7; 8.66206; 0.698456
71; 9; 7; 8.66153; 0.69746
72; 9; 7; 8.65946; 0.697112
73; 9; 7; 8.66084; 0.694038
74; 9; 7; 8.66185; 0.692807
75; 9; 7; 8.56713; 0.737985
76; 9; 7; 8.56634; 0.740959
77; 9; 7; 8.51706; 0.752838
78; 9; 7; 8.5178; 0.752382
79; 9; 7; 8.51598; 0.752091
80; 9; 7; 8.51698; 0.751282
81; 9; 7; 8.52044; 0.752649
82; 10; 7; 8.52111; 0.751089
83; 10; 7; 8.35341; 0.675839
84; 10; 7; 8.35774; 0.672577
85; 10; 7; 8.35609; 0.672094
86; 10; 7; 8.34672; 0.666598
87; 10; 7; 8.34513; 0.665884
88; 11; 7; 8.34337; 0.664854
89; 12; 6; 8.20521; 0.603256
90; 12; 6; 7.9427; 0.625365
iteration; levels; best; avg; dev
0; 1; 14; 0; 0
1; 2; 12; 14; 0
2; 2; 12; 12.5; 0.5
3; 2; 12; 12.6667; 0.721405
4; 3; 12; 12.625; 0.77528
5; 4; 11; 12.6; 0.700643
6; 5; 10; 12.0833; 0.603499
7; 5; 10; 11.4429; 0.616114
8; 6; 9; 11.45; 0.582589
9; 6; 9; 10.8833; 0.559403
10; 6; 9; 10.7833; 0.581376
11; 7; 8; 10.772; 0.562627
12; 7; 8; 10.2103; 0.641027
13; 7; 8; 10.1471; 0.700644
14; 7; 8; 10.0427; 0.757972
15; 7; 8; 10.0581; 0.77026
16; 7; 8; 10.0451; 0.754936
17; 7; 8; 10.0506; 0.747035
18; 7; 8; 10.034; 0.732501
19; 8; 8; 10.0431; 0.724267
20; 8; 8; 9.75937; 0.619385
21; 8; 8; 9.7586; 0.600619
22; 8; 8; 9.74446; 0.592735
23; 8; 8; 9.72678; 0.599585
24; 8; 8; 9.72445; 0.591275
25; 8; 8; 9.71131; 0.586911
26; 8; 8; 9.6817; 0.595436
27; 8; 8; 9.67641; 0.588747
28; 8; 8; 9.67426; 0.585333
29; 8; 8; 9.66631; 0.581742
30; 9; 7; 9.65216; 0.581037
31; 9; 7; 9.30606; 0.568171
32; 9; 7; 9.30141; 0.562913
33; 9; 7; 9.30378; 0.559299
34; 9; 7; 9.30705; 0.548111
35; 9; 7; 9.29747; 0.546078
36; 9; 7; 9.30467; 0.53938
37; 9; 7; 9.30166; 0.533569
38; 9; 7; 9.30229; 0.526524
39; 9; 7; 9.30406; 0.519427
40; 9; 7; 9.30576; 0.514277
41; 9; 7; 9.30467; 0.509255
42; 9; 7; 9.31171; 0.508892
43; 9; 7; 9.30425; 0.508741
44; 9; 7; 9.29945; 0.506403
45; 9; 7; 9.29737; 0.502212
46; 9; 7; 9.29093; 0.502051
47; 10; 7; 9.27634; 0.510136
48; 10; 7; 9.02809; 0.487989
49; 10; 7; 9.0203; 0.486603
50; 10; 7; 9.02209; 0.484851
51; 10; 7; 9.02232; 0.479984
52; 10; 7; 9.01785; 0.477905
53; 10; 7; 9.01307; 0.478352
54; 10; 7; 9.00409; 0.479524
55; 10; 7; 9.00547; 0.476446
56; 10; 7; 9.00547; 0.473283
57; 10; 7; 9.00383; 0.472558
58; 10; 7; 8.9963; 0.478988
59; 10; 7; 8.99054; 0.481507
60; 10; 7; 8.9905; 0.480284
61; 10; 7; 8.99402; 0.480201
62; 10; 7; 8.98344; 0.483492
63; 10; 7; 8.98108; 0.482295
64; 10; 7; 8.97205; 0.487121
65; 10; 7; 8.97636; 0.490311
66; 10; 7; 8.97096; 0.492852
67; 10; 7; 8.96989; 0.49176
68; 10; 7; 8.9701; 0.491879
69; 10; 7; 8.9588; 0.500835
70; 11; 7; 8.9507; 0.504787
71; 11; 7; 8.7521; 0.481126
72; 11; 7; 8.75143; 0.478748
73; 11; 7; 8.74759; 0.480014
74; 11; 7; 8.74607; 0.479564
75; 11; 7; 8.74663; 0.480439
76; 11; 7; 8.74122; 0.482419
77; 11; 7; 8.73701; 0.483484
78; 11; 7; 8.73558; 0.483467
79; 11; 7; 8.73156; 0.483685
80; 11; 7; 8.73135; 0.483352
81; 12; 7; 8.72886; 0.484629
82; 12; 7; 8.57643; 0.449084
83; 13; 7; 8.57526; 0.445963
84; 13; 7; 8.45302; 0.411264
85; 13; 7; 8.4508; 0.40856
86; 13; 7; 8.44883; 0.408473
87; 13; 7; 8.44784; 0.408292
88; 14; 7; 8.4495; 0.408874
89; 14; 7; 8.34228; 0.379967
90; 14; 7; 8.33797; 0.380342
91; 15; 7; 8.33321; 0.382658
92; 15; 7; 8.24428; 0.356809
93; 15; 7; 8.2442; 0.355004
94; 15; 7; 8.24486; 0.354628
95; 15; 7; 8.24253; 0.355221
96; 15; 7; 8.23953; 0.360071
97; 15; 7; 8.23945; 0.360255
98; 15; 7; 8.24142; 0.361843
99; 16; 7; 8.24197; 0.363562
100; 16; 7; 8.15959; 0.343584
101; 16; 7; 8.15818; 0.342051
102; 16; 7; 8.1569; 0.341853
103; 16; 7; 8.15269; 0.344208
104; 16; 7; 8.15203; 0.344172
105; 16; 7; 8.1501; 0.343832
106; 16; 7; 8.15123; 0.344142
107; 16; 7; 8.1506; 0.343696
108; 16; 7; 8.15162; 0.344819
109; 16; 7; 8.14919; 0.345174
110; 17; 7; 8.14797; 0.344803
111; 17; 7; 8.07985; 0.324335
112; 17; 7; 8.07825; 0.323478
113; 18; 7; 8.07265; 0.329681
114; 18; 7; 8.0135; 0.311481
115; 19; 7; 8.01441; 0.310691
116; 19; 7; 7.96096; 0.293964
117; 20; 6; 7.96225; 0.293997
118; 20; 6; 7.81148; 0.362136
iteration; levels; best; avg; dev
0; 1; 15; 0; 0
1; 2; 13; 15; 0
2; 2; 13; 13.5; 0.5
3; 2; 13; 13.3333; 0.721405
4; 3; 11; 13.375; 0.77528
5; 3; 11; 12.4889; 0.665005
6; 3; 11; 12.7222; 0.910731
7; 4; 10; 12.7476; 0.963457
8; 5; 9; 11.9271; 0.909084
9; 5; 9; 11.0444; 0.945856
10; 5; 9; 10.8517; 1.02558
11; 5; 9; 10.8764; 1.02198
12; 6; 8; 10.8433; 1.01103
13; 6; 8; 10.1614; 0.995481
14; 6; 8; 10.0972; 0.995165
15; 6; 8; 10.0832; 0.983216
16; 6; 8; 10.0605; 0.979935
17; 6; 8; 10.0308; 0.991419
18; 6; 8; 10.0137; 0.988309
19; 6; 8; 9.99134; 0.974707
20; 6; 8; 9.99292; 0.965284
21; 6; 8; 9.97751; 0.959801
22; 6; 8; 9.9561; 0.959913
23; 7; 8; 9.88188; 0.954547
24; 7; 8; 9.58126; 0.819991
25; 7; 8; 9.58303; 0.800851
26; 7; 8; 9.57995; 0.791461
27; 8; 8; 9.56456; 0.782235
28; 8; 8; 9.35146; 0.675661
29; 8; 8; 9.3419; 0.654584
30; 8; 8; 9.32639; 0.651783
31; 9; 8; 9.3194; 0.640159
32; 10; 7; 9.1597; 0.571461
33; 10; 7; 8.82056; 0.675416
34; 10; 7; 8.81118; 0.682676
35; 10; 7; 8.81012; 0.679884
36; 10; 7; 8.8119; 0.676205
37; 10; 7; 8.74185; 0.700988
38; 10; 7; 8.74569; 0.703609
39; 10; 7; 8.74724; 0.700745
40; 10; 7; 8.73729; 0.701534
41; 10; 7; 8.71206; 0.697104
42; 10; 7; 8.7087; 0.694583
43; 10; 7; 8.71054; 0.691627
44; 10; 7; 8.68454; 0.694303
45; 11; 7; 8.67087; 0.693311
46; 11; 7; 8.51009; 0.623169
47; 12; 7; 8.49898; 0.611953
48; 12; 7; 8.36839; 0.562113
49; 12; 7; 8.36809; 0.556048
50; 12; 7; 8.36587; 0.549249
51; 13; 7; 8.36855; 0.546542
52; 13; 7; 8.25782; 0.499195
53; 13; 7; 8.2577; 0.493603
54; 13; 7; 8.25839; 0.49234
55; 14; 7; 8.25648; 0.489365
56; 14; 7; 8.161; 0.452442
57; 15; 7; 8.16334; 0.449186
58; 15; 7; 8.082; 0.417258
59; 15; 7; 8.08249; 0.41399
60; 16; 7; 8.07838; 0.411284
61; 16; 7; 8.00241; 0.38555
62; 16; 7; 8.00187; 0.381644
63; 16; 7; 8.00232; 0.380374
64; 17; 7; 7.99984; 0.37947
65; 17; 7; 7.94087; 0.356157
66; 18; 6; 7.93807; 0.353022
67; 18; 6; 7.78709; 0.431853
iteration; levels; best; avg; dev
0; 1; 11; 0; 0
1; 2; 10; 11; 0
2; 2; 10; 10.25; 0.25
3; 2; 10; 10.6667; 0.74861
4; 2; 10; 10.75; 0.933322
5; 2; 10; 11.2; 1.49622
6; 2; 10; 11.3333; 1.73413
7; 2; 10; 11.2857; 1.78736
8; 2; 10; 11.3125; 1.75744
9; 2; 10; 11.3333; 1.69522
10; 3; 9; 11.3; 1.62863
11; 3; 9; 10.3737; 1.2196
12; 3; 9; 10.3889; 1.0501
13; 3; 9; 10.2769; 1.03882
14; 3; 9; 10.3667; 1.1105
15; 3; 9; 10.4444; 1.14394
16; 3; 9; 10.4514; 1.13612
17; 4; 7; 10.493; 1.11818
18; 4; 7; 9.4375; 1.06446
19; 4; 7; 9.47734; 1.01736
20; 4; 7; 9.4; 1.04148
21; 4; 7; 9.3881; 1.02425
22; 4; 7; 9.41288; 1.04537
23; 4; 7; 9.41395; 1.03894
24; 4; 7; 9.42708; 1.03293
25; 4; 7; 9.39795; 1.03047
26; 4; 7; 9.42949; 1.05025
27; 4; 7; 9.4213; 1.045
28; 4; 7; 9.42262; 1.03582
29; 4; 7; 9.43247; 1.02921
30; 4; 7; 9.46667; 1.04073
31; 4; 7; 9.45833; 1.03495
32; 4; 7; 9.45098; 1.02496
33; 4; 7; 9.44318; 1.02336
34; 4; 7; 9.44363; 1.01659
35; 4; 7; 9.45777; 1.00975
36; 4; 7; 9.45102; 1.00408
37; 4; 7; 9.45893; 0.992492
38; 4; 7; 9.47744; 0.990148
39; 4; 7; 9.50121; 0.998514
40; 4; 7; 9.50041; 0.995203
41; 4; 7; 9.48745; 0.997041
42; 4; 7; 9.47658; 0.98309
43; 4; 7; 9.48793; 0.981001
44; 4; 7; 9.50284; 0.979889
45; 4; 7; 9.47333; 0.987125
46; 4; 7; 9.47273; 0.984301
47; 4; 7; 9.4817; 0.978662
48; 4; 7; 9.46493; 0.96713
49; 4; 7; 9.4644; 0.960004
50; 4; 7; 9.45786; 0.959228
51; 4; 7; 9.44773; 0.956102
52; 4; 7; 9.45283; 0.956974
53; 4; 7; 9.45142; 0.953761
54; 4; 7; 9.44644; 0.950661
55; 4; 7; 9.45982; 0.957693
56; 4; 7; 9.47626; 0.965305
57; 4; 7; 9.47117; 0.965121
58; 4; 7; 9.47388; 0.960238
59; 4; 7; 9.47753; 0.959414
60; 4; 7; 9.48099; 0.956491
61; 4; 7; 9.4793; 0.952929
62; 4; 7; 9.48267; 0.949467
63; 4; 7; 9.47403; 0.950822
64; 4; 7; 9.48426; 0.950778
65; 4; 7; 9.47872; 0.951781
66; 4; 7; 9.47707; 0.9492
67; 4; 7; 9.46901; 0.946852
68; 4; 7; 9.46127; 0.947966
69; 4; 7; 9.47188; 0.954237
70; 4; 7; 9.46789; 0.954037
71; 4; 7; 9.46737; 0.951786
72; 4; 7; 9.4774; 0.956691
73; 4; 7; 9.47301; 0.950024
74; 4; 7; 9.47506; 0.944703
75; 4; 7; 9.48035; 0.940425
76; 4; 7; 9.47887; 0.937098
77; 4; 7; 9.47511; 0.934819
78; 4; 7; 9.47465; 0.93158
79; 4; 7; 9.4742; 0.928151
80; 4; 7; 9.45791; 0.928952
81; 4; 7; 9.45989; 0.925816
82; 4; 7; 9.46569; 0.925754
83; 4; 7; 9.46451; 0.923587
84; 4; 7; 9.47014; 0.923728
85; 4; 7; 9.47186; 0.92056
86; 4; 7; 9.4735; 0.916605
87; 4; 7; 9.48175; 0.92033
88; 4; 7; 9.47755; 0.922062
89; 4; 7; 9.47903; 0.919393
90; 4; 7; 9.48144; 0.917029
91; 4; 7; 9.47554; 0.917929
92; 4; 7; 9.46402; 0.91538
93; 4; 7; 9.4605; 0.9087
94; 4; 7; 9.44999; 0.904857
95; 4; 7; 9.44535; 0.899199
96; 4; 7; 9.45025; 0.902549
97; 4; 7; 9.44666; 0.903888
98; 4; 7; 9.45588; 0.907892
99; 4; 7; 9.45226; 0.909326
100; 4; 7; 9.44445; 0.910943
101; 4; 7; 9.4451; 0.909064
102; 4; 7; 9.44412; 0.906749
103; 4; 7; 9.4441; 0.900655
104; 4; 7; 9.45271; 0.902571
105; 4; 7; 9.45251; 0.901008
106; 4; 7; 9.45379; 0.898044
107; 4; 7; 9.46205; 0.900526
108; 4; 7; 9.46781; 0.900985
109; 4; 7; 9.46161; 0.899456
110; 4; 7; 9.46136; 0.897122
111; 4; 7; 9.45649; 0.895778
112; 4; 7; 9.45645; 0.890513
113; 4; 7; 9.45402; 0.888092
114; 4; 7; 9.45602; 0.886157
115; 4; 7; 9.46233; 0.889193
116; 4; 7; 9.46125; 0.88837
117; 4; 7; 9.4623; 0.88582
118; 4; 7; 9.46418; 0.883876
119; 4; 7; 9.46729; 0.881564
120; 4; 7; 9.46911; 0.8797
121; 4; 7; 9.46884; 0.877507
122; 4; 7; 9.47184; 0.875174
123; 4; 7; 9.47681; 0.874465
124; 4; 7; 9.47564; 0.872879
125; 4; 7; 9.47848; 0.870729
126; 4; 7; 9.47927; 0.868035
127; 4; 7; 9.47807; 0.865998
128; 4; 7; 9.47368; 0.865193
129; 4; 7; 9.47727; 0.862607
130; 4; 7; 9.48083; 0.862364
131; 4; 7; 9.48415; 0.865862
132; 4; 7; 9.48002; 0.867858
133; 4; 7; 9.47971; 0.866804
134; 4; 7; 9.48417; 0.866393
135; 4; 7; 9.48181; 0.865256
136; 4; 7; 9.48699; 0.867832
137; 4; 7; 9.48948; 0.866846
138; 4; 7; 9.48499; 0.870094
139; 4; 7; 9.48386; 0.869734
140; 4; 7; 9.47984; 0.869245
141; 4; 7; 9.4795; 0.867676
142; 4; 7; 9.48195; 0.86573
143; 4; 7; 9.48511; 0.865528
144; 4; 7; 9.48749; 0.863928
145; 4; 7; 9.49057; 0.86378
146; 4; 7; 9.48945; 0.862673
147; 4; 7; 9.48908; 0.861027
148; 4; 7; 9.48968; 0.858813
149; 4; 7; 9.49194; 0.856764
150; 4; 7; 9.49157; 0.854923
151; 4; 7; 9.48942; 0.853499
152; 4; 7; 9.48506; 0.856623
153; 4; 7; 9.48964; 0.859988
154; 4; 7; 9.48929; 0.859521
155; 4; 7; 9.48986; 0.857681
156; 4; 7; 9.48618; 0.856985
157; 4; 7; 9.48357; 0.857473
158; 4; 7; 9.48485; 0.856621
159; 4; 7; 9.48454; 0.855148
160; 4; 7; 9.48825; 0.854665
161; 4; 7; 9.48793; 0.853304
162; 4; 7; 9.48453; 0.854024
163; 4; 7; 9.48577; 0.853268
164; 4; 7; 9.48481; 0.852108
165; 4; 7; 9.48992; 0.853866
166; 4; 7; 9.48894; 0.853346
167; 4; 7; 9.48946; 0.851614
168; 4; 7; 9.48996; 0.84959
169; 4; 7; 9.48819; 0.848545
170; 4; 7; 9.48939; 0.847397
171; 4; 7; 9.4891; 0.845952
172; 4; 7; 9.48737; 0.845068
173; 4; 7; 9.48644; 0.843921
174; 4; 7; 9.48695; 0.842101
175; 4; 7; 9.48507; 0.840945
176; 4; 7; 9.48468; 0.837101
177; 4; 7; 9.48725; 0.836496
178; 4; 7; 9.48119; 0.840096
179; 4; 7; 9.47717; 0.838918
180; 4; 7; 9.47694; 0.837525
181; 4; 7; 9.48163; 0.839181
182; 4; 7; 9.47849; 0.839448
183; 4; 7; 9.47689; 0.839004
184; 4; 7; 9.47803; 0.838102
185; 4; 7; 9.47766; 0.837429
186; 4; 7; 9.47819; 0.835857
187; 4; 7; 9.48005; 0.834346
188; 4; 7; 9.48321; 0.83396
189; 4; 7; 9.4816; 0.831231
190; 4; 7; 9.48399; 0.830876
191; 4; 7; 9.48445; 0.829423
192; 4; 7; 9.48751; 0.829035
193; 4; 7; 9.49183; 0.830767
194; 4; 7; 9.48966; 0.83181
195; 4; 7; 9.48812; 0.831625
196; 4; 7; 9.49042; 0.831861
197; 4; 7; 9.48422; 0.833622
198; 4; 7; 9.48339; 0.833272
199; 4; 7; 9.48052; 0.833091
200; 4; 7; 9.48347; 0.833016
201; 4; 7; 9.48573; 0.833272
202; 4; 7; 9.48672; 0.830635
203; 4; 7; 9.48958; 0.829915
204; 4; 7; 9.48874; 0.828991
205; 4; 7; 9.49034; 0.82771
206; 4; 7; 9.4907; 0.826122
207; 4; 7; 9.49469; 0.827392
208; 4; 7; 9.49442; 0.826763
209; 4; 7; 9.49476; 0.825355
210; 4; 7; 9.4939; 0.824293
211; 4; 7; 9.49423; 0.82279
212; 4; 7; 9.49338; 0.821709
213; 4; 7; 9.49253; 0.820733
214; 4; 7; 9.491; 0.820005
215; 4; 7; 9.49016; 0.819128
216; 4; 7; 9.48934; 0.818212
217; 4; 7; 9.49258; 0.819946
218; 4; 7; 9.49175; 0.819689
219; 4; 7; 9.49039; 0.81923
220; 4; 7; 9.48891; 0.818652
221; 4; 7; 9.4887; 0.817625
222; 4; 7; 9.49013; 0.816096
223; 4; 7; 9.49103; 0.815058
224; 4; 7; 9.49246; 0.813857
225; 4; 7; 9.49224; 0.812696
226; 4; 7; 9.49366; 0.811473
227; 4; 7; 9.49726; 0.81275
228; 4; 7; 9.49645; 0.812433
229; 4; 7; 9.49891; 0.812316
230; 4; 7; 9.49759; 0.811942
231; 4; 7; 9.49894; 0.810926
232; 4; 7; 9.4992; 0.809559
233; 4; 7; 9.49763; 0.812472
234; 4; 7; 9.49621; 0.812746
235; 4; 7; 9.49755; 0.811904
236; 4; 7; 9.49993; 0.811647
237; 4; 7; 9.49807; 0.812153
238; 4; 7; 9.49833; 0.811194
239; 4; 7; 9.49753; 0.810356
240; 4; 7; 9.50043; 0.811901
241; 4; 7; 9.49801; 0.812345
242; 4; 7; 9.50032; 0.812409
243; 4; 7; 9.50262; 0.812368
244; 4; 7; 9.50184; 0.810162
245; 4; 7; 9.50206; 0.808558
246; 4; 7; 9.50284; 0.807552
247; 4; 7; 9.50205; 0.806737
248; 4; 7; 9.50282; 0.805936
249; 4; 7; 9.50103; 0.806294
250; 4; 7; 9.49825; 0.808656
251; 4; 7; 9.49394; 0.812108
252; 4; 7; 9.4932; 0.812378
253; 4; 7; 9.49399; 0.811865
254; 4; 7; 9.49326; 0.811149
255; 4; 7; 9.49448; 0.810138
256; 5; 7; 9.49375; 0.809303
257; 5; 7; 8.99407; 0.647017
258; 5; 7; 8.99547; 0.614756
259; 5; 7; 8.99454; 0.608048
260; 5; 7; 8.99276; 0.606757
261; 5; 7; 8.99177; 0.6062
262; 5; 7; 8.99274; 0.605451
263; 5; 7; 8.99294; 0.604516
264; 5; 7; 8.99355; 0.603896
265; 5; 7; 8.99299; 0.603329
266; 5; 7; 8.9936; 0.602788
267; 5; 7; 8.99571; 0.603987
268; 5; 7; 8.99738; 0.604216
269; 5; 7; 8.99872; 0.604441
270; 5; 7; 8.99923; 0.602778
271; 5; 7; 8.99792; 0.602832
272; 5; 7; 8.99809; 0.602082
273; 5; 7; 8.99867; 0.601506
274; 5; 7; 8.99957; 0.600772
275; 5; 7; 9.0008; 0.599577
276; 5; 7; 8.99919; 0.599917
277; 5; 7; 8.99822; 0.59974
278; 5; 7; 8.99951; 0.599879
279; 5; 7; 8.99895; 0.599498
280; 5; 7; 8.99911; 0.598686
281; 5; 7; 8.99967; 0.59811
282; 5; 7; 8.99912; 0.597593
283; 5; 7; 8.99928; 0.596763
284; 5; 7; 8.99873; 0.596196
285; 5; 7; 8.99858; 0.595549
286; 5; 7; 9.00053; 0.596636
287; 5; 7; 8.99999; 0.596457
288; 5; 7; 8.99835; 0.596523
289; 5; 7; 8.99712; 0.596901
290; 5; 7; 8.99621; 0.596754
291; 5; 7; 8.99324; 0.598744
292; 5; 7; 8.99242; 0.598917
293; 5; 7; 8.99161; 0.598727
294; 5; 7; 8.99076; 0.597301
295; 5; 7; 8.99064; 0.596495
296; 5; 7; 8.99052; 0.595815
297; 5; 7; 8.99137; 0.595127
298; 5; 7; 8.9902; 0.595318
299; 5; 7; 8.98971; 0.594957
300; 5; 7; 8.98922; 0.594484
301; 5; 7; 8.98874; 0.59399
302; 5; 7; 8.99024; 0.593927
303; 5; 7; 8.98881; 0.5944
304; 5; 7; 8.98936; 0.594134
305; 5; 7; 8.98986; 0.592604
306; 5; 7; 8.98906; 0.591
