iteration; levels; best; avg; dev
10; 6; 6; 6.66667; 0.236048
11; 6; 6; 6.54762; 0.193201
12; 7; 6; 6.51111; 0.240186
13; 7; 6; 6.40138; 0.258075
14; 7; 5; 6.39082; 0.258724
15; 7; 5; 6.25815; 0.491659
iteration; levels; best; avg; dev
0; 1; 7; 0; 0
1; 1; 7; 7; 0
2; 1; 7; 7.5; 0.5
3; 2; 6; 7.66667; 0.971405
4; 2; 6; 6.875; 0.702209
5; 3; 6; 7.15; 0.801104
6; 3; 6; 6.83333; 0.548396
7; 4; 6; 6.78571; 0.466108
8; 4; 6; 6.56875; 0.321681
9; 5; 6; 6.59722; 0.283988
10; 6; 5; 6.49429; 0.215772
11; 6; 5; 6.06136; 0.405747
iteration; levels; best; avg; dev
0; 1; 7; 0; 0
1; 1; 7; 7; 0
2; 2; 7; 7.5; 0.5
3; 2; 7; 7.16667; 0.485702
4; 3; 7; 7.25; 0.492851
5; 4; 6; 7.13333; 0.327583
6; 4; 6; 6.75; 0.331896
7; 4; 6; 6.67619; 0.424543
8; 5; 6; 6.69792; 0.438187
9; 5; 6; 6.52619; 0.358872
10; 5; 6; 6.505; 0.34025
11; 5; 6; 6.51879; 0.331403
12; 5; 6; 6.53; 0.324535
13; 5; 6; 6.5393; 0.318244
14; 6; 6; 6.50952; 0.322816
15; 7; 5; 6.41526; 0.266911
16; 7; 5; 6.08461; 0.394202
iteration; levels; best; avg; dev
0; 1; 7; 0; 0
1; 1; 7; 7; 0
2; 2; 6; 7.5; 0.5
3; 2; 6; 6.5; 0.658248
4; 3; 6; 6.5; 0.682678
5; 3; 6; 6.33333; 0.438378
6; 3; 6; 6.38889; 0.375187
7; 3; 6; 6.42857; 0.358347
8; 4; 6; 6.45833; 0.351439
9; 4; 6; 6.36111; 0.259094
10; 5; 6; 6.375; 0.232478
11; 5; 6; 6.29091; 0.177607
12; 6; 6; 6.28333; 0.16354
13; 6; 6; 6.23077; 0.131411
14; 7; 5; 6.22619; 0.123616
15; 7; 5; 5.97143; 0.227329
iteration; levels; best; avg; dev
0; 1; 7; 0; 0
1; 1; 7; 7; 0
2; 2; 6; 7.5; 0.5
3; 2; 6; 6.5; 0.658248
4; 3; 6; 6.625; 0.743702
5; 3; 6; 6.4; 0.497345
6; 3; 6; 6.44444; 0.414234
7; 3; 6; 6.47619; 0.380888
8; 3; 6; 6.5; 0.362665
9; 3; 6; 6.48148; 0.3492
10; 3; 6; 6.5; 0.340007
11; 4; 5; 6.48485; 0.331854
12; 4; 5; 5.92917; 0.531867
iteration; levels; best; avg; dev
0; 1; 8; 0; 0
1; 1; 8; 8; 0
2; 2; 8; 8; 0
3; 3; 7; 8; 0
4; 3; 7; 7.5; 0.166667
5; 4; 7; 7.44444; 0.21269
6; 5; 6; 7.27083; 0.254595
7; 5; 6; 6.82143; 0.433998
8; 6; 5; 6.76167; 0.460674
9; 6; 5; 6.24471; 0.577959
iteration; levels; best; avg; dev
0; 1; 8; 0; 0
1; 2; 7; 8; 0
2; 2; 7; 7.25; 0.25
3; 2; 7; 7.16667; 0.360702
4; 3; 7; 7.25; 0.430351
5; 4; 6; 7.2; 0.30675
6; 4; 6; 6.79167; 0.319539
7; 4; 6; 6.80952; 0.321454
8; 5; 6; 6.70833; 0.423533
9; 5; 6; 6.48952; 0.40637
10; 6; 5; 6.45167; 0.400442
11; 6; 5; 6.13011; 0.40618
iteration; levels; best; avg; dev
0; 1; 7; 0; 0
1; 1; 7; 7; 0
2; 2; 7; 7.5; 0.5
3; 2; 7; 7.33333; 0.485702
4; 2; 7; 7.375; 0.459357
5; 3; 7; 7.3; 0.474628
6; 4; 5; 7.22222; 0.315344
7; 4; 5; 6.37857; 0.541775
iteration; levels; best; avg; dev
0; 1; 7; 0; 0
1; 1; 7; 7; 0
2; 2; 7; 7.5; 0.5
3; 2; 7; 7.33333; 0.485702
4; 3; 7; 7.25; 0.492851
5; 3; 7; 7.2; 0.327583
6; 4; 6; 7.16667; 0.275861
7; 4; 6; 6.75952; 0.410534
8; 4; 6; 6.69792; 0.466515
9; 5; 6; 6.69246; 0.478793
10; 5; 6; 6.505; 0.390563
11; 6; 5; 6.50424; 0.369959
12; 6; 5; 6.125; 0.448771
iteration; levels; best; avg; dev
0; 1; 6; 0; 0
1; 1; 6; 6; 0
2; 2; 6; 7; 1
3; 2; 6; 6.5; 0.908248
4; 2; 6; 6.375; 0.868702
5; 3; 6; 6.5; 0.881565
6; 3; 6; 6.38889; 0.593031
7; 4; 6; 6.42857; 0.49122
8; 4; 6; 6.375; 0.372805
9; 5; 6; 6.36111; 0.332155
10; 5; 6; 6.28; 0.249734
11; 6; 6; 6.27273; 0.226226
12; 6; 6; 6.22222; 0.179344
13; 7; 5; 6.21795; 0.166776
14; 7; 5; 5.93855; 0.359093
iteration; levels; best; avg; dev
0; 1; 8; 0; 0
1; 2; 7; 8; 0
2; 3; 6; 7.25; 0.25
3; 3; 6; 6.61111; 0.407135
4; 3; 6; 6.66667; 0.469045
5; 3; 6; 6.51111; 0.562927
6; 3; 6; 6.55556; 0.593229
7; 4; 5; 6.5873; 0.597688
8; 4; 5; 6.07292; 0.549519
