iteration; levels; best; avg; dev
55; 9; 23; 30.415; 2.7938
56; 9; 23; 30.413; 2.79152
57; 9; 23; 30.4238; 2.79197
58; 9; 23; 30.1991; 2.82625
59; 9; 23; 30.1929; 2.82374
60; 9; 23; 30.1879; 2.81386
61; 9; 23; 30.1835; 2.80922
62; 10; 23; 30.1767; 2.80142
63; 10; 23; 29.317; 2.60204
64; 10; 23; 29.3017; 2.57872
65; 10; 23; 29.2978; 2.56552
66; 10; 23; 29.2966; 2.55515
67; 11; 21; 29.1439; 2.54591
68; 11; 21; 28.2387; 2.48293
69; 11; 21; 28.2224; 2.47798
70; 12; 21; 28.1334; 2.48222
71; 12; 21; 27.5213; 2.26746
72; 12; 21; 27.5174; 2.24541
73; 12; 21; 27.4988; 2.2498
74; 12; 21; 27.442; 2.23824
75; 13; 21; 27.4305; 2.23826
76; 13; 21; 26.8562; 2.06005
77; 14; 20; 26.8378; 2.03829
78; 15; 19; 26.2601; 1.99523
79; 15; 19; 25.6809; 1.96054
80; 15; 19; 25.6793; 1.95365
81; 15; 19; 25.6138; 1.95931
82; 16; 19; 25.539; 1.96472
83; 17; 18; 25.0884; 1.83031
84; 17; 18; 24.5904; 1.7706
85; 18; 17; 24.5703; 1.7615
86; 18; 17; 24.0149; 1.76704
87; 18; 17; 24.0092; 1.76056
88; 18; 17; 23.9863; 1.80785
89; 18; 17; 23.9759; 1.80462
90; 18; 17; 23.9523; 1.80199
91; 18; 17; 23.9373; 1.79062
92; 18; 17; 23.9361; 1.78277
93; 18; 17; 23.9188; 1.77683
94; 18; 17; 23.8396; 1.77864
95; 18; 17; 23.8268; 1.77605
96; 18; 17; 23.8105; 1.76582
97; 19; 17; 23.7915; 1.76203
98; 19; 17; 23.3835; 1.68221
99; 19; 17; 23.3518; 1.67648
100; 19; 17; 23.3017; 1.68023
101; 19; 17; 23.2559; 1.6819
102; 20; 17; 23.2454; 1.68249
103; 20; 17; 22.8828; 1.59873
104; 21; 16; 22.8581; 1.59241
105; 21; 16; 22.454; 1.59443
106; 21; 16; 22.4499; 1.59331
107; 21; 16; 22.4275; 1.59454
108; 22; 16; 22.3824; 1.60801
109; 22; 16; 22.0466; 1.54625
110; 22; 16; 22.0102; 1.54624
iteration; levels; best; avg; dev
0; 1; 48; 0; 0
1; 1; 48; 48; 0
2; 2; 48; 48.5; 0.5
3; 3; 46; 49.1667; 1.56233
4; 4; 43; 47.5; 1.75164
5; 5; 42; 45.5417; 1.97853
6; 6; 35; 44.4333; 1.7017
7; 6; 35; 40.9226; 3.56146
8; 6; 35; 40.7639; 3.81971
9; 7; 34; 40.7639; 3.82553
10; 8; 33; 38.8612; 3.59989
11; 9; 29; 37.675; 3.19387
12; 9; 29; 35.5677; 3.67862
13; 10; 26; 35.7835; 4.13285
14; 10; 26; 33.7797; 4.36415
15; 10; 26; 33.7067; 4.31925
16; 11; 23; 33.1404; 4.3369
17; 11; 23; 31.5734; 4.37202
18; 11; 23; 31.3472; 4.38032
19; 11; 23; 30.8156; 4.48143
20; 12; 22; 30.8181; 4.45986
21; 13; 21; 29.7041; 4.17723
22; 14; 19; 28.7713; 3.92992
23; 14; 19; 27.6478; 3.88968
24; 14; 19; 27.6378; 3.87808
25; 14; 19; 27.6287; 3.86892
26; 14; 19; 27.6339; 3.85919
27; 14; 19; 27.4857; 3.83807
28; 14; 19; 27.3843; 3.83003
29; 14; 19; 27.3497; 3.8149
30; 14; 19; 27.201; 3.7926
31; 15; 18; 27.1457; 3.76608
32; 15; 18; 26.2766; 3.59079
33; 15; 18; 26.2065; 3.56533
34; 15; 18; 26.1464; 3.55296
35; 15; 18; 25.9938; 3.55613
36; 15; 18; 25.8297; 3.53921
37; 15; 18; 25.7984; 3.52139
38; 15; 18; 25.7593; 3.49541
39; 15; 18; 25.7476; 3.47993
40; 15; 18; 25.7029; 3.45422
41; 15; 18; 25.6783; 3.44235
42; 15; 18; 25.5638; 3.44966
43; 15; 18; 25.5713; 3.44559
44; 16; 18; 25.5344; 3.42555
45; 16; 18; 25.0218; 3.19097
46; 16; 18; 24.9774; 3.15202
47; 16; 18; 24.9292; 3.13356
48; 16; 18; 24.8994; 3.11012
49; 16; 18; 24.8875; 3.09813
50; 16; 18; 24.8843; 3.09181
51; 17; 18; 24.8334; 3.08366
52; 17; 18; 24.3456; 2.88942
53; 17; 18; 24.3339; 2.86789
54; 18; 17; 24.325; 2.8566
55; 18; 17; 23.842; 2.74104
56; 18; 17; 23.7896; 2.71951
57; 19; 17; 23.715; 2.70846
58; 19; 17; 23.3029; 2.56233
59; 19; 17; 23.2923; 2.5489
60; 19; 17; 23.2471; 2.54098
61; 19; 17; 23.2383; 2.52945
62; 19; 17; 23.2293; 2.52493
63; 20; 17; 23.2112; 2.51376
64; 20; 17; 22.8598; 2.38557
65; 20; 17; 22.8278; 2.37131
66; 21; 17; 22.8228; 2.36315
67; 21; 17; 22.5345; 2.24484
68; 22; 17; 22.5134; 2.24013
69; 22; 17; 22.2603; 2.13341
70; 23; 16; 22.2513; 2.12575
71; 23; 16; 21.913; 2.12098
72; 23; 16; 21.9096; 2.11623
73; 23; 16; 21.8551; 2.13583
74; 24; 16; 21.8249; 2.14036
75; 24; 16; 21.549; 2.05382
76; 24; 16; 21.5221; 2.04855
77; 24; 16; 21.5183; 2.04508
78; 25; 14; 21.5067; 2.03745
79; 25; 14; 21.1185; 2.07632
80; 25; 14; 21.1069; 2.07224
81; 25; 14; 21.1015; 2.07465
82; 25; 14; 21.0988; 2.07273
83; 25; 14; 21.0606; 2.06189
84; 25; 14; 21.054; 2.054
85; 25; 14; 21.0221; 2.06005
86; 25; 14; 21.0154; 2.0577
87; 25; 14; 21.0031; 2.06038
88; 25; 14; 20.999; 2.07121
89; 25; 14; 20.9711; 2.07751
90; 25; 14; 20.9513; 2.08233
91; 25; 14; 20.9224; 2.09333
92; 25; 14; 20.8945; 2.1048
93; 25; 14; 20.8604; 2.10656
iteration; levels; best; avg; dev
0; 1; 44; 0; 0
1; 1; 44; 44; 0
2; 2; 40; 44; 0
3; 2; 40; 41.3333; 0.942809
4; 3; 39; 41.75; 1.56113
5; 4; 35; 40.4333; 1.48704
6; 5; 33; 38; 2.11893
7; 5; 33; 36.2476; 2.19682
8; 6; 32; 36.4983; 2.36899
9; 6; 32; 35.5694; 2.2631
10; 7; 30; 35.3056; 2.1932
11; 8; 28; 34.1545; 2.12683
12; 9; 26; 33.0915; 2.27766
13; 9; 26; 31.7226; 2.4453
14; 9; 26; 31.6944; 2.42379
15; 9; 26; 31.6261; 2.39201
16; 10; 22; 31.3557; 2.40835
17; 10; 22; 29.7535; 2.78563
18; 10; 22; 29.5935; 2.85187
19; 10; 22; 29.4645; 2.86166
20; 10; 22; 29.4088; 2.8645
21; 10; 22; 29.4018; 2.83571
22; 11; 21; 29.3745; 2.81855
23; 12; 20; 28.2684; 2.7226
24; 12; 20; 27.2786; 2.67798
25; 12; 20; 27.2617; 2.65437
26; 12; 20; 27.1838; 2.66343
27; 12; 20; 27.243; 2.83086
28; 12; 20; 27.2238; 2.82071
29; 12; 20; 27.1613; 2.80371
30; 12; 20; 27.1766; 2.79554
31; 12; 20; 27.178; 2.78841
32; 12; 20; 27.1003; 2.79204
33; 12; 20; 27.0926; 2.7855
34; 12; 20; 27.0903; 2.77439
35; 12; 20; 27.0542; 2.76432
36; 12; 20; 27.0643; 2.75425
37; 12; 20; 27.0326; 2.73073
38; 12; 20; 27.0486; 2.72444
39; 12; 20; 27.0908; 2.77713
40; 12; 20; 27.0815; 2.76959
41; 12; 20; 27.0589; 2.75119
42; 12; 20; 26.9921; 2.72926
43; 12; 20; 26.9683; 2.71707
44; 12; 20; 26.9574; 2.71339
45; 12; 20; 26.9012; 2.69695
46; 12; 20; 26.8944; 2.6899
47; 12; 20; 26.8657; 2.67569
48; 12; 20; 26.8369; 2.66345
49; 12; 20; 26.8347; 2.65124
50; 12; 20; 26.8327; 2.64493
51; 12; 20; 26.802; 2.63454
52; 12; 20; 26.7938; 2.62169
53; 12; 20; 26.7816; 2.61187
54; 12; 20; 26.7552; 2.60528
55; 12; 20; 26.7641; 2.60431
56; 13; 20; 26.6628; 2.63054
57; 13; 20; 26.0456; 2.40978
58; 13; 20; 26.0283; 2.38708
59; 13; 20; 26.0264; 2.37718
60; 13; 20; 26.0105; 2.36643
61; 13; 20; 25.9736; 2.37236
62; 14; 19; 25.9672; 2.35918
63; 14; 19; 25.3194; 2.28678
64; 15; 18; 25.2834; 2.26628
65; 15; 18; 24.6179; 2.22242
66; 15; 18; 24.6004; 2.21494
67; 15; 18; 24.5421; 2.19531
68; 15; 18; 24.5019; 2.1788
69; 15; 18; 24.4968; 2.17455
70; 15; 18; 24.4664; 2.16706
71; 15; 18; 24.4549; 2.16249
72; 16; 18; 24.4419; 2.15679
73; 17; 17; 24.0006; 2.02997
74; 17; 17; 23.4776; 2.00148
75; 17; 17; 23.4703; 1.99356
76; 17; 17; 23.47; 1.98959
77; 17; 17; 23.4663; 1.98434
78; 17; 17; 23.4511; 1.97561
79; 17; 17; 23.444; 1.96715
80; 17; 17; 23.408; 1.95643
81; 17; 17; 23.403; 1.95069
82; 17; 17; 23.3944; 1.94606
83; 17; 17; 23.3767; 1.93316
84; 17; 17; 23.3666; 1.92413
85; 17; 17; 23.3008; 1.92948
86; 18; 16; 23.2736; 1.9185
87; 18; 16; 22.7604; 1.88741
88; 19; 15; 22.7534; 1.87506
89; 19; 15; 22.2146; 1.88105
90; 19; 15; 22.2201; 1.88335
91; 19; 15; 22.2068; 1.87423
92; 19; 15; 22.194; 1.86801
93; 19; 15; 22.1917; 1.86475
94; 19; 15; 22.1808; 1.86613
95; 19; 15; 22.171; 1.85818
96; 19; 15; 22.1547; 1.84953
97; 19; 15; 22.1548; 1.84745
98; 19; 15; 22.1469; 1.83915
iteration; levels; best; avg; dev
0; 1; 38; 0; 0
1; 1; 38; 38; 0
2; 1; 38; 43; 5
3; 1; 38; 47.3333; 12.3636
4; 1; 38; 45.5; 19.4875
5; 1; 38; 45.4; 25.8624
6; 1; 38; 45.6667; 31.7124
7; 2; 33; 45.7143; 37.1297
8; 2; 33; 39.125; 21.1719
9; 2; 33; 39.7778; 13.5816
10; 2; 33; 39.95; 9.62239
11; 3; 33; 40.2045; 7.68081
12; 4; 30; 37.8222; 4.44797
13; 5; 29; 35.3878; 2.87078
14; 5; 29; 33.7048; 2.18076
15; 5; 29; 33.6333; 1.96471
16; 5; 29; 33.5453; 1.86611
17; 6; 28; 33.6263; 1.84475
18; 7; 27; 32.5333; 1.61845
19; 8; 25; 31.6215; 1.47063
20; 8; 25; 30.4033; 1.63713
21; 8; 25; 30.2917; 1.68887
22; 8; 25; 30.1531; 1.68576
23; 9; 25; 30.0864; 1.67156
24; 10; 23; 29.4589; 1.47268
25; 10; 23; 28.5397; 1.54972
26; 10; 23; 28.4841; 1.54306
27; 11; 23; 28.3379; 1.57601
28; 11; 23; 27.7801; 1.41766
29; 11; 23; 27.8003; 1.39663
30; 12; 22; 27.7517; 1.37487
31; 13; 21; 27.1456; 1.34905
32; 14; 19; 26.5377; 1.33142
33; 14; 19; 25.7139; 1.52247
34; 14; 19; 25.6992; 1.53571
35; 14; 19; 25.6247; 1.57045
36; 14; 19; 25.6865; 1.74154
37; 14; 19; 25.6675; 1.7543
38; 14; 19; 25.6349; 1.76286
39; 14; 19; 25.4707; 1.79388
40; 15; 19; 25.4188; 1.80037
41; 15; 19; 24.8613; 1.70569
42; 15; 19; 24.8168; 1.698
43; 15; 19; 24.7844; 1.69011
44; 15; 19; 24.7706; 1.67924
45; 15; 19; 24.7461; 1.66828
46; 16; 19; 24.7253; 1.65573
47; 16; 19; 24.3371; 1.53546
48; 17; 19; 24.3043; 1.51507
49; 17; 19; 23.9782; 1.41414
50; 18; 18; 23.9171; 1.42091
51; 18; 18; 23.5397; 1.38835
52; 18; 18; 23.5311; 1.37929
53; 19; 17; 23.5072; 1.37699
54; 19; 17; 23.0274; 1.47681
55; 19; 17; 22.9805; 1.49195
56; 19; 17; 22.9769; 1.48576
57; 19; 17; 22.9583; 1.47826
58; 19; 17; 22.9424; 1.47755
59; 20; 17; 22.8685; 1.51344
60; 20; 17; 22.5287; 1.45161
61; 20; 17; 22.5168; 1.44266
62; 21; 17; 22.4612; 1.45918
63; 21; 17; 22.1938; 1.38837
64; 21; 17; 22.1829; 1.38224
65; 22; 17; 22.1822; 1.37829
66; 22; 17; 21.9342; 1.3127
67; 23; 15; 21.9278; 1.3092
68; 23; 15; 21.5446; 1.34419
69; 23; 15; 21.5284; 1.34493
70; 23; 15; 21.4962; 1.36829
71; 23; 15; 21.4641; 1.37256
72; 23; 15; 21.4681; 1.37226
73; 23; 15; 21.4715; 1.37131
74; 23; 15; 21.4627; 1.37042
75; 23; 15; 21.4522; 1.37144
76; 23; 15; 21.4138; 1.37809
77; 23; 15; 21.4126; 1.37752
78; 23; 15; 21.4113; 1.37459
79; 23; 15; 21.3851; 1.38569
80; 23; 15; 21.3639; 1.38713
81; 23; 15; 21.3461; 1.38653
82; 24; 15; 21.2949; 1.4078
83; 25; 14; 20.9838; 1.37206
84; 25; 14; 20.6519; 1.35753
85; 25; 14; 20.6535; 1.36656
86; 25; 14; 20.6518; 1.36477
87; 25; 14; 20.6134; 1.36912
88; 26; 14; 20.6129; 1.36922
89; 26; 14; 20.3247; 1.31604
iteration; levels; best; avg; dev
0; 1; 45; 0; 0
1; 2; 38; 45; 0
2; 2; 38; 39.75; 1.75
3; 2; 38; 40; 2.34696
4; 2; 38; 39.625; 2.60417
5; 2; 38; 40; 2.78532
6; 2; 38; 40.9167; 3.84923
7; 3; 37; 41; 4.2081
8; 4; 36; 39.375; 3.03127
9; 5; 35; 38.2083; 2.14103
10; 6; 33; 37.62; 2.24312
11; 7; 30; 36.2588; 2.31369
12; 7; 30; 34.5333; 2.63366
13; 8; 29; 34.382; 2.62976
14; 8; 29; 33.2969; 2.44245
15; 8; 29; 33.3122; 2.39021
16; 9; 26; 33.1747; 2.40106
17; 9; 26; 31.993; 2.41231
18; 10; 24; 31.7439; 2.43443
19; 11; 23; 30.6211; 2.44336
20; 11; 23; 29.5806; 2.39649
21; 12; 21; 29.5569; 2.35471
22; 12; 21; 28.3559; 2.49747
23; 12; 21; 28.3295; 2.48641
24; 12; 21; 28.2254; 2.51139
25; 13; 20; 28.2437; 2.50223
26; 13; 20; 27.3548; 2.42868
27; 13; 20; 27.3248; 2.40712
28; 14; 19; 27.1134; 2.44958
29; 14; 19; 26.3513; 2.34185
30; 15; 18; 26.2579; 2.32098
31; 16; 16; 25.6442; 2.24226
32; 16; 16; 24.7106; 2.35247
33; 16; 16; 24.7012; 2.34916
34; 16; 16; 24.6394; 2.34414
35; 16; 16; 24.5623; 2.34886
36; 16; 16; 24.5466; 2.33622
37; 16; 16; 24.504; 2.33303
38; 16; 16; 24.4851; 2.33131
39; 16; 16; 24.4341; 2.3288
40; 16; 16; 24.4016; 2.3254
41; 16; 16; 24.3838; 2.32742
42; 16; 16; 24.3453; 2.32429
43; 17; 16; 24.2856; 2.31652
44; 17; 16; 23.6742; 2.18976
45; 17; 16; 23.6741; 2.17735
46; 17; 16; 23.6576; 2.17444
47; 17; 16; 23.6318; 2.17143
48; 17; 16; 23.5664; 2.16401
49; 17; 16; 23.5606; 2.15354
50; 17; 16; 23.5492; 2.13656
51; 18; 15; 23.5347; 2.1337
52; 18; 15; 22.9615; 2.07113
53; 18; 15; 22.9484; 2.0624
54; 18; 15; 22.9447; 2.05118
55; 18; 15; 22.9439; 2.04627
56; 18; 15; 22.9265; 2.03754
57; 18; 15; 22.8747; 2.0289
58; 18; 15; 22.8312; 2.02855
59; 18; 15; 22.8236; 2.02557
60; 19; 14; 22.7642; 2.03151
61; 19; 14; 22.2304; 1.94748
62; 19; 14; 22.1909; 1.94338
63; 19; 14; 22.188; 1.93606
64; 19; 14; 22.1827; 1.92852
65; 19; 14; 22.1456; 1.91868
66; 19; 14; 22.1351; 1.91091
67; 19; 14; 22.1114; 1.9023
68; 19; 14; 22.0903; 1.89592
69; 19; 14; 22.0748; 1.88613
70; 19; 14; 22.0356; 1.89956
71; 19; 14; 22.0373; 1.89582
72; 20; 14; 22.0196; 1.88904
73; 20; 14; 21.5988; 1.79941
74; 20; 14; 21.5897; 1.78489
75; 20; 14; 21.5704; 1.77662
76; 20; 14; 21.5724; 1.77706
77; 20; 14; 21.549; 1.76696
78; 21; 14; 21.5411; 1.75802
79; 21; 14; 21.1385; 1.68822
80; 21; 14; 21.1369; 1.68529
81; 21; 14; 21.132; 1.68013
82; 21; 14; 21.1251; 1.67298
83; 21; 14; 21.1101; 1.66666
84; 21; 14; 21.0795; 1.6647
85; 22; 14; 21.0557; 1.66443
86; 23; 13; 20.7192; 1.58908
87; 23; 13; 20.3236; 1.5796
88; 23; 13; 20.3002; 1.57776
89; 23; 13; 20.2835; 1.57496
90; 23; 13; 20.2724; 1.56908
91; 23; 13; 20.2466; 1.57411
iteration; levels; best; avg; dev
0; 1; 42; 0; 0
1; 1; 42; 42; 0
2; 2; 40; 42; 0
3; 2; 40; 40.6667; 0.471405
4; 3; 40; 41; 0.942809
5; 4; 38; 41.1333; 1.33842
6; 5; 33; 40.375; 1.51723
7; 5; 33; 37.6143; 2.61932
8; 6; 31; 37.4917; 2.75899
9; 7; 28; 36.2175; 3.25068
10; 7; 28; 34.2238; 3.38212
11; 7; 28; 34.1822; 3.31686
12; 7; 28; 34.0214; 3.29545
13; 7; 28; 34.0338; 3.2143
14; 8; 24; 33.668; 3.18526
15; 8; 24; 31.8838; 3.15525
16; 8; 24; 31.6854; 3.10494
17; 8; 24; 31.4603; 3.08955
18; 9; 23; 31.388; 3.05221
19; 9; 23; 30.1992; 2.7611
20; 10; 22; 30.0718; 2.69935
21; 10; 22; 28.9356; 2.55716
22; 10; 22; 28.8376; 2.52065
23; 10; 22; 28.735; 2.51222
24; 10; 22; 28.6376; 2.50594
25; 10; 22; 28.6476; 2.48494
26; 10; 22; 28.6162; 2.45476
27; 10; 22; 28.5868; 2.4319
28; 10; 22; 28.5116; 2.42838
29; 10; 22; 28.4921; 2.41408
30; 11; 22; 28.361; 2.39954
31; 11; 22; 27.7342; 2.19256
32; 12; 21; 27.7008; 2.16294
33; 12; 21; 26.9986; 2.06288
34; 12; 21; 26.9937; 2.04268
35; 12; 21; 26.9; 2.04077
36; 12; 21; 26.8784; 2.03027
37; 13; 21; 26.8751; 2.024
38; 14; 20; 26.3992; 1.84913
39; 14; 20; 25.7916; 1.79961
40; 15; 19; 25.7938; 1.80041
41; 15; 19; 25.171; 1.79257
42; 15; 19; 25.1299; 1.78418
43; 16; 18; 25.1144; 1.77757
44; 16; 18; 24.5057; 1.76116
45; 16; 18; 24.4719; 1.75088
46; 17; 18; 24.3524; 1.80627
47; 17; 18; 23.949; 1.69355
48; 17; 18; 23.9475; 1.67869
49; 18; 18; 23.8886; 1.67796
50; 18; 18; 23.5268; 1.57683
51; 19; 17; 23.498; 1.56213
52; 19; 17; 23.0756; 1.56037
53; 19; 17; 23.0073; 1.57998
54; 20; 17; 22.9735; 1.57622
55; 20; 17; 22.6533; 1.50258
56; 21; 17; 22.6487; 1.49529
57; 22; 16; 22.3518; 1.42303
58; 22; 16; 21.9942; 1.4216
59; 22; 16; 21.9753; 1.41316
60; 22; 16; 21.9371; 1.42751
61; 22; 16; 21.8829; 1.45028
62; 22; 16; 21.856; 1.45235
63; 23; 15; 21.8481; 1.45266
64; 23; 15; 21.5068; 1.42439
65; 23; 15; 21.4846; 1.43107
66; 23; 15; 21.4617; 1.44402
67; 23; 15; 21.4243; 1.44953
68; 23; 15; 21.4213; 1.44585
69; 23; 15; 21.4145; 1.43941
70; 23; 15; 21.4132; 1.4357
71; 23; 15; 21.3863; 1.44057
72; 24; 15; 21.3877; 1.44227
73; 24; 15; 21.1018; 1.37849
74; 24; 15; 21.064; 1.39066
75; 24; 15; 21.0496; 1.39148
76; 24; 15; 21.0445; 1.38955
77; 24; 15; 21.0205; 1.38941
78; 25; 15; 21.0004; 1.38852
79; 25; 15; 20.7403; 1.33636
80; 26; 15; 20.7291; 1.33251
81; 26; 15; 20.5081; 1.27878
82; 27; 15; 20.4832; 1.27989
83; 28; 14; 20.2693; 1.23163
84; 29; 13; 19.9861; 1.26318
85; 29; 13; 19.665; 1.30505
86; 29; 13; 19.6582; 1.30644
87; 29; 13; 19.649; 1.3069
88; 29; 13; 19.6479; 1.3039
iteration; levels; best; avg; dev
0; 1; 45; 0; 0
1; 1; 45; 45; 0
2; 2; 43; 47; 2
3; 3; 38; 44.5; 2.08012
4; 4; 37; 40.9167; 2.71403
5; 4; 37; 39.2083; 2.4721
6; 5; 35; 39.0417; 2.25107
7; 6; 33; 38.0624; 2.03104
8; 7; 32; 36.6389; 2.06059
9; 8; 31; 35.8424; 1.91195
10; 9; 30; 34.7881; 1.89983
11; 10; 25; 33.9899; 1.84403
12; 10; 25; 32.0839; 2.70666
13; 10; 25; 32.0062; 2.76719
14; 11; 24; 31.5061; 2.86729
15; 12; 22; 30.3349; 2.80732
16; 12; 22; 29.2371; 2.75129
17; 12; 22; 29.1614; 2.72696
18; 12; 22; 29.1086; 2.71791
19; 13; 21; 29.0358; 2.70681
20; 13; 21; 28.062; 2.60232
21; 13; 21; 27.9663; 2.58454
22; 13; 21; 27.777; 2.58957
23; 14; 21; 27.6086; 2.59805
24; 15; 20; 27.0645; 2.39918
25; 15; 20; 26.4029; 2.27985
26; 15; 20; 26.3308; 2.24577
27; 16; 19; 26.1945; 2.24035
28; 16; 19; 25.5492; 2.20097
29; 17; 18; 25.4978; 2.18647
30; 17; 18; 24.8922; 2.1706
31; 17; 18; 24.8176; 2.1702
32; 17; 18; 24.7314; 2.17623
33; 17; 18; 24.7346; 2.19474
34; 17; 18; 24.6975; 2.18373
35; 17; 18; 24.6639; 2.18456
36; 17; 18; 24.6016; 2.19047
37; 17; 18; 24.5342; 2.18138
38; 17; 18; 24.4944; 2.17432
39; 18; 18; 24.4539; 2.16211
40; 18; 18; 24.0601; 2.04949
41; 18; 18; 24.0329; 2.03699
42; 19; 18; 23.9614; 2.02729
43; 19; 18; 23.5644; 1.92246
44; 20; 17; 23.5563; 1.90764
45; 20; 17; 23.1665; 1.87195
46; 20; 17; 23.1273; 1.86801
47; 20; 17; 23.0887; 1.86407
48; 20; 17; 23.0775; 1.85599
49; 20; 17; 23.0536; 1.84618
50; 20; 17; 23.0203; 1.84443
51; 20; 17; 22.9724; 1.84472
52; 21; 17; 22.9608; 1.83528
53; 21; 17; 22.6438; 1.75074
54; 22; 16; 22.6262; 1.74102
55; 22; 16; 22.2738; 1.7141
56; 22; 16; 22.2612; 1.71191
57; 22; 16; 22.2284; 1.72852
58; 22; 16; 22.1948; 1.73347
59; 22; 16; 22.1908; 1.73047
60; 22; 16; 22.1682; 1.7285
61; 22; 16; 22.1481; 1.72219
62; 22; 16; 22.1436; 1.72712
63; 22; 16; 22.1377; 1.72639
64; 22; 16; 22.1356; 1.72323
65; 22; 16; 22.1053; 1.71833
66; 22; 16; 22.0746; 1.71516
67; 22; 16; 22.0617; 1.71512
68; 22; 16; 22.0531; 1.71281
69; 23; 15; 22.0508; 1.70982
70; 23; 15; 21.7042; 1.66117
71; 23; 15; 21.6944; 1.66643
72; 23; 15; 21.6808; 1.66218
73; 23; 15; 21.6683; 1.65919
74; 23; 15; 21.6447; 1.66734
75; 23; 15; 21.6423; 1.6655
76; 23; 15; 21.6076; 1.66783
77; 23; 15; 21.6025; 1.66519
78; 23; 15; 21.5995; 1.66162
79; 23; 15; 21.5427; 1.69193
80; 23; 15; 21.5408; 1.68975
81; 23; 15; 21.5341; 1.68644
82; 24; 15; 21.5048; 1.69306
83; 24; 15; 21.2081; 1.6302
84; 24; 15; 21.2061; 1.667
85; 24; 15; 21.1939; 1.66761
iteration; levels; best; avg; dev
0; 1; 46; 0; 0
1; 1; 46; 46; 0
2; 2; 44; 51.5; 5.5
3; 3; 39; 46.6667; 5.46825
4; 3; 39; 42.4167; 4.82115
5; 4; 37; 41.6222; 4.58767
6; 5; 36; 40.2292; 3.31296
7; 6; 32; 39.3857; 2.4179
8; 6; 32; 36.9208; 3.12181
9; 6; 32; 37.0111; 3.21099
10; 6; 32; 37.05; 3.18009
11; 6; 32; 37.2636; 3.34761
12; 7; 29; 36.9306; 3.4822
13; 7; 29; 35.2765; 3.55365
14; 8; 27; 34.9088; 3.58545
15; 9; 25; 33.5577; 3.28196
16; 9; 25; 32.0001; 3.22295
17; 10; 24; 31.7712; 3.17641
18; 10; 24; 30.542; 3.14934
19; 11; 22; 30.2517; 3.19084
20; 11; 22; 29.1434; 3.16987
21; 12; 20; 28.9435; 3.18555
22; 12; 20; 27.8019; 3.222
23; 12; 20; 27.6148; 3.46705
24; 12; 20; 27.5572; 3.45125
25; 12; 20; 27.4452; 3.44424
26; 12; 20; 27.4021; 3.4208
27; 12; 20; 27.3192; 3.38492
28; 12; 20; 27.2511; 3.35607
29; 12; 20; 27.0953; 3.34004
30; 13; 19; 27.0578; 3.31245
31; 14; 18; 26.215; 3.13135
32; 14; 18; 25.3923; 3.00323
33; 14; 18; 25.3473; 2.98722
34; 14; 18; 25.289; 2.97517
35; 14; 18; 25.2926; 2.96674
36; 15; 17; 25.2592; 2.94855
37; 15; 17; 24.5885; 2.8241
38; 15; 17; 24.5512; 2.78949
39; 15; 17; 24.5294; 2.77408
40; 15; 17; 24.495; 2.75781
41; 15; 17; 24.4888; 2.74843
42; 15; 17; 24.3525; 2.77759
43; 15; 17; 24.3327; 2.76785
44; 15; 17; 24.3238; 2.75045
45; 15; 17; 24.2739; 2.73635
46; 16; 17; 24.2804; 2.7278
47; 16; 17; 23.7291; 2.55189
48; 16; 17; 23.7114; 2.52784
49; 17; 17; 23.7013; 2.51902
50; 17; 17; 23.2846; 2.36382
51; 18; 16; 23.2751; 2.34253
52; 19; 15; 22.7396; 2.29848
53; 19; 15; 22.1993; 2.26065
54; 19; 15; 22.136; 2.2584
55; 19; 15; 22.0765; 2.26218
56; 19; 15; 22.0511; 2.25777
57; 19; 15; 22.0467; 2.25615
58; 19; 15; 22.0404; 2.25116
59; 19; 15; 21.9949; 2.2424
60; 19; 15; 21.9664; 2.25167
61; 19; 15; 21.9755; 2.25671
62; 19; 15; 21.9643; 2.25052
63; 19; 15; 21.9483; 2.24212
64; 19; 15; 21.9415; 2.2354
65; 19; 15; 21.9392; 2.22888
66; 19; 15; 21.9268; 2.2267
67; 19; 15; 21.9177; 2.22241
68; 19; 15; 21.8903; 2.21885
69; 19; 15; 21.8874; 2.21272
70; 19; 15; 21.8827; 2.21421
71; 19; 15; 21.8604; 2.21325
72; 19; 15; 21.8542; 2.20648
73; 20; 15; 21.7896; 2.19768
74; 20; 15; 21.4377; 2.08327
75; 20; 15; 21.4312; 2.0749
76; 20; 15; 21.4211; 2.06932
77; 20; 15; 21.4098; 2.06303
78; 20; 15; 21.3969; 2.05758
79; 20; 15; 21.387; 2.05202
80; 20; 15; 21.3592; 2.04371
81; 20; 15; 21.3384; 2.03923
82; 20; 15; 21.3122; 2.03997
83; 20; 15; 21.3017; 2.03088
84; 20; 15; 21.2893; 2.02655
85; 20; 15; 21.2637; 2.01938
86; 20; 15; 21.2603; 2.01662
87; 20; 15; 21.2541; 2.01277
88; 20; 15; 21.2484; 2.01081
89; 20; 15; 21.2408; 2.00429
90; 20; 15; 21.239; 2.0006
91; 20; 15; 21.2244; 1.99499
iteration; levels; best; avg; dev
0; 1; 42; 0; 0
1; 1; 42; 42; 0
2; 2; 41; 43; 1
3; 3; 38; 41.6667; 1.12361
4; 4; 37; 39.75; 1.36754
5; 5; 35; 38.5917; 1.32192
