iteration; levels; best; avg; dev
36; 13; 45; 54.3548; 3.24889
37; 13; 45; 54.2883; 3.2505
38; 13; 45; 54.2252; 3.25083
39; 13; 45; 54.2443; 3.25367
40; 13; 45; 54.221; 3.24903
41; 13; 45; 54.2091; 3.23297
42; 13; 45; 54.2021; 3.21502
43; 13; 45; 54.1896; 3.19846
44; 13; 45; 54.1818; 3.18163
45; 13; 45; 54.0733; 3.23572
46; 13; 45; 54.0556; 3.23259
47; 13; 45; 54.0412; 3.22067
48; 13; 45; 53.9922; 3.21783
49; 13; 45; 53.9907; 3.2054
50; 13; 45; 54.0109; 3.21163
51; 13; 45; 53.9958; 3.21037
52; 13; 45; 53.939; 3.20236
53; 13; 45; 53.9241; 3.19407
54; 13; 45; 53.8969; 3.18275
55; 13; 45; 53.8476; 3.16977
56; 14; 45; 53.8642; 3.16733
57; 14; 45; 53.2088; 2.94177
58; 15; 43; 53.1451; 2.91484
59; 15; 43; 52.2282; 2.91224
60; 15; 43; 52.2017; 2.90315
61; 15; 43; 52.0689; 2.92971
62; 15; 43; 52.0663; 2.92461
63; 15; 43; 52.0741; 2.92783
64; 15; 43; 52.0566; 2.91767
65; 15; 43; 52.0489; 2.91112
66; 15; 43; 52.0162; 2.90602
67; 15; 43; 52.0149; 2.89935
68; 15; 43; 52.0235; 2.89686
69; 16; 42; 51.959; 2.8944
70; 16; 42; 51.2705; 2.75748
71; 16; 42; 51.2758; 2.74664
72; 16; 42; 51.1888; 2.75037
73; 16; 42; 51.164; 2.73869
74; 16; 42; 51.1097; 2.7369
75; 17; 42; 50.9737; 2.73938
76; 17; 42; 50.3985; 2.56983
77; 17; 42; 50.3399; 2.54064
iteration; levels; best; avg; dev
0; 1; 75; 0; 0
1; 1; 75; 75; 0
2; 1; 75; 77.5; 2.5
3; 2; 72; 78.6667; 5.12467
4; 3; 71; 75.75; 3.90863
5; 4; 66; 73.9; 2.29685
6; 4; 66; 70.9583; 2.31058
7; 5; 63; 70.622; 2.28496
8; 6; 60; 68.695; 2.24472
9; 7; 57; 66.4472; 2.4486
10; 7; 57; 64.3354; 2.74087
11; 7; 57; 64.0843; 3.13271
12; 8; 56; 63.8968; 3.21259
13; 9; 55; 62.5645; 2.86247
14; 10; 51; 61.3907; 2.62059
15; 10; 51; 59.6473; 3.04605
16; 11; 50; 59.0833; 3.28772
17; 11; 50; 57.7868; 3.16794
18; 11; 50; 57.654; 3.1402
19; 12; 48; 57.3399; 3.15637
20; 12; 48; 56.2365; 3.06532
21; 13; 44; 56.1387; 3.04546
22; 13; 44; 54.6204; 3.29366
23; 13; 44; 54.4758; 3.32695
24; 13; 44; 54.4529; 3.30994
25; 13; 44; 54.3552; 3.29604
26; 13; 44; 54.2739; 3.32272
27; 13; 44; 54.2027; 3.3194
28; 13; 44; 54.1135; 3.32995
29; 13; 44; 54.1157; 3.32483
30; 13; 44; 53.9578; 3.33353
31; 13; 44; 53.9546; 3.33209
32; 13; 44; 53.9456; 3.31835
33; 13; 44; 53.9108; 3.30959
34; 13; 44; 53.8824; 3.29522
35; 13; 44; 53.5641; 3.35245
36; 13; 44; 53.5347; 3.34166
37; 13; 44; 53.5352; 3.33268
38; 13; 44; 53.5539; 3.39815
39; 13; 44; 53.5507; 3.39595
40; 13; 44; 53.4663; 3.39996
41; 13; 44; 53.5019; 3.44725
42; 14; 44; 53.4902; 3.44028
43; 14; 44; 52.7133; 3.20424
