iteration; levels; best; avg; dev
14; 9; 56; 66.2734; 3.51041
15; 10; 52; 64.4229; 3.47825
16; 11; 49; 62.1286; 3.90269
17; 11; 49; 59.9634; 4.1325
18; 11; 49; 59.9514; 4.10827
19; 11; 49; 59.6749; 4.19546
20; 12; 48; 59.2224; 4.33564
21; 12; 48; 58.0258; 3.98127
22; 13; 47; 58.0023; 3.91039
23; 13; 47; 56.8564; 3.67893
24; 13; 47; 56.6608; 3.62294
25; 14; 46; 56.4465; 3.64223
26; 15; 45; 55.5557; 3.38283
27; 16; 41; 54.513; 3.28519
28; 16; 41; 53.0396; 3.66485
29; 16; 41; 53.0251; 3.69346
30; 16; 41; 53.0036; 3.67557
31; 16; 41; 52.861; 3.68468
32; 16; 41; 52.7967; 3.68193
33; 16; 41; 52.8005; 3.66619
34; 16; 41; 52.6979; 3.65378
35; 16; 41; 52.6946; 3.63523
36; 16; 41; 52.6957; 3.63204
37; 16; 41; 52.6363; 3.61102
38; 16; 41; 52.651; 3.61013
39; 16; 41; 52.6103; 3.59347
40; 16; 41; 52.5599; 3.57351
41; 16; 41; 52.2832; 3.63413
42; 16; 41; 52.2157; 3.61461
43; 17; 40; 52.1816; 3.59248
44; 17; 40; 51.1644; 3.52212
45; 17; 40; 51.1409; 3.50938
46; 17; 40; 51.125; 3.49842
47; 17; 40; 51.116; 3.48479
48; 17; 40; 51.1152; 3.47632
49; 17; 40; 51.1156; 3.46018
50; 17; 40; 51.108; 3.44366
51; 17; 40; 51.1031; 3.43397
52; 17; 40; 51.1061; 3.42672
53; 17; 40; 51.1026; 3.4149
54; 17; 40; 51.0597; 3.4025
55; 17; 40; 51.0233; 3.39036
56; 17; 40; 51.0192; 3.37894
57; 17; 40; 51.0462; 3.40429
58; 17; 40; 51.0478; 3.40171
59; 18; 39; 51.0256; 3.3908
60; 18; 39; 50.1812; 3.2587
61; 18; 39; 50.1725; 3.24597
62; 18; 39; 50.1706; 3.23532
63; 18; 39; 50.1496; 3.22291
64; 18; 39; 50.1387; 3.21732
65; 18; 39; 50.1353; 3.21208
66; 18; 39; 50.124; 3.20315
67; 18; 39; 50.1223; 3.20664
68; 18; 39; 50.1186; 3.19755
69; 18; 39; 50.1184; 3.18743
70; 18; 39; 50.1012; 3.18039
71; 18; 39; 50.092; 3.16586
72; 18; 39; 49.9538; 3.19381
73; 18; 39; 49.8954; 3.18557
74; 18; 39; 49.8827; 3.17543
75; 18; 39; 49.8793; 3.16818
76; 18; 39; 49.8588; 3.16113
77; 18; 39; 49.8586; 3.15699
78; 18; 39; 49.8388; 3.15335
79; 18; 39; 49.8343; 3.14646
80; 18; 39; 49.7796; 3.14625
81; 18; 39; 49.7828; 3.14308
82; 18; 39; 49.7677; 3.13731
83; 18; 39; 49.7604; 3.12997
84; 18; 39; 49.7541; 3.12466
85; 18; 39; 49.7551; 3.11862
86; 18; 39; 49.7411; 3.11477
iteration; levels; best; avg; dev
0; 1; 83; 0; 0
1; 1; 83; 83; 0
2; 2; 80; 88; 5
3; 3; 79; 83.1667; 4.85702
4; 3; 79; 81.6667; 3.1499
5; 4; 77; 81.7333; 2.55861
6; 5; 74; 80.875; 2.48414
7; 6; 70; 79.121; 2.29289
8; 7; 64; 76.6389; 2.83107
9; 7; 64; 73.2393; 3.86419
10; 8; 60; 73.0512; 4.15502
11; 9; 57; 70.2329; 4.60063
12; 9; 57; 67.5083; 4.82905
13; 10; 56; 67.3103; 4.88698
14; 11; 54; 65.49; 4.49871
15; 12; 52; 63.6799; 4.35039
16; 13; 50; 62.0126; 4.2511
17; 13; 50; 60.3517; 4.25196
18; 13; 50; 60.1603; 4.2497
19; 14; 49; 60.1121; 4.22665
20; 14; 49; 58.7787; 4.13314
21; 14; 49; 58.7489; 4.11009
22; 15; 46; 58.6606; 4.09743
23; 15; 46; 57.2201; 4.25226
24; 15; 46; 57.1835; 4.23096
25; 15; 46; 56.9301; 4.2328
26; 15; 46; 56.7767; 4.25093
27; 15; 46; 56.759; 4.23807
28; 15; 46; 56.7381; 4.22231
29; 15; 46; 56.5539; 4.22168
30; 15; 46; 56.5016; 4.20736
31; 15; 46; 56.4994; 4.18865
32; 16; 45; 56.1767; 4.21658
33; 17; 43; 55.2223; 4.01836
34; 17; 43; 54.0887; 3.9496
35; 17; 43; 54.0798; 3.93272
36; 17; 43; 53.9655; 3.93403
37; 17; 43; 53.9332; 3.91686
38; 17; 43; 53.8575; 3.90261
39; 17; 43; 53.7546; 3.88954
40; 18; 43; 53.6333; 3.87647
41; 19; 41; 52.784; 3.6867
42; 20; 40; 51.8477; 3.66005
43; 20; 40; 51.0992; 3.55702
44; 20; 40; 51.0464; 3.53271
45; 20; 40; 51.043; 3.52744
46; 20; 40; 50.9963; 3.51246
47; 20; 40; 51.0125; 3.5156
48; 21; 40; 50.8772; 3.51418
49; 21; 40; 50.1988; 3.34396
50; 21; 40; 50.1899; 3.33221
51; 21; 40; 50.1385; 3.3358
52; 22; 39; 50.1317; 3.33312
53; 22; 39; 49.504; 3.23875
54; 22; 39; 49.4597; 3.21853
55; 23; 39; 49.3815; 3.20823
56; 23; 39; 48.8583; 3.05547
57; 23; 39; 48.851; 3.03766
58; 23; 39; 48.834; 3.03543
59; 23; 39; 48.7426; 3.02359
60; 23; 39; 48.7265; 3.01672
61; 23; 39; 48.72; 3.01457
62; 24; 39; 48.6716; 2.99966
63; 24; 39; 48.2167; 2.85032
64; 25; 38; 48.1699; 2.83695
65; 25; 38; 47.6774; 2.78138
66; 25; 38; 47.5997; 2.76918
67; 25; 38; 47.5928; 2.76068
68; 25; 38; 47.5494; 2.76714
69; 25; 38; 47.5446; 2.76559
70; 25; 38; 47.5403; 2.75757
71; 26; 38; 47.5203; 2.749
72; 26; 38; 47.1318; 2.64355
73; 27; 37; 47.124; 2.63976
74; 27; 37; 46.6505; 2.60563
75; 27; 37; 46.6161; 2.61408
iteration; levels; best; avg; dev
0; 1; 92; 0; 0
1; 1; 92; 92; 0
2; 2; 89; 97; 5
3; 3; 77; 91.6667; 5.27889
4; 3; 77; 83.5833; 6.37768
5; 3; 77; 82.6222; 6.43519
6; 4; 71; 82.4444; 6.04715
7; 4; 71; 78.4643; 5.07351
8; 5; 70; 78.8958; 5.49847
9; 6; 60; 77.3516; 4.85259
10; 6; 60; 72.4375; 5.89949
11; 7; 59; 71.6174; 6.28554
12; 8; 58; 68.9364; 5.58094
13; 9; 52; 66.9812; 4.85673
14; 9; 52; 64.1534; 5.12598
15; 9; 52; 63.7704; 5.18349
16; 9; 52; 63.4593; 5.2137
17; 10; 49; 63.0623; 5.17914
18; 11; 48; 60.8612; 5.15957
19; 11; 48; 59.0286; 4.87672
20; 11; 48; 59.0043; 4.78522
21; 11; 48; 58.8968; 4.71728
22; 11; 48; 58.8292; 4.66553
23; 11; 48; 58.7525; 4.6481
24; 11; 48; 58.6648; 4.62166
25; 11; 48; 58.6218; 4.58187
26; 11; 48; 58.5912; 4.55047
27; 11; 48; 58.5647; 4.50599
28; 11; 48; 58.5394; 4.46477
29; 11; 48; 58.448; 4.42763
30; 11; 48; 58.4275; 4.39692
31; 11; 48; 58.0639; 4.39111
32; 11; 48; 58.0024; 4.35066
33; 11; 48; 58.0215; 4.32332
34; 11; 48; 57.9899; 4.31252
35; 11; 48; 57.9542; 4.29651
36; 11; 48; 57.8899; 4.27068
37; 12; 47; 57.8774; 4.24745
38; 12; 47; 56.7605; 3.93136
39; 12; 47; 56.7366; 3.90995
40; 12; 47; 56.7373; 3.89583
41; 12; 47; 56.5842; 3.86878
42; 13; 46; 56.5853; 3.84739
43; 13; 46; 55.5478; 3.6224
44; 14; 46; 55.4525; 3.59042
45; 14; 46; 54.7367; 3.31922
46; 15; 45; 54.7201; 3.29598
47; 16; 42; 53.9839; 3.1297
48; 16; 42; 52.9677; 3.19321
49; 16; 42; 52.9337; 3.1885
50; 16; 42; 52.9003; 3.1851
51; 16; 42; 52.7398; 3.23054
52; 16; 42; 52.7177; 3.21677
53; 16; 42; 52.6972; 3.20137
54; 17; 41; 52.5149; 3.22493
55; 17; 41; 51.6948; 3.12445
56; 18; 40; 51.5764; 3.11878
57; 18; 40; 50.8048; 2.99631
58; 18; 40; 50.8093; 2.98399
59; 18; 40; 50.7927; 2.97051
60; 18; 40; 50.6631; 2.98829
61; 18; 40; 50.6308; 2.97085
62; 18; 40; 50.5745; 2.97035
63; 19; 40; 50.5378; 2.96211
64; 19; 40; 49.9475; 2.80026
65; 19; 40; 49.9116; 2.77519
66; 19; 40; 49.9066; 2.76972
67; 20; 39; 49.9035; 2.76091
68; 20; 39; 49.2713; 2.67992
69; 21; 38; 49.225; 2.66585
70; 21; 38; 48.5466; 2.6298
71; 21; 38; 48.5193; 2.6147
72; 21; 38; 48.5145; 2.60852
73; 21; 38; 48.5035; 2.59981
74; 21; 38; 48.5098; 2.5979
75; 21; 38; 48.4965; 2.58935
76; 21; 38; 48.4942; 2.58327
77; 21; 38; 48.4907; 2.57754
78; 21; 38; 48.4947; 2.57259
79; 21; 38; 48.498; 2.56692
80; 21; 38; 48.4353; 2.56988
81; 21; 38; 48.4187; 2.56053
iteration; levels; best; avg; dev
0; 1; 91; 0; 0
1; 2; 84; 91; 0
2; 3; 83; 85.75; 1.75
3; 3; 83; 87.7222; 5.17496
4; 3; 83; 87.5833; 5.73132
5; 4; 78; 87.5556; 5.50592
6; 5; 73; 84; 4.93641
7; 6; 68; 80.1571; 4.98712
8; 7; 65; 76.5556; 5.07112
9; 8; 64; 73.4686; 5.21204
10; 9; 62; 71.6604; 4.63328
11; 10; 59; 69.9087; 4.27944
12; 11; 54; 67.865; 4.34752
13; 12; 53; 65.3789; 4.82181
14; 12; 53; 63.4751; 4.79894
15; 13; 50; 63.2736; 4.8074
16; 13; 50; 61.3892; 4.83602
17; 14; 48; 60.8034; 4.89095
18; 14; 48; 59.2635; 4.75818
19; 15; 48; 58.8377; 4.76632
20; 15; 48; 57.7507; 4.45071
21; 16; 46; 57.6226; 4.36578
22; 17; 44; 56.587; 4.24449
23; 17; 44; 55.4259; 4.22681
24; 18; 43; 55.2554; 4.20163
25; 18; 43; 54.2034; 4.08613
26; 19; 42; 54.0511; 4.07604
27; 19; 42; 53.0634; 3.98598
28; 19; 42; 52.9578; 3.9716
29; 19; 42; 52.9237; 3.95403
30; 19; 42; 52.8808; 3.91898
31; 19; 42; 52.8211; 3.9168
32; 19; 42; 52.6839; 3.93265
33; 19; 42; 52.5368; 3.93955
34; 19; 42; 52.4833; 3.9802
35; 20; 41; 52.4365; 3.9746
36; 21; 40; 51.6518; 3.94228
37; 21; 40; 51.0147; 3.79042
38; 21; 40; 50.9788; 3.76789
39; 22; 39; 50.8655; 3.77882
40; 22; 39; 50.2334; 3.65245
41; 23; 38; 50.2124; 3.63324
42; 23; 38; 49.5718; 3.53308
43; 23; 38; 49.4256; 3.57422
44; 23; 38; 49.3988; 3.56699
45; 23; 38; 49.3575; 3.57779
