gen; best; worst; avg
0; 21; 24; 23.17
0; 21; 24; 22.87
10; 19; 24; 22.28
20; 19; 24; 22.02
30; 18; 24; 21.93
40; 17; 24; 21.62
50; 17; 24; 21.44
60; 17; 24; 21.42
70; 17; 24; 21.16
80; 17; 24; 21.19
90; 17; 24; 21.05
100; 17; 24; 21.05
110; 17; 24; 20.86
120; 17; 24; 20.97
130; 17; 24; 21
140; 16; 24; 20.68
150; 16; 24; 20.64
160; 16; 24; 20.74
170; 15; 24; 20.64
180; 15; 24; 20.49
190; 15; 24; 20.33
200; 15; 24; 20.06
210; 15; 24; 20.04
220; 15; 24; 20.06
230; 15; 24; 20.17
240; 15; 24; 20.14
250; 15; 24; 20.07
260; 15; 24; 20.21
270; 15; 24; 20.22
280; 15; 24; 20.27
290; 15; 24; 20.1
300; 14; 24; 19.93
310; 14; 23; 19.76
320; 14; 24; 19.74
330; 14; 24; 19.75
340; 14; 24; 19.74
350; 14; 24; 19.75
360; 14; 24; 19.6
370; 14; 23; 19.65
380; 14; 23; 19.5
390; 14; 24; 19.55
400; 14; 24; 19.68
410; 14; 24; 19.47
420; 14; 24; 19.38
430; 14; 24; 19.46
440; 14; 24; 19.53
450; 14; 24; 19.55
460; 14; 24; 19.59
470; 14; 24; 19.74
480; 14; 24; 19.7
490; 14; 24; 19.67
500; 14; 24; 19.54
510; 14; 24; 19.49
520; 14; 23; 19.36
530; 14; 23; 19.41
540; 14; 23; 19.5
550; 14; 23; 19.47
560; 14; 23; 19.48
570; 14; 24; 19.51
580; 14; 24; 19.5
590; 14; 24; 19.53
600; 14; 24; 19.57
610; 14; 23; 19.69
620; 14; 23; 19.62
630; 14; 24; 19.71
640; 14; 24; 19.61
650; 14; 24; 19.49
660; 14; 24; 19.53
670; 14; 24; 19.56
680; 13; 24; 19.57
690; 13; 23; 19.5
700; 13; 23; 19.41
710; 13; 24; 19.47
720; 13; 24; 19.51
730; 13; 24; 19.5
740; 13; 23; 19.55
750; 13; 24; 19.6
760; 13; 24; 19.6
770; 13; 24; 19.46
780; 13; 24; 19.38
790; 13; 24; 19.39
800; 13; 23; 19.42
810; 13; 24; 19.49
820; 13; 24; 19.46
830; 12; 24; 19.48
840; 12; 24; 19.24
850; 12; 24; 19.16
860; 12; 24; 19.16
870; 12; 24; 19.27
880; 12; 24; 19.13
890; 12; 24; 19.22
900; 12; 24; 19
910; 12; 24; 18.93
920; 12; 24; 18.96
930; 12; 24; 18.97
940; 12; 24; 19.04
950; 12; 24; 19.21
960; 12; 23; 19.24
970; 12; 23; 19.2
980; 12; 23; 19.14
990; 12; 23; 19.29
1000; 12; 23; 19.1
1010; 12; 24; 19.25
1020; 12; 24; 19.21
1030; 12; 24; 19.14
1040; 12; 24; 19.24
1050; 12; 24; 19.26
1060; 12; 23; 19.36
1070; 12; 24; 19.2
1080; 12; 23; 19.19
1090; 12; 24; 19
